variant,country,year,totaldeaths,gender
estimates,242,1950,2.902,male
estimates,242,1951,2.884,male
estimates,242,1952,2.85,male
estimates,242,1953,2.819,male
estimates,242,1954,2.791,male
estimates,242,1955,2.767,male
estimates,242,1956,2.745,male
estimates,242,1957,2.726,male
estimates,242,1958,2.71,male
estimates,242,1959,2.694,male
estimates,242,1960,2.679,male
estimates,242,1961,2.663,male
estimates,242,1962,2.644,male
estimates,242,1963,2.624,male
estimates,242,1964,2.602,male
estimates,242,1965,2.579,male
estimates,242,1966,2.556,male
estimates,242,1967,2.535,male
estimates,242,1968,2.518,male
estimates,242,1969,2.505,male
estimates,242,1970,2.498,male
estimates,242,1971,2.495,male
estimates,242,1972,2.497,male
estimates,242,1973,2.503,male
estimates,242,1974,2.511,male
estimates,242,1975,2.523,male
estimates,242,1976,2.536,male
estimates,242,1977,2.552,male
estimates,242,1978,2.568,male
estimates,242,1979,2.585,male
estimates,242,1980,2.6,male
estimates,242,1981,2.613,male
estimates,242,1982,2.623,male
estimates,242,1983,2.631,male
estimates,242,1984,2.636,male
estimates,242,1985,2.638,male
estimates,242,1986,2.637,male
estimates,242,1987,2.634,male
estimates,242,1988,2.631,male
estimates,242,1989,2.628,male
estimates,242,1990,2.625,male
estimates,242,1991,2.624,male
estimates,242,1992,2.625,male
estimates,242,1993,2.628,male
estimates,242,1994,2.634,male
estimates,242,1995,2.646,male
estimates,242,1996,2.665,male
estimates,242,1997,2.691,male
estimates,242,1998,2.724,male
estimates,242,1999,2.764,male
estimates,242,2000,2.812,male
estimates,242,2001,2.865,male
estimates,242,2002,2.923,male
estimates,242,2003,2.984,male
estimates,242,2004,3.047,male
estimates,242,2005,3.109,male
estimates,242,2006,3.168,male
estimates,242,2007,3.225,male
estimates,242,2008,3.28,male
estimates,242,2009,3.332,male
estimates,242,2010,3.383,male
estimates,242,2011,3.434,male
estimates,242,2012,3.486,male
estimates,242,2013,3.542,male
estimates,242,2014,3.602,male
estimates,242,2015,3.664,male
medium_variant,242,2015,3.664,male
medium_variant,242,2016,3.728,male
medium_variant,242,2017,3.794,male
medium_variant,242,2018,3.858,male
medium_variant,242,2019,3.922,male
medium_variant,242,2020,3.985,male
medium_variant,242,2021,4.046,male
medium_variant,242,2022,4.107,male
medium_variant,242,2023,4.168,male
medium_variant,242,2024,4.228,male
medium_variant,242,2025,4.288,male
medium_variant,242,2026,4.346,male
medium_variant,242,2027,4.404,male
medium_variant,242,2028,4.459,male
medium_variant,242,2029,4.512,male
medium_variant,242,2030,4.562,male
medium_variant,242,2031,4.608,male
medium_variant,242,2032,4.651,male
medium_variant,242,2033,4.689,male
medium_variant,242,2034,4.724,male
medium_variant,242,2035,4.755,male
medium_variant,242,2036,4.783,male
medium_variant,242,2037,4.807,male
medium_variant,242,2038,4.83,male
medium_variant,242,2039,4.85,male
medium_variant,242,2040,4.869,male
