variant,country,year,infantmortality
Estimates,690,1950,0.133
Estimates,690,1951,0.131
Estimates,690,1952,0.126
Estimates,690,1953,0.123
Estimates,690,1954,0.12
Estimates,690,1955,0.118
Estimates,690,1956,0.118
Estimates,690,1957,0.117
Estimates,690,1958,0.117
Estimates,690,1959,0.118
Estimates,690,1960,0.12
Estimates,690,1961,0.121
Estimates,690,1962,0.122
Estimates,690,1963,0.123
Estimates,690,1964,0.123
Estimates,690,1965,0.122
Estimates,690,1966,0.12
Estimates,690,1967,0.117
Estimates,690,1968,0.113
Estimates,690,1969,0.107
Estimates,690,1970,0.1
Estimates,690,1971,0.093
Estimates,690,1972,0.086
Estimates,690,1973,0.078
Estimates,690,1974,0.071
Estimates,690,1975,0.065
Estimates,690,1976,0.059
Estimates,690,1977,0.054
Estimates,690,1978,0.05
Estimates,690,1979,0.045
Estimates,690,1980,0.041
Estimates,690,1981,0.038
Estimates,690,1982,0.034
Estimates,690,1983,0.031
Estimates,690,1984,0.028
Estimates,690,1985,0.026
Estimates,690,1986,0.023
Estimates,690,1987,0.022
Estimates,690,1988,0.021
Estimates,690,1989,0.02
Estimates,690,1990,0.02
Estimates,690,1991,0.019
Estimates,690,1992,0.018
Estimates,690,1993,0.018
Estimates,690,1994,0.018
Estimates,690,1995,0.017
Estimates,690,1996,0.017
Estimates,690,1997,0.017
Estimates,690,1998,0.017
Estimates,690,1999,0.017
Estimates,690,2000,0.017
Estimates,690,2001,0.017
Estimates,690,2002,0.017
Estimates,690,2003,0.017
Estimates,690,2004,0.017
Estimates,690,2005,0.017
Estimates,690,2006,0.017
Estimates,690,2007,0.018
Estimates,690,2008,0.018
Estimates,690,2009,0.018
Estimates,690,2010,0.018
Estimates,690,2011,0.018
Estimates,690,2012,0.017
Estimates,690,2013,0.017
Estimates,690,2014,0.016
Estimates,690,2015,0.016
Medium_variant,690,2015,0.016
Medium_variant,690,2016,0.014
Medium_variant,690,2017,0.013
Medium_variant,690,2018,0.013
Medium_variant,690,2019,0.011
Medium_variant,690,2020,0.011
Medium_variant,690,2021,0.01
Medium_variant,690,2022,0.01
Medium_variant,690,2023,0.01
Medium_variant,690,2024,0.01
Medium_variant,690,2025,0.008
Medium_variant,690,2026,0.008
Medium_variant,690,2027,0.008
Medium_variant,690,2028,0.008
Medium_variant,690,2029,0.008
Medium_variant,690,2030,0.008
Medium_variant,690,2031,0.007
Medium_variant,690,2032,0.007
Medium_variant,690,2033,0.007
Medium_variant,690,2034,0.007
Medium_variant,690,2035,0.007
Medium_variant,690,2036,0.007
Medium_variant,690,2037,0.007
Medium_variant,690,2038,0.007
Medium_variant,690,2039,0.007
Medium_variant,690,2040,0.006
Medium_variant,690,2041,0.006
Medium_variant,690,2042,0.006
Medium_variant,690,2043,0.005
Medium_variant,690,2044,0.005
Medium_variant,690,2045,0.005
Medium_variant,690,2046,0.005
Medium_variant,690,2047,0.005
Medium_variant,690,2048,0.005
Medium_variant,690,2049,0.005
Medium_variant,690,2050,0.005
Medium_variant,690,2051,0.005
Medium_variant,690,2052,0.004
Medium_variant,690,2053,0.004
Medium_variant,690,2054,0.004
Medium_variant,690,2055,0.004
Medium_variant,690,2056,0.004
Medium_variant,690,2057,0.004
Medium_variant,690,2058,0.004
Medium_variant,690,2059,0.004
Medium_variant,690,2060,0.004
Medium_variant,690,2061,0.004
Medium_variant,690,2062,0.004
Medium_variant,690,2063,0.004
Medium_variant,690,2064,0.004
Medium_variant,690,2065,0.004
Medium_variant,690,2066,0.004
Medium_variant,690,2067,0.004
Medium_variant,690,2068,0.003
Medium_variant,690,2069,0.003
Medium_variant,690,2070,0.003
Medium_variant,690,2071,0.003
Medium_variant,690,2072,0.003
Medium_variant,690,2073,0.003
Medium_variant,690,2074,0.003
Medium_variant,690,2075,0.003
Medium_variant,690,2076,0.003
Medium_variant,690,2077,0.003
Medium_variant,690,2078,0.003
Medium_variant,690,2079,0.003
Medium_variant,690,2080,0.003
Medium_variant,690,2081,0.002
Medium_variant,690,2082,0.002
Medium_variant,690,2083,0.002
Medium_variant,690,2084,0.002
Medium_variant,690,2085,0.002
Medium_variant,690,2086,0.002
Medium_variant,690,2087,0.002
Medium_variant,690,2088,0.002
Medium_variant,690,2089,0.002
Medium_variant,690,2090,0.002
Medium_variant,690,2091,0.002
Medium_variant,690,2092,0.002
Medium_variant,690,2093,0.002
Medium_variant,690,2094,0.002
Medium_variant,690,2095,0.002
Medium_variant,690,2096,0.002
Medium_variant,690,2097,0.002
Medium_variant,690,2098,0.002
Medium_variant,690,2099,0.002
