variant,country,year,infantmortality
Estimates,442,1950,0.193
Estimates,442,1951,0.193
Estimates,442,1952,0.193
Estimates,442,1953,0.193
Estimates,442,1954,0.192
Estimates,442,1955,0.19
Estimates,442,1956,0.188
Estimates,442,1957,0.186
Estimates,442,1958,0.183
Estimates,442,1959,0.178
Estimates,442,1960,0.173
Estimates,442,1961,0.166
Estimates,442,1962,0.157
Estimates,442,1963,0.148
Estimates,442,1964,0.138
Estimates,442,1965,0.128
Estimates,442,1966,0.117
Estimates,442,1967,0.108
Estimates,442,1968,0.099
Estimates,442,1969,0.092
Estimates,442,1970,0.085
Estimates,442,1971,0.079
Estimates,442,1972,0.075
Estimates,442,1973,0.069
Estimates,442,1974,0.064
Estimates,442,1975,0.061
Estimates,442,1976,0.057
Estimates,442,1977,0.055
Estimates,442,1978,0.052
Estimates,442,1979,0.051
Estimates,442,1980,0.05
Estimates,442,1981,0.049
Estimates,442,1982,0.049
Estimates,442,1983,0.048
Estimates,442,1984,0.046
Estimates,442,1985,0.045
Estimates,442,1986,0.043
Estimates,442,1987,0.042
Estimates,442,1988,0.04
Estimates,442,1989,0.039
Estimates,442,1990,0.038
Estimates,442,1991,0.038
Estimates,442,1992,0.037
Estimates,442,1993,0.036
Estimates,442,1994,0.033
Estimates,442,1995,0.032
Estimates,442,1996,0.03
Estimates,442,1997,0.029
Estimates,442,1998,0.028
Estimates,442,1999,0.027
Estimates,442,2000,0.027
Estimates,442,2001,0.026
Estimates,442,2002,0.025
Estimates,442,2003,0.024
Estimates,442,2004,0.022
Estimates,442,2005,0.019
Estimates,442,2006,0.017
Estimates,442,2007,0.015
Estimates,442,2008,0.012
Estimates,442,2009,0.012
Estimates,442,2010,0.01
Estimates,442,2011,0.01
Estimates,442,2012,0.01
Estimates,442,2013,0.009
Estimates,442,2014,0.009
Estimates,442,2015,0.009
Medium_variant,442,2015,0.009
Medium_variant,442,2016,0.009
Medium_variant,442,2017,0.009
Medium_variant,442,2018,0.009
Medium_variant,442,2019,0.009
Medium_variant,442,2020,0.009
Medium_variant,442,2021,0.009
Medium_variant,442,2022,0.008
Medium_variant,442,2023,0.008
Medium_variant,442,2024,0.008
Medium_variant,442,2025,0.008
Medium_variant,442,2026,0.008
Medium_variant,442,2027,0.008
Medium_variant,442,2028,0.008
Medium_variant,442,2029,0.007
Medium_variant,442,2030,0.007
Medium_variant,442,2031,0.007
Medium_variant,442,2032,0.007
Medium_variant,442,2033,0.007
Medium_variant,442,2034,0.007
Medium_variant,442,2035,0.007
Medium_variant,442,2036,0.007
Medium_variant,442,2037,0.007
Medium_variant,442,2038,0.007
Medium_variant,442,2039,0.007
Medium_variant,442,2040,0.007
Medium_variant,442,2041,0.007
Medium_variant,442,2042,0.007
Medium_variant,442,2043,0.007
Medium_variant,442,2044,0.007
Medium_variant,442,2045,0.007
Medium_variant,442,2046,0.007
Medium_variant,442,2047,0.007
Medium_variant,442,2048,0.007
Medium_variant,442,2049,0.007
Medium_variant,442,2050,0.007
Medium_variant,442,2051,0.007
Medium_variant,442,2052,0.007
Medium_variant,442,2053,0.007
Medium_variant,442,2054,0.007
Medium_variant,442,2055,0.007
Medium_variant,442,2056,0.007
Medium_variant,442,2057,0.007
Medium_variant,442,2058,0.007
Medium_variant,442,2059,0.007
Medium_variant,442,2060,0.007
Medium_variant,442,2061,0.007
Medium_variant,442,2062,0.007
Medium_variant,442,2063,0.007
Medium_variant,442,2064,0.007
Medium_variant,442,2065,0.006
Medium_variant,442,2066,0.006
Medium_variant,442,2067,0.006
Medium_variant,442,2068,0.005
Medium_variant,442,2069,0.005
Medium_variant,442,2070,0.005
Medium_variant,442,2071,0.005
Medium_variant,442,2072,0.005
Medium_variant,442,2073,0.005
Medium_variant,442,2074,0.005
Medium_variant,442,2075,0.005
Medium_variant,442,2076,0.005
Medium_variant,442,2077,0.005
Medium_variant,442,2078,0.005
Medium_variant,442,2079,0.005
Medium_variant,442,2080,0.005
Medium_variant,442,2081,0.005
Medium_variant,442,2082,0.005
Medium_variant,442,2083,0.005
Medium_variant,442,2084,0.005
Medium_variant,442,2085,0.005
Medium_variant,442,2086,0.005
Medium_variant,442,2087,0.005
Medium_variant,442,2088,0.005
Medium_variant,442,2089,0.005
Medium_variant,442,2090,0.005
Medium_variant,442,2091,0.005
Medium_variant,442,2092,0.005
Medium_variant,442,2093,0.005
Medium_variant,442,2094,0.005
Medium_variant,442,2095,0.005
Medium_variant,442,2096,0.005
Medium_variant,442,2097,0.005
Medium_variant,442,2098,0.005
Medium_variant,442,2099,0.005
