variant,country,year,infantmortality
estimates,52,1950,0.705
estimates,52,1951,0.689
estimates,52,1952,0.658
estimates,52,1953,0.63
estimates,52,1954,0.603
estimates,52,1955,0.578
estimates,52,1956,0.554
estimates,52,1957,0.533
estimates,52,1958,0.511
estimates,52,1959,0.489
estimates,52,1960,0.465
estimates,52,1961,0.441
estimates,52,1962,0.414
estimates,52,1963,0.384
estimates,52,1964,0.354
estimates,52,1965,0.323
estimates,52,1966,0.295
estimates,52,1967,0.268
estimates,52,1968,0.246
estimates,52,1969,0.226
estimates,52,1970,0.211
estimates,52,1971,0.198
estimates,52,1972,0.186
estimates,52,1973,0.176
estimates,52,1974,0.166
estimates,52,1975,0.156
estimates,52,1976,0.148
estimates,52,1977,0.14
estimates,52,1978,0.134
estimates,52,1979,0.128
estimates,52,1980,0.123
estimates,52,1981,0.118
estimates,52,1982,0.113
estimates,52,1983,0.109
estimates,52,1984,0.104
estimates,52,1985,0.098
estimates,52,1986,0.093
estimates,52,1987,0.089
estimates,52,1988,0.085
estimates,52,1989,0.081
estimates,52,1990,0.077
estimates,52,1991,0.073
estimates,52,1992,0.069
estimates,52,1993,0.065
estimates,52,1994,0.063
estimates,52,1995,0.06
estimates,52,1996,0.056
estimates,52,1997,0.054
estimates,52,1998,0.051
estimates,52,1999,0.05
estimates,52,2000,0.048
estimates,52,2001,0.046
estimates,52,2002,0.045
estimates,52,2003,0.044
estimates,52,2004,0.043
estimates,52,2005,0.042
estimates,52,2006,0.041
estimates,52,2007,0.039
estimates,52,2008,0.039
estimates,52,2009,0.037
estimates,52,2010,0.036
estimates,52,2011,0.035
estimates,52,2012,0.033
estimates,52,2013,0.033
estimates,52,2014,0.031
estimates,52,2015,0.03
medium_variant,52,2015,0.03
medium_variant,52,2016,0.029
medium_variant,52,2017,0.028
medium_variant,52,2018,0.026
medium_variant,52,2019,0.026
medium_variant,52,2020,0.024
medium_variant,52,2021,0.024
medium_variant,52,2022,0.023
medium_variant,52,2023,0.022
medium_variant,52,2024,0.021
medium_variant,52,2025,0.021
medium_variant,52,2026,0.021
medium_variant,52,2027,0.019
medium_variant,52,2028,0.019
medium_variant,52,2029,0.019
medium_variant,52,2030,0.018
medium_variant,52,2031,0.018
medium_variant,52,2032,0.017
medium_variant,52,2033,0.017
medium_variant,52,2034,0.016
medium_variant,52,2035,0.016
medium_variant,52,2036,0.016
medium_variant,52,2037,0.016
medium_variant,52,2038,0.015
medium_variant,52,2039,0.014
medium_variant,52,2040,0.014
medium_variant,52,2041,0.014
medium_variant,52,2042,0.013
medium_variant,52,2043,0.013
medium_variant,52,2044,0.013
medium_variant,52,2045,0.013
medium_variant,52,2046,0.013
medium_variant,52,2047,0.012
medium_variant,52,2048,0.012
medium_variant,52,2049,0.011
medium_variant,52,2050,0.011
medium_variant,52,2051,0.011
medium_variant,52,2052,0.011
medium_variant,52,2053,0.011
medium_variant,52,2054,0.01
medium_variant,52,2055,0.01
medium_variant,52,2056,0.01
medium_variant,52,2057,0.01
medium_variant,52,2058,0.01
medium_variant,52,2059,0.01
medium_variant,52,2060,0.01
medium_variant,52,2061,0.008
medium_variant,52,2062,0.008
medium_variant,52,2063,0.008
medium_variant,52,2064,0.008
medium_variant,52,2065,0.008
medium_variant,52,2066,0.008
medium_variant,52,2067,0.008
medium_variant,52,2068,0.008
medium_variant,52,2069,0.008
medium_variant,52,2070,0.008
medium_variant,52,2071,0.008
medium_variant,52,2072,0.007
medium_variant,52,2073,0.007
medium_variant,52,2074,0.007
medium_variant,52,2075,0.007
medium_variant,52,2076,0.007
medium_variant,52,2077,0.007
medium_variant,52,2078,0.007
medium_variant,52,2079,0.007
medium_variant,52,2080,0.007
medium_variant,52,2081,0.006
medium_variant,52,2082,0.006
medium_variant,52,2083,0.006
medium_variant,52,2084,0.006
medium_variant,52,2085,0.006
medium_variant,52,2086,0.006
medium_variant,52,2087,0.006
medium_variant,52,2088,0.006
medium_variant,52,2089,0.006
medium_variant,52,2090,0.006
medium_variant,52,2091,0.006
medium_variant,52,2092,0.006
medium_variant,52,2093,0.006
medium_variant,52,2094,0.006
medium_variant,52,2095,0.006
medium_variant,52,2096,0.006
medium_variant,52,2097,0.006
medium_variant,52,2098,0.006
medium_variant,52,2099,0.006
