variant,country,year,infantmortality
estimates,296,1950,0.213
estimates,296,1951,0.217
estimates,296,1952,0.226
estimates,296,1953,0.233
estimates,296,1954,0.238
estimates,296,1955,0.243
estimates,296,1956,0.247
estimates,296,1957,0.249
estimates,296,1958,0.25
estimates,296,1959,0.249
estimates,296,1960,0.247
estimates,296,1961,0.243
estimates,296,1962,0.239
estimates,296,1963,0.232
estimates,296,1964,0.225
estimates,296,1965,0.218
estimates,296,1966,0.209
estimates,296,1967,0.2
estimates,296,1968,0.191
estimates,296,1969,0.182
estimates,296,1970,0.174
estimates,296,1971,0.168
estimates,296,1972,0.163
estimates,296,1973,0.161
estimates,296,1974,0.161
estimates,296,1975,0.164
estimates,296,1976,0.168
estimates,296,1977,0.172
estimates,296,1978,0.176
estimates,296,1979,0.18
estimates,296,1980,0.184
estimates,296,1981,0.187
estimates,296,1982,0.189
estimates,296,1983,0.192
estimates,296,1984,0.193
estimates,296,1985,0.194
estimates,296,1986,0.193
estimates,296,1987,0.192
estimates,296,1988,0.191
estimates,296,1989,0.187
estimates,296,1990,0.183
estimates,296,1991,0.179
estimates,296,1992,0.174
estimates,296,1993,0.168
estimates,296,1994,0.163
estimates,296,1995,0.157
estimates,296,1996,0.153
estimates,296,1997,0.149
estimates,296,1998,0.145
estimates,296,1999,0.142
estimates,296,2000,0.139
estimates,296,2001,0.138
estimates,296,2002,0.136
estimates,296,2003,0.136
estimates,296,2004,0.137
estimates,296,2005,0.138
estimates,296,2006,0.14
estimates,296,2007,0.141
estimates,296,2008,0.142
estimates,296,2009,0.144
estimates,296,2010,0.145
estimates,296,2011,0.146
estimates,296,2012,0.146
estimates,296,2013,0.145
estimates,296,2014,0.145
estimates,296,2015,0.143
medium_variant,296,2015,0.143
medium_variant,296,2016,0.141
medium_variant,296,2017,0.139
medium_variant,296,2018,0.137
medium_variant,296,2019,0.134
medium_variant,296,2020,0.132
medium_variant,296,2021,0.13
medium_variant,296,2022,0.127
medium_variant,296,2023,0.125
medium_variant,296,2024,0.123
medium_variant,296,2025,0.12
medium_variant,296,2026,0.118
medium_variant,296,2027,0.115
medium_variant,296,2028,0.113
medium_variant,296,2029,0.111
medium_variant,296,2030,0.108
medium_variant,296,2031,0.106
medium_variant,296,2032,0.105
medium_variant,296,2033,0.104
medium_variant,296,2034,0.103
medium_variant,296,2035,0.101
medium_variant,296,2036,0.101
medium_variant,296,2037,0.101
medium_variant,296,2038,0.1
medium_variant,296,2039,0.099
medium_variant,296,2040,0.099
medium_variant,296,2041,0.099
medium_variant,296,2042,0.099
medium_variant,296,2043,0.098
medium_variant,296,2044,0.097
medium_variant,296,2045,0.096
medium_variant,296,2046,0.095
medium_variant,296,2047,0.094
medium_variant,296,2048,0.092
medium_variant,296,2049,0.091
medium_variant,296,2050,0.089
medium_variant,296,2051,0.088
medium_variant,296,2052,0.086
medium_variant,296,2053,0.085
medium_variant,296,2054,0.083
medium_variant,296,2055,0.081
medium_variant,296,2056,0.079
medium_variant,296,2057,0.078
medium_variant,296,2058,0.076
medium_variant,296,2059,0.075
medium_variant,296,2060,0.072
medium_variant,296,2061,0.071
medium_variant,296,2062,0.069
medium_variant,296,2063,0.068
medium_variant,296,2064,0.067
medium_variant,296,2065,0.065
medium_variant,296,2066,0.064
medium_variant,296,2067,0.064
medium_variant,296,2068,0.063
medium_variant,296,2069,0.061
medium_variant,296,2070,0.06
medium_variant,296,2071,0.059
medium_variant,296,2072,0.059
medium_variant,296,2073,0.058
medium_variant,296,2074,0.056
medium_variant,296,2075,0.055
medium_variant,296,2076,0.055
medium_variant,296,2077,0.054
medium_variant,296,2078,0.052
medium_variant,296,2079,0.051
medium_variant,296,2080,0.05
medium_variant,296,2081,0.05
medium_variant,296,2082,0.048
medium_variant,296,2083,0.047
medium_variant,296,2084,0.046
medium_variant,296,2085,0.044
medium_variant,296,2086,0.044
medium_variant,296,2087,0.043
medium_variant,296,2088,0.041
medium_variant,296,2089,0.04
medium_variant,296,2090,0.039
medium_variant,296,2091,0.039
medium_variant,296,2092,0.037
medium_variant,296,2093,0.036
medium_variant,296,2094,0.036
medium_variant,296,2095,0.035
medium_variant,296,2096,0.033
medium_variant,296,2097,0.033
medium_variant,296,2098,0.032
medium_variant,296,2099,0.032
