country,year,variant,gender,freq,age5yearinterval,totaldeaths
702,1950,estimates,female,5Yearly,0_4,9.562
702,1950,estimates,male,5Yearly,0_4,11.091
702,1950,estimates,female,5Yearly,5_9,0.423
702,1950,estimates,male,5Yearly,5_9,0.537
702,1950,estimates,female,5Yearly,10_14,0.242
702,1950,estimates,male,5Yearly,10_14,0.368
702,1950,estimates,female,5Yearly,15_19,0.339
702,1950,estimates,male,5Yearly,15_19,0.443
702,1950,estimates,female,5Yearly,20_24,0.386
702,1950,estimates,male,5Yearly,20_24,0.528
702,1950,estimates,female,5Yearly,25_29,0.42
702,1950,estimates,male,5Yearly,25_29,0.639
702,1950,estimates,female,5Yearly,30_34,0.592
702,1950,estimates,male,5Yearly,30_34,0.865
702,1950,estimates,female,5Yearly,35_39,0.781
702,1950,estimates,male,5Yearly,35_39,1.2
702,1950,estimates,female,5Yearly,40_44,0.86
702,1950,estimates,male,5Yearly,40_44,1.497
702,1950,estimates,female,5Yearly,45_49,0.895
702,1950,estimates,male,5Yearly,45_49,1.744
702,1950,estimates,female,5Yearly,50_54,1.046
702,1950,estimates,male,5Yearly,50_54,1.809
702,1950,estimates,female,5Yearly,55_59,1.09
702,1950,estimates,male,5Yearly,55_59,1.56
702,1950,estimates,female,5Yearly,60_64,1.044
702,1950,estimates,male,5Yearly,60_64,1.485
702,1950,estimates,female,5Yearly,65_69,1.157
702,1950,estimates,male,5Yearly,65_69,1.494
702,1950,estimates,female,5Yearly,70_74,1.148
702,1950,estimates,male,5Yearly,70_74,1.245
702,1950,estimates,female,5Yearly,75_79,1.147
702,1950,estimates,male,5Yearly,75_79,1.138
702,1950,estimates,female,5Yearly,80_84,1.117
702,1950,estimates,male,5Yearly,80_84,0.875
702,1950,estimates,female,5Yearly,85_89,0.745
702,1950,estimates,male,5Yearly,85_89,0.446
702,1950,estimates,female,5Yearly,90_94,0.297
702,1950,estimates,male,5Yearly,90_94,0.17
702,1950,estimates,female,5Yearly,95plus,0.072
702,1950,estimates,male,5Yearly,95plus,0.047
702,1955,estimates,female,5Yearly,0_4,7.808
702,1955,estimates,male,5Yearly,0_4,10.148
702,1955,estimates,female,5Yearly,5_9,0.474
702,1955,estimates,male,5Yearly,5_9,0.589
702,1955,estimates,female,5Yearly,10_14,0.279
702,1955,estimates,male,5Yearly,10_14,0.372
702,1955,estimates,female,5Yearly,15_19,0.284
702,1955,estimates,male,5Yearly,15_19,0.382
