country,year,variant,freq,age5yearinterval,fertilityrateper1000women
308,1950,estimates,5yearly,15_19,140.592
308,1950,estimates,5yearly,20_24,299.86
308,1950,estimates,5yearly,25_29,290.232
308,1950,estimates,5yearly,30_34,225.736
308,1950,estimates,5yearly,35_39,151.032
308,1950,estimates,5yearly,40_44,43.384
308,1950,estimates,5yearly,45_49,9.164
308,1955,estimates,5yearly,15_19,162.408
308,1955,estimates,5yearly,20_24,346.39
308,1955,estimates,5yearly,25_29,335.268
308,1955,estimates,5yearly,30_34,260.764
308,1955,estimates,5yearly,35_39,174.468
308,1955,estimates,5yearly,40_44,50.116
308,1955,estimates,5yearly,45_49,10.586
308,1960,estimates,5yearly,15_19,150.528
308,1960,estimates,5yearly,20_24,319.872
308,1960,estimates,5yearly,25_29,301.696
308,1960,estimates,5yearly,30_34,251.264
308,1960,estimates,5yearly,35_39,183.936
308,1960,estimates,5yearly,40_44,63.616
308,1960,estimates,5yearly,45_49,9.088
308,1965,estimates,5yearly,15_19,111.744
308,1965,estimates,5yearly,20_24,233.088
308,1965,estimates,5yearly,25_29,222.72
308,1965,estimates,5yearly,30_34,191.136
308,1965,estimates,5yearly,35_39,141.6
308,1965,estimates,5yearly,40_44,53.856
308,1965,estimates,5yearly,45_49,5.856
308,1970,estimates,5yearly,15_19,107.824
308,1970,estimates,5yearly,20_24,220.064
308,1970,estimates,5yearly,25_29,217.396
308,1970,estimates,5yearly,30_34,185.472
308,1970,estimates,5yearly,35_39,132.388
308,1970,estimates,5yearly,40_44,51.98
308,1970,estimates,5yearly,45_49,4.876
308,1975,estimates,5yearly,15_19,101.566
308,1975,estimates,5yearly,20_24,202.616
308,1975,estimates,5yearly,25_29,207.002
308,1975,estimates,5yearly,30_34,175.44
308,1975,estimates,5yearly,35_39,120.658
308,1975,estimates,5yearly,40_44,48.934
308,1975,estimates,5yearly,45_49,3.784
308,1980,estimates,5yearly,15_19,100.589
308,1980,estimates,5yearly,20_24,196.357
308,1980,estimates,5yearly,25_29,207.27
308,1980,estimates,5yearly,30_34,174.614
308,1980,estimates,5yearly,35_39,115.649
308,1980,estimates,5yearly,40_44,48.475
308,1980,estimates,5yearly,45_49,3.046
308,1985,estimates,5yearly,15_19,99.194
308,1985,estimates,5yearly,20_24,189.198
308,1985,estimates,5yearly,25_29,206.421
308,1985,estimates,5yearly,30_34,172.969
308,1985,estimates,5yearly,35_39,110.207
308,1985,estimates,5yearly,40_44,47.775
308,1985,estimates,5yearly,45_49,2.236
308,1990,estimates,5yearly,15_19,83.455
308,1990,estimates,5yearly,20_24,155.631
308,1990,estimates,5yearly,25_29,175.63
308,1990,estimates,5yearly,30_34,146.219
308,1990,estimates,5yearly,35_39,89.614
308,1990,estimates,5yearly,40_44,40.205
308,1990,estimates,5yearly,45_49,1.246
308,1995,estimates,5yearly,15_19,61.466
308,1995,estimates,5yearly,20_24,127.943
308,1995,estimates,5yearly,25_29,147.531
308,1995,estimates,5yearly,30_34,123.608
308,1995,estimates,5yearly,35_39,78.353
308,1995,estimates,5yearly,40_44,22.178
308,1995,estimates,5yearly,45_49,1.801
308,2000,estimates,5yearly,15_19,51.153
308,2000,estimates,5yearly,20_24,106.58
308,2000,estimates,5yearly,25_29,123.096
308,2000,estimates,5yearly,30_34,113.381
308,2000,estimates,5yearly,35_39,67.621
308,2000,estimates,5yearly,40_44,22.395
308,2000,estimates,5yearly,45_49,1.554
308,2005,estimates,5yearly,15_19,42.408
308,2005,estimates,5yearly,20_24,101.9
308,2005,estimates,5yearly,25_29,129.389
308,2005,estimates,5yearly,30_34,107.748
308,2005,estimates,5yearly,35_39,59.676
308,2005,estimates,5yearly,40_44,18.188
308,2005,estimates,5yearly,45_49,1.151
308,2010,estimates,5yearly,15_19,35.358
308,2010,estimates,5yearly,20_24,97.3
308,2010,estimates,5yearly,25_29,132.833
308,2010,estimates,5yearly,30_34,102.364
308,2010,estimates,5yearly,35_39,53.038
308,2010,estimates,5yearly,40_44,14.798
308,2010,estimates,5yearly,45_49,0.829
