country,year,variant,freq,age5yearinterval,fertilityrateper1000women
662,1950,estimates,5Yearly,15_19,179.46
662,1950,estimates,5Yearly,20_24,289.08
662,1950,estimates,5Yearly,25_29,294.384
662,1950,estimates,5Yearly,30_34,235.632
662,1950,estimates,5Yearly,35_39,142.356
662,1950,estimates,5Yearly,40_44,47.7
662,1950,estimates,5Yearly,45_49,11.388
662,1955,estimates,5Yearly,15_19,161.531
662,1955,estimates,5Yearly,20_24,339.601
662,1955,estimates,5Yearly,25_29,346.442
662,1955,estimates,5Yearly,30_34,272.33
662,1955,estimates,5Yearly,35_39,181.193
662,1955,estimates,5Yearly,40_44,74.209
662,1955,estimates,5Yearly,45_49,12.294
662,1960,estimates,5Yearly,15_19,154.985
662,1960,estimates,5Yearly,20_24,326.166
662,1960,estimates,5Yearly,25_29,321.941
662,1960,estimates,5Yearly,30_34,268.512
662,1960,estimates,5Yearly,35_39,185.599
662,1960,estimates,5Yearly,40_44,88.824
662,1960,estimates,5Yearly,45_49,12.773
662,1965,estimates,5Yearly,15_19,162.636
662,1965,estimates,5Yearly,20_24,315.89
662,1965,estimates,5Yearly,25_29,307.208
662,1965,estimates,5Yearly,30_34,247.796
662,1965,estimates,5Yearly,35_39,170.035
662,1965,estimates,5Yearly,40_44,80.482
662,1965,estimates,5Yearly,45_49,11.753
662,1970,estimates,5Yearly,15_19,158.437
662,1970,estimates,5Yearly,20_24,282.559
662,1970,estimates,5Yearly,25_29,270.038
662,1970,estimates,5Yearly,30_34,208.984
662,1970,estimates,5Yearly,35_39,142.048
662,1970,estimates,5Yearly,40_44,66.266
662,1970,estimates,5Yearly,45_49,9.868
662,1975,estimates,5Yearly,15_19,162.065
662,1975,estimates,5Yearly,20_24,263.83
662,1975,estimates,5Yearly,25_29,246.961
662,1975,estimates,5Yearly,30_34,181.325
662,1975,estimates,5Yearly,35_39,121.682
662,1975,estimates,5Yearly,40_44,55.619
662,1975,estimates,5Yearly,45_49,8.518
662,1980,estimates,5Yearly,15_19,148.593
662,1980,estimates,5Yearly,20_24,233.759
662,1980,estimates,5Yearly,25_29,194.481
662,1980,estimates,5Yearly,30_34,135.666
662,1980,estimates,5Yearly,35_39,90.357
662,1980,estimates,5Yearly,40_44,32.684
662,1980,estimates,5Yearly,45_49,4.46
662,1985,estimates,5Yearly,15_19,120.794
662,1985,estimates,5Yearly,20_24,211.717
662,1985,estimates,5Yearly,25_29,180.253
662,1985,estimates,5Yearly,30_34,115.502
662,1985,estimates,5Yearly,35_39,73.811
662,1985,estimates,5Yearly,40_44,25.777
662,1985,estimates,5Yearly,45_49,2.146
662,1990,estimates,5Yearly,15_19,94.627
662,1990,estimates,5Yearly,20_24,171.74
662,1990,estimates,5Yearly,25_29,154.591
662,1990,estimates,5Yearly,30_34,118.428
662,1990,estimates,5Yearly,35_39,67.801
662,1990,estimates,5Yearly,40_44,20.873
662,1990,estimates,5Yearly,45_49,1.94
662,1995,estimates,5Yearly,15_19,69.805
662,1995,estimates,5Yearly,20_24,136.138
662,1995,estimates,5Yearly,25_29,126.283
662,1995,estimates,5Yearly,30_34,101.063
662,1995,estimates,5Yearly,35_39,64.013
662,1995,estimates,5Yearly,40_44,21.554
662,1995,estimates,5Yearly,45_49,1.144
662,2000,estimates,5Yearly,15_19,61.95
662,2000,estimates,5Yearly,20_24,99.54
662,2000,estimates,5Yearly,25_29,98.7
662,2000,estimates,5Yearly,30_34,85.344
662,2000,estimates,5Yearly,35_39,53.256
662,2000,estimates,5Yearly,40_44,20.37
662,2000,estimates,5Yearly,45_49,0.84
662,2005,estimates,5Yearly,15_19,61.404
662,2005,estimates,5Yearly,20_24,94.982
662,2005,estimates,5Yearly,25_29,97.512
662,2005,estimates,5Yearly,30_34,82.865
662,2005,estimates,5Yearly,35_39,50.878
662,2005,estimates,5Yearly,40_44,19.788
662,2005,estimates,5Yearly,45_49,0.571
662,2010,estimates,5Yearly,15_19,56.309
662,2010,estimates,5Yearly,20_24,91.746
662,2010,estimates,5Yearly,25_29,96.052
662,2010,estimates,5Yearly,30_34,77.256
662,2010,estimates,5Yearly,35_39,45.547
662,2010,estimates,5Yearly,40_44,16.989
662,2010,estimates,5Yearly,45_49,0.461
662,2015,constant-fertility,5Yearly,15_19,56.309
662,2015,constant-mortality,5Yearly,15_19,51.502
662,2015,high variant,5Yearly,15_19,58.57
662,2015,instant-replacement,5Yearly,15_19,58.908
662,2015,low variant,5Yearly,15_19,44.435
662,2015,medium variant,5Yearly,15_19,51.502
662,2015,no change,5Yearly,15_19,56.309
662,2015,zero-migration,5Yearly,15_19,51.502
662,2015,constant-fertility,5Yearly,20_24,91.746
662,2015,constant-mortality,5Yearly,20_24,86.751
662,2015,high variant,5Yearly,20_24,98.655
662,2015,instant-replacement,5Yearly,20_24,99.226
662,2015,low variant,5Yearly,20_24,74.846
662,2015,medium variant,5Yearly,20_24,86.751
662,2015,no change,5Yearly,20_24,91.746
