country,year,variant,freq,age5yearinterval,fertilityrateper1000women
516,1950,estimates,5Yearly,15_19,126.36
516,1950,estimates,5Yearly,20_24,238.32
516,1950,estimates,5Yearly,25_29,252.48
516,1950,estimates,5Yearly,30_34,229.68
516,1950,estimates,5Yearly,35_39,196.68
516,1950,estimates,5Yearly,40_44,101.88
516,1950,estimates,5Yearly,45_49,54.6
516,1955,estimates,5Yearly,15_19,128.466
516,1955,estimates,5Yearly,20_24,242.292
516,1955,estimates,5Yearly,25_29,256.688
516,1955,estimates,5Yearly,30_34,233.508
516,1955,estimates,5Yearly,35_39,199.958
516,1955,estimates,5Yearly,40_44,103.578
516,1955,estimates,5Yearly,45_49,55.51
516,1960,estimates,5Yearly,15_19,130.572
516,1960,estimates,5Yearly,20_24,246.264
516,1960,estimates,5Yearly,25_29,260.896
516,1960,estimates,5Yearly,30_34,237.336
516,1960,estimates,5Yearly,35_39,203.236
516,1960,estimates,5Yearly,40_44,105.276
516,1960,estimates,5Yearly,45_49,56.42
516,1965,estimates,5Yearly,15_19,132.678
516,1965,estimates,5Yearly,20_24,250.236
516,1965,estimates,5Yearly,25_29,265.104
516,1965,estimates,5Yearly,30_34,241.164
516,1965,estimates,5Yearly,35_39,206.514
516,1965,estimates,5Yearly,40_44,106.974
516,1965,estimates,5Yearly,45_49,57.33
516,1970,estimates,5Yearly,15_19,138.996
516,1970,estimates,5Yearly,20_24,262.152
516,1970,estimates,5Yearly,25_29,277.728
516,1970,estimates,5Yearly,30_34,252.648
516,1970,estimates,5Yearly,35_39,216.348
516,1970,estimates,5Yearly,40_44,112.068
516,1970,estimates,5Yearly,45_49,60.06
516,1975,estimates,5Yearly,15_19,138.996
516,1975,estimates,5Yearly,20_24,262.152
516,1975,estimates,5Yearly,25_29,277.728
516,1975,estimates,5Yearly,30_34,252.648
516,1975,estimates,5Yearly,35_39,216.348
516,1975,estimates,5Yearly,40_44,112.068
516,1975,estimates,5Yearly,45_49,60.06
516,1980,estimates,5Yearly,15_19,130.572
516,1980,estimates,5Yearly,20_24,246.264
516,1980,estimates,5Yearly,25_29,260.896
516,1980,estimates,5Yearly,30_34,237.336
516,1980,estimates,5Yearly,35_39,203.236
516,1980,estimates,5Yearly,40_44,105.276
516,1980,estimates,5Yearly,45_49,56.42
516,1985,estimates,5Yearly,15_19,116.82
516,1985,estimates,5Yearly,20_24,220.327
516,1985,estimates,5Yearly,25_29,233.417
516,1985,estimates,5Yearly,30_34,212.34
516,1985,estimates,5Yearly,35_39,181.83
516,1985,estimates,5Yearly,40_44,94.188
516,1985,estimates,5Yearly,45_49,50.478
516,1990,estimates,5Yearly,15_19,103.447
516,1990,estimates,5Yearly,20_24,195.104
516,1990,estimates,5Yearly,25_29,206.697
516,1990,estimates,5Yearly,30_34,188.032
516,1990,estimates,5Yearly,35_39,161.015
516,1990,estimates,5Yearly,40_44,83.406
516,1990,estimates,5Yearly,45_49,44.699
516,1995,estimates,5Yearly,15_19,90.39
516,1995,estimates,5Yearly,20_24,170.478
516,1995,estimates,5Yearly,25_29,180.607
516,1995,estimates,5Yearly,30_34,164.298
516,1995,estimates,5Yearly,35_39,140.692
516,1995,estimates,5Yearly,40_44,72.878
516,1995,estimates,5Yearly,45_49,39.057
516,2000,estimates,5Yearly,15_19,81.72
516,2000,estimates,5Yearly,20_24,165.876
516,2000,estimates,5Yearly,25_29,165.115
516,2000,estimates,5Yearly,30_34,150.34
516,2000,estimates,5Yearly,35_39,121.17
516,2000,estimates,5Yearly,40_44,55.826
516,2000,estimates,5Yearly,45_49,21.553
516,2005,estimates,5Yearly,15_19,79.776
516,2005,estimates,5Yearly,20_24,159.559
516,2005,estimates,5Yearly,25_29,167.537
