country,year,variant,freq,age5yearinterval,fertilityrateper1000women
533,1950,estimates,5Yearly,15_19,127.69
533,1950,estimates,5Yearly,20_24,285.89
533,1950,estimates,5Yearly,25_29,339
533,1950,estimates,5Yearly,30_34,236.17
533,1950,estimates,5Yearly,35_39,113
533,1950,estimates,5Yearly,40_44,27.12
533,1950,estimates,5Yearly,45_49,1.13
533,1955,estimates,5Yearly,15_19,116.39
533,1955,estimates,5Yearly,20_24,260.59
533,1955,estimates,5Yearly,25_29,309
533,1955,estimates,5Yearly,30_34,215.27
533,1955,estimates,5Yearly,35_39,103
533,1955,estimates,5Yearly,40_44,24.72
533,1955,estimates,5Yearly,45_49,1.03
533,1960,estimates,5Yearly,15_19,99.417
533,1960,estimates,5Yearly,20_24,222.59
533,1960,estimates,5Yearly,25_29,263.94
533,1960,estimates,5Yearly,30_34,183.878
533,1960,estimates,5Yearly,35_39,87.98
533,1960,estimates,5Yearly,40_44,21.115
533,1960,estimates,5Yearly,45_49,0.88
533,1965,estimates,5Yearly,15_19,74.603
533,1965,estimates,5Yearly,20_24,167.03
533,1965,estimates,5Yearly,25_29,198.06
533,1965,estimates,5Yearly,30_34,137.982
533,1965,estimates,5Yearly,35_39,66.02
533,1965,estimates,5Yearly,40_44,15.845
533,1965,estimates,5Yearly,45_49,0.66
533,1970,estimates,5Yearly,15_19,59.913
533,1970,estimates,5Yearly,20_24,134.14
533,1970,estimates,5Yearly,25_29,159.06
533,1970,estimates,5Yearly,30_34,110.812
533,1970,estimates,5Yearly,35_39,53.02
533,1970,estimates,5Yearly,40_44,12.725
533,1970,estimates,5Yearly,45_49,0.53
533,1975,estimates,5Yearly,15_19,55.37
533,1975,estimates,5Yearly,20_24,123.97
533,1975,estimates,5Yearly,25_29,147
533,1975,estimates,5Yearly,30_34,102.41
533,1975,estimates,5Yearly,35_39,49
533,1975,estimates,5Yearly,40_44,11.76
533,1975,estimates,5Yearly,45_49,0.49
533,1980,estimates,5Yearly,15_19,53.291
533,1980,estimates,5Yearly,20_24,119.315
533,1980,estimates,5Yearly,25_29,141.48
533,1980,estimates,5Yearly,30_34,98.564
533,1980,estimates,5Yearly,35_39,47.16
533,1980,estimates,5Yearly,40_44,11.318
533,1980,estimates,5Yearly,45_49,0.472
533,1985,estimates,5Yearly,15_19,51.98
533,1985,estimates,5Yearly,20_24,116.38
533,1985,estimates,5Yearly,25_29,138
533,1985,estimates,5Yearly,30_34,96.14
