country,year,variant,freq,age5yearinterval,fertilityrateper1000women
690,1950,estimates,5Yearly,15_19,135.759
690,1950,estimates,5Yearly,20_24,260.947
690,1950,estimates,5Yearly,25_29,245.258
690,1950,estimates,5Yearly,30_34,181.728
690,1950,estimates,5Yearly,35_39,121.059
690,1950,estimates,5Yearly,40_44,45.919
690,1950,estimates,5Yearly,45_49,9.33
690,1955,estimates,5Yearly,15_19,135.759
690,1955,estimates,5Yearly,20_24,260.947
690,1955,estimates,5Yearly,25_29,245.258
690,1955,estimates,5Yearly,30_34,181.728
690,1955,estimates,5Yearly,35_39,121.059
690,1955,estimates,5Yearly,40_44,45.919
690,1955,estimates,5Yearly,45_49,9.33
690,1960,estimates,5Yearly,15_19,151.778
690,1960,estimates,5Yearly,20_24,291.739
690,1960,estimates,5Yearly,25_29,274.198
690,1960,estimates,5Yearly,30_34,203.172
690,1960,estimates,5Yearly,35_39,135.344
690,1960,estimates,5Yearly,40_44,51.338
690,1960,estimates,5Yearly,45_49,10.431
690,1965,estimates,5Yearly,15_19,160.738
690,1965,estimates,5Yearly,20_24,308.962
690,1965,estimates,5Yearly,25_29,290.385
690,1965,estimates,5Yearly,30_34,215.166
690,1965,estimates,5Yearly,35_39,143.334
690,1965,estimates,5Yearly,40_44,54.368
690,1965,estimates,5Yearly,45_49,11.047
690,1970,estimates,5Yearly,15_19,146.128
690,1970,estimates,5Yearly,20_24,280.878
690,1970,estimates,5Yearly,25_29,263.991
690,1970,estimates,5Yearly,30_34,195.608
690,1970,estimates,5Yearly,35_39,130.306
690,1970,estimates,5Yearly,40_44,49.426
690,1970,estimates,5Yearly,45_49,10.043
690,1975,estimates,5Yearly,15_19,115.927
690,1975,estimates,5Yearly,20_24,222.828
690,1975,estimates,5Yearly,25_29,209.431
690,1975,estimates,5Yearly,30_34,155.181
690,1975,estimates,5Yearly,35_39,103.374
690,1975,estimates,5Yearly,40_44,39.212
690,1975,estimates,5Yearly,45_49,7.967
690,1980,estimates,5Yearly,15_19,84.27
690,1980,estimates,5Yearly,20_24,178.887
690,1980,estimates,5Yearly,25_29,172.286
690,1980,estimates,5Yearly,30_34,151.373
690,1980,estimates,5Yearly,35_39,81.183
690,1980,estimates,5Yearly,40_44,28.293
690,1980,estimates,5Yearly,45_49,5.248
690,1985,estimates,5Yearly,15_19,67.578
690,1985,estimates,5Yearly,20_24,157.166
690,1985,estimates,5Yearly,25_29,158.875
690,1985,estimates,5Yearly,30_34,115.515
690,1985,estimates,5Yearly,35_39,66.45
690,1985,estimates,5Yearly,40_44,18.595
