variant,country,year,birthper1000population
estimates,308,1950,34.837
estimates,308,1951,36.301
estimates,308,1952,39.015
estimates,308,1953,41.298
estimates,308,1954,43.152
estimates,308,1955,44.572
estimates,308,1956,45.549
estimates,308,1957,46.08
estimates,308,1958,46.155
estimates,308,1959,45.751
estimates,308,1960,44.853
estimates,308,1961,43.465
estimates,308,1962,41.625
estimates,308,1963,39.425
estimates,308,1964,37.01
estimates,308,1965,34.594
estimates,308,1966,32.398
estimates,308,1967,30.578
estimates,308,1968,29.233
estimates,308,1969,28.411
estimates,308,1970,28.084
estimates,308,1971,28.145
estimates,308,1972,28.407
estimates,308,1973,28.716
estimates,308,1974,29.01
estimates,308,1975,29.273
estimates,308,1976,29.54
estimates,308,1977,29.872
estimates,308,1978,30.298
estimates,308,1979,30.793
estimates,308,1980,31.323
estimates,308,1981,31.848
estimates,308,1982,32.309
estimates,308,1983,32.649
estimates,308,1984,32.818
estimates,308,1985,32.749
estimates,308,1986,32.386
estimates,308,1987,31.733
estimates,308,1988,30.822
estimates,308,1989,29.695
estimates,308,1990,28.415
estimates,308,1991,27.061
estimates,308,1992,25.719
estimates,308,1993,24.466
estimates,308,1994,23.35
estimates,308,1995,22.397
estimates,308,1996,21.602
estimates,308,1997,20.924
estimates,308,1998,20.33
estimates,308,1999,19.818
estimates,308,2000,19.399
estimates,308,2001,19.087
estimates,308,2002,18.889
estimates,308,2003,18.797
estimates,308,2004,18.797
estimates,308,2005,18.868
estimates,308,2006,18.989
estimates,308,2007,19.131
estimates,308,2008,19.267
estimates,308,2009,19.376
estimates,308,2010,19.439
estimates,308,2011,19.45
estimates,308,2012,19.414
estimates,308,2013,19.334
estimates,308,2014,19.205
estimates,308,2015,19.019
medium_variant,308,2015,19.019
medium_variant,308,2016,18.769
medium_variant,308,2017,18.457
medium_variant,308,2018,18.092
medium_variant,308,2019,17.68
medium_variant,308,2020,17.23
medium_variant,308,2021,16.753
medium_variant,308,2022,16.26
medium_variant,308,2023,15.767
medium_variant,308,2024,15.288
medium_variant,308,2025,14.835
medium_variant,308,2026,14.418
medium_variant,308,2027,14.037
medium_variant,308,2028,13.695
medium_variant,308,2029,13.395
medium_variant,308,2030,13.143
medium_variant,308,2031,12.941
medium_variant,308,2032,12.783
medium_variant,308,2033,12.663
medium_variant,308,2034,12.574
medium_variant,308,2035,12.511
medium_variant,308,2036,12.469
medium_variant,308,2037,12.439
medium_variant,308,2038,12.415
medium_variant,308,2039,12.388
medium_variant,308,2040,12.351
medium_variant,308,2041,12.3
medium_variant,308,2042,12.234
medium_variant,308,2043,12.152
medium_variant,308,2044,12.053
medium_variant,308,2045,11.934
medium_variant,308,2046,11.795
medium_variant,308,2047,11.637
medium_variant,308,2048,11.464
medium_variant,308,2049,11.281
medium_variant,308,2050,11.089
medium_variant,308,2051,10.892
medium_variant,308,2052,10.693
medium_variant,308,2053,10.495
medium_variant,308,2054,10.305
medium_variant,308,2055,10.126
medium_variant,308,2056,9.961
medium_variant,308,2057,9.812
medium_variant,308,2058,9.68
medium_variant,308,2059,9.565
medium_variant,308,2060,9.471
medium_variant,308,2061,9.396
medium_variant,308,2062,9.341
medium_variant,308,2063,9.3
medium_variant,308,2064,9.273
medium_variant,308,2065,9.258
medium_variant,308,2066,9.253
medium_variant,308,2067,9.255
medium_variant,308,2068,9.262
medium_variant,308,2069,9.27
medium_variant,308,2070,9.276
medium_variant,308,2071,9.278
medium_variant,308,2072,9.274
medium_variant,308,2073,9.263
medium_variant,308,2074,9.245
medium_variant,308,2075,9.217
medium_variant,308,2076,9.179
medium_variant,308,2077,9.132
medium_variant,308,2078,9.078
medium_variant,308,2079,9.018
medium_variant,308,2080,8.953
medium_variant,308,2081,8.884
medium_variant,308,2082,8.812
medium_variant,308,2083,8.739
medium_variant,308,2084,8.667
medium_variant,308,2085,8.598
medium_variant,308,2086,8.533
medium_variant,308,2087,8.473
medium_variant,308,2088,8.418
medium_variant,308,2089,8.37
medium_variant,308,2090,8.33
medium_variant,308,2091,8.297
medium_variant,308,2092,8.273
medium_variant,308,2093,8.256
medium_variant,308,2094,8.248
medium_variant,308,2095,8.246
medium_variant,308,2096,8.253
medium_variant,308,2097,8.267
medium_variant,308,2098,8.288
medium_variant,308,2099,8.317
