variant,country,year,birthper1000population
estimates,858,1950,20.827
estimates,858,1951,20.933
estimates,858,1952,21.139
estimates,858,1953,21.33
estimates,858,1954,21.508
estimates,858,1955,21.669
estimates,858,1956,21.812
estimates,858,1957,21.933
estimates,858,1958,22.026
estimates,858,1959,22.077
estimates,858,1960,22.075
estimates,858,1961,22.007
estimates,858,1962,21.867
estimates,858,1963,21.661
estimates,858,1964,21.406
estimates,858,1965,21.139
estimates,858,1966,20.909
estimates,858,1967,20.747
estimates,858,1968,20.672
estimates,858,1969,20.684
estimates,858,1970,20.762
estimates,858,1971,20.873
estimates,858,1972,20.97
estimates,858,1973,21.012
estimates,858,1974,20.981
estimates,858,1975,20.858
estimates,858,1976,20.637
estimates,858,1977,20.337
estimates,858,1978,19.987
estimates,858,1979,19.607
estimates,858,1980,19.227
estimates,858,1981,18.88
estimates,858,1982,18.589
estimates,858,1983,18.367
estimates,858,1984,18.221
estimates,858,1985,18.152
estimates,858,1986,18.15
estimates,858,1987,18.188
estimates,858,1988,18.237
estimates,858,1989,18.279
estimates,858,1990,18.292
estimates,858,1991,18.258
estimates,858,1992,18.173
estimates,858,1993,18.038
estimates,858,1994,17.853
estimates,858,1995,17.628
estimates,858,1996,17.374
estimates,858,1997,17.112
estimates,858,1998,16.857
estimates,858,1999,16.617
estimates,858,2000,16.398
estimates,858,2001,16.2
estimates,858,2002,16.015
estimates,858,2003,15.837
estimates,858,2004,15.667
estimates,858,2005,15.502
estimates,858,2006,15.342
estimates,858,2007,15.188
estimates,858,2008,15.039
estimates,858,2009,14.895
estimates,858,2010,14.756
estimates,858,2011,14.623
estimates,858,2012,14.495
estimates,858,2013,14.374
estimates,858,2014,14.258
estimates,858,2015,14.148
medium_variant,858,2015,14.148
medium_variant,858,2016,14.041
medium_variant,858,2017,13.938
medium_variant,858,2018,13.837
medium_variant,858,2019,13.736
medium_variant,858,2020,13.636
medium_variant,858,2021,13.534
medium_variant,858,2022,13.431
medium_variant,858,2023,13.326
medium_variant,858,2024,13.219
medium_variant,858,2025,13.11
medium_variant,858,2026,12.997
medium_variant,858,2027,12.882
medium_variant,858,2028,12.765
medium_variant,858,2029,12.648
medium_variant,858,2030,12.53
medium_variant,858,2031,12.414
medium_variant,858,2032,12.299
medium_variant,858,2033,12.186
medium_variant,858,2034,12.077
medium_variant,858,2035,11.971
medium_variant,858,2036,11.871
medium_variant,858,2037,11.775
medium_variant,858,2038,11.684
medium_variant,858,2039,11.597
medium_variant,858,2040,11.515
medium_variant,858,2041,11.437
medium_variant,858,2042,11.361
medium_variant,858,2043,11.289
medium_variant,858,2044,11.218
medium_variant,858,2045,11.151
medium_variant,858,2046,11.085
medium_variant,858,2047,11.022
medium_variant,858,2048,10.962
medium_variant,858,2049,10.904
medium_variant,858,2050,10.849
medium_variant,858,2051,10.794
medium_variant,858,2052,10.741
medium_variant,858,2053,10.688
medium_variant,858,2054,10.636
medium_variant,858,2055,10.583
medium_variant,858,2056,10.531
medium_variant,858,2057,10.478
medium_variant,858,2058,10.427
medium_variant,858,2059,10.376
medium_variant,858,2060,10.326
medium_variant,858,2061,10.277
medium_variant,858,2062,10.229
medium_variant,858,2063,10.182
medium_variant,858,2064,10.138
medium_variant,858,2065,10.095
medium_variant,858,2066,10.054
medium_variant,858,2067,10.014
medium_variant,858,2068,9.977
medium_variant,858,2069,9.941
medium_variant,858,2070,9.908
medium_variant,858,2071,9.876
medium_variant,858,2072,9.847
medium_variant,858,2073,9.819
medium_variant,858,2074,9.794
medium_variant,858,2075,9.77
medium_variant,858,2076,9.748
medium_variant,858,2077,9.727
medium_variant,858,2078,9.707
medium_variant,858,2079,9.687
medium_variant,858,2080,9.668
medium_variant,858,2081,9.65
medium_variant,858,2082,9.633
medium_variant,858,2083,9.617
medium_variant,858,2084,9.602
medium_variant,858,2085,9.588
medium_variant,858,2086,9.574
medium_variant,858,2087,9.561
medium_variant,858,2088,9.548
medium_variant,858,2089,9.535
medium_variant,858,2090,9.521
medium_variant,858,2091,9.508
medium_variant,858,2092,9.494
medium_variant,858,2093,9.48
medium_variant,858,2094,9.467
medium_variant,858,2095,9.453
medium_variant,858,2096,9.44
medium_variant,858,2097,9.427
medium_variant,858,2098,9.414
medium_variant,858,2099,9.402
