variant,country,year,totalpopulationannualdoubletime
Estimates,682,1950,28.365
Estimates,682,1951,27.404
Estimates,682,1952,26.161
Estimates,682,1953,25.799
Estimates,682,1954,25.885
Estimates,682,1955,26.098
Estimates,682,1956,26.151
Estimates,682,1957,25.82
Estimates,682,1958,24.999
Estimates,682,1959,23.777
Estimates,682,1960,22.411
Estimates,682,1961,21.187
Estimates,682,1962,20.326
Estimates,682,1963,19.913
Estimates,682,1964,19.835
Estimates,682,1965,19.854
Estimates,682,1966,19.722
Estimates,682,1967,19.268
Estimates,682,1968,18.458
Estimates,682,1969,17.417
Estimates,682,1970,16.389
Estimates,682,1971,15.509
Estimates,682,1972,14.735
Estimates,682,1973,14.019
Estimates,682,1974,13.379
Estimates,682,1975,12.892
Estimates,682,1976,12.563
Estimates,682,1977,12.25
Estimates,682,1978,11.867
Estimates,682,1979,11.48
Estimates,682,1980,11.156
Estimates,682,1981,10.979
Estimates,682,1982,11.093
Estimates,682,1983,11.606
Estimates,682,1984,12.534
Estimates,682,1985,13.769
Estimates,682,1986,15.141
Estimates,682,1987,16.577
Estimates,682,1988,18.054
Estimates,682,1989,19.509
Estimates,682,1990,20.989
Estimates,682,1991,22.557
Estimates,682,1992,24.102
Estimates,682,1993,25.428
Estimates,682,1994,26.438
Estimates,682,1995,27.278
Estimates,682,1996,28.028
Estimates,682,1997,28.29
Estimates,682,1998,27.708
Estimates,682,1999,26.506
Estimates,682,2000,25.113
Estimates,682,2001,23.931
Estimates,682,2002,23.287
Estimates,682,2003,23.335
Estimates,682,2004,24.027
Estimates,682,2005,25.128
Estimates,682,2006,26.32
Estimates,682,2007,27.326
Estimates,682,2008,27.958
Estimates,682,2009,28.194
Estimates,682,2010,28.243
Estimates,682,2011,28.396
Estimates,682,2012,28.94
Estimates,682,2013,30.095
Estimates,682,2014,31.948
Estimates,682,2015,34.365
Medium_variant,682,2015,34.365
Medium_variant,682,2016,37.056
Medium_variant,682,2017,39.728
Medium_variant,682,2018,42.098
Medium_variant,682,2019,43.982
Medium_variant,682,2020,45.603
Medium_variant,682,2021,47.294
Medium_variant,682,2022,49.045
Medium_variant,682,2023,50.72
Medium_variant,682,2024,52.325
Medium_variant,682,2025,53.859
Medium_variant,682,2026,55.335
Medium_variant,682,2027,56.817
Medium_variant,682,2028,58.375
Medium_variant,682,2029,60.033
Medium_variant,682,2030,61.763
Medium_variant,682,2031,63.525
Medium_variant,682,2032,65.322
Medium_variant,682,2033,67.177
Medium_variant,682,2034,69.104
Medium_variant,682,2035,71.118
Medium_variant,682,2036,73.25
Medium_variant,682,2037,75.57
Medium_variant,682,2038,78.153
Medium_variant,682,2039,81.045
Medium_variant,682,2040,84.224
Medium_variant,682,2041,87.667
Medium_variant,682,2042,91.451
Medium_variant,682,2043,95.688
Medium_variant,682,2044,100.442
Medium_variant,682,2045,105.739
Medium_variant,682,2046,111.588
Medium_variant,682,2047,118.035
Medium_variant,682,2048,125.146
Medium_variant,682,2049,132.994
Medium_variant,682,2050,141.68
Medium_variant,682,2051,151.334
Medium_variant,682,2052,162.116
Medium_variant,682,2053,174.204
Medium_variant,682,2054,187.773
Medium_variant,682,2055,203.091
Medium_variant,682,2056,220.351
Medium_variant,682,2057,239.242
Medium_variant,682,2058,259.116
Medium_variant,682,2059,279.617
Medium_variant,682,2060,301.161
Medium_variant,682,2061,324.62
Medium_variant,682,2062,350.356
Medium_variant,682,2063,378.472
Medium_variant,682,2064,409.358
Medium_variant,682,2065,443.418
Medium_variant,682,2066,481.008
Medium_variant,682,2067,522.146
Medium_variant,682,2068,566.749
Medium_variant,682,2069,615.378
Medium_variant,682,2070,669.364
Medium_variant,682,2071,731.503
Medium_variant,682,2072,807.529
Medium_variant,682,2073,906.705
Medium_variant,682,2074,1042.316
Medium_variant,682,2075,1232.317
Medium_variant,682,2076,1508.822
Medium_variant,682,2077,1953.646
Medium_variant,682,2078,2807.396
Medium_variant,682,2079,5113.466
Medium_variant,682,2080,31340.536
Medium_variant,682,2081,-7471.671
Medium_variant,682,2082,-3273.673
Medium_variant,682,2083,-2054.582
Medium_variant,682,2084,-1477.429
Medium_variant,682,2085,-1147.453
Medium_variant,682,2086,-938.438
Medium_variant,682,2087,-795.836
Medium_variant,682,2088,-693.053
Medium_variant,682,2089,-615.991
Medium_variant,682,2090,-556.154
Medium_variant,682,2091,-508.341
Medium_variant,682,2092,-469.35
Medium_variant,682,2093,-437.146
Medium_variant,682,2094,-410.39
Medium_variant,682,2095,-388.162
Medium_variant,682,2096,-369.793
Medium_variant,682,2097,-354.798
Medium_variant,682,2098,-342.815
Medium_variant,682,2099,-333.591
