variant,country,year,totalpopulationannualdoubletime
estimates,68,1950,42.592
estimates,68,1951,42.017
estimates,68,1952,40.954
estimates,68,1953,40.022
estimates,68,1954,39.212
estimates,68,1955,38.513
estimates,68,1956,37.916
estimates,68,1957,37.414
estimates,68,1958,36.997
estimates,68,1959,36.652
estimates,68,1960,36.357
estimates,68,1961,36.087
estimates,68,1962,35.815
estimates,68,1963,35.52
estimates,68,1964,35.201
estimates,68,1965,34.88
estimates,68,1966,34.573
estimates,68,1967,34.275
estimates,68,1968,33.976
estimates,68,1969,33.678
estimates,68,1970,33.406
estimates,68,1971,33.168
estimates,68,1972,32.913
estimates,68,1973,32.601
estimates,68,1974,32.252
estimates,68,1975,31.91
estimates,68,1976,31.632
estimates,68,1977,31.482
estimates,68,1978,31.504
estimates,68,1979,31.689
estimates,68,1980,31.957
estimates,68,1981,32.237
estimates,68,1982,32.569
estimates,68,1983,33.005
estimates,68,1984,33.529
estimates,68,1985,34.114
estimates,68,1986,34.699
estimates,68,1987,35.159
estimates,68,1988,35.383
estimates,68,1989,35.379
estimates,68,1990,35.275
estimates,68,1991,35.195
estimates,68,1992,35.149
estimates,68,1993,35.117
estimates,68,1994,35.117
estimates,68,1995,35.134
estimates,68,1996,35.178
estimates,68,1997,35.333
estimates,68,1998,35.678
estimates,68,1999,36.209
estimates,68,2000,36.853
estimates,68,2001,37.527
estimates,68,2002,38.195
estimates,68,2003,38.845
estimates,68,2004,39.465
estimates,68,2005,40.08
estimates,68,2006,40.713
estimates,68,2007,41.342
estimates,68,2008,41.937
estimates,68,2009,42.496
estimates,68,2010,43.04
estimates,68,2011,43.588
estimates,68,2012,44.12
estimates,68,2013,44.617
estimates,68,2014,45.082
estimates,68,2015,45.533
medium_variant,68,2015,45.533
medium_variant,68,2016,45.996
medium_variant,68,2017,46.505
medium_variant,68,2018,47.089
medium_variant,68,2019,47.753
medium_variant,68,2020,48.473
medium_variant,68,2021,49.222
medium_variant,68,2022,49.997
medium_variant,68,2023,50.8
medium_variant,68,2024,51.633
medium_variant,68,2025,52.504
medium_variant,68,2026,53.421
medium_variant,68,2027,54.383
medium_variant,68,2028,55.385
medium_variant,68,2029,56.432
medium_variant,68,2030,57.523
medium_variant,68,2031,58.665
medium_variant,68,2032,59.887
medium_variant,68,2033,61.217
medium_variant,68,2034,62.66
medium_variant,68,2035,64.202
medium_variant,68,2036,65.817
medium_variant,68,2037,67.479
medium_variant,68,2038,69.164
medium_variant,68,2039,70.87
medium_variant,68,2040,72.622
medium_variant,68,2041,74.454
medium_variant,68,2042,76.377
medium_variant,68,2043,78.393
medium_variant,68,2044,80.511
medium_variant,68,2045,82.734
medium_variant,68,2046,85.061
medium_variant,68,2047,87.502
medium_variant,68,2048,90.069
medium_variant,68,2049,92.772
medium_variant,68,2050,95.627
medium_variant,68,2051,98.649
medium_variant,68,2052,101.836
medium_variant,68,2053,105.191
medium_variant,68,2054,108.732
medium_variant,68,2055,112.478
medium_variant,68,2056,116.467
medium_variant,68,2057,120.793
medium_variant,68,2058,125.557
medium_variant,68,2059,130.819
medium_variant,68,2060,136.583
medium_variant,68,2061,142.819
medium_variant,68,2062,149.516
medium_variant,68,2063,156.679
medium_variant,68,2064,164.334
medium_variant,68,2065,172.591
medium_variant,68,2066,181.602
medium_variant,68,2067,191.474
medium_variant,68,2068,202.305
medium_variant,68,2069,214.24
medium_variant,68,2070,227.419
medium_variant,68,2071,242.02
medium_variant,68,2072,258.275
medium_variant,68,2073,276.478
medium_variant,68,2074,296.985
medium_variant,68,2075,320.254
medium_variant,68,2076,346.821
medium_variant,68,2077,377.14
medium_variant,68,2078,411.711
medium_variant,68,2079,451.421
medium_variant,68,2080,497.935
medium_variant,68,2081,553.709
medium_variant,68,2082,621.578
medium_variant,68,2083,705.417
medium_variant,68,2084,811.766
medium_variant,68,2085,950.895
medium_variant,68,2086,1141.915
medium_variant,68,2087,1429.533
medium_variant,68,2088,1927.25
medium_variant,68,2089,2993.897
medium_variant,68,2090,6720.249
medium_variant,68,2091,-30955.658
medium_variant,68,2092,-4858.786
medium_variant,68,2093,-2702.435
medium_variant,68,2094,-1904.96
medium_variant,68,2095,-1488.872
medium_variant,68,2096,-1232.06
medium_variant,68,2097,-1056.28
medium_variant,68,2098,-927.029
medium_variant,68,2099,-826.955
