variant,country,year,totalpopulationannualdoubletime
estimates,250,1950,151.996
estimates,250,1951,120.115
estimates,250,1952,89.948
estimates,250,1953,78.755
estimates,250,1954,74.394
estimates,250,1955,72.845
estimates,250,1956,71.849
estimates,250,1957,69.81
estimates,250,1958,65.902
estimates,250,1959,60.575
estimates,250,1960,55.244
estimates,250,1961,51.319
estimates,250,1962,49.851
estimates,250,1963,51.672
estimates,250,1964,57.269
estimates,250,1965,67.23
estimates,250,1966,81.529
estimates,250,1967,96.42
estimates,250,1968,103.042
estimates,250,1969,97.619
estimates,250,1970,87.299
estimates,250,1971,79.25
estimates,250,1972,76.306
estimates,250,1973,79.812
estimates,250,1974,91.545
estimates,250,1975,113.774
estimates,250,1976,148.008
estimates,250,1977,188.942
estimates,250,1978,213.834
estimates,250,1979,203.075
estimates,250,1980,177.858
estimates,250,1981,158.386
estimates,250,1982,145.394
estimates,250,1983,136.584
estimates,250,1984,131.473
estimates,250,1985,127.556
estimates,250,1986,123.426
estimates,250,1987,121.042
estimates,250,1988,122.403
estimates,250,1989,127.612
estimates,250,1990,135.342
estimates,250,1991,143.712
estimates,250,1992,152.277
estimates,250,1993,161.155
estimates,250,1994,169.531
estimates,250,1995,178.813
estimates,250,1996,188.991
estimates,250,1997,191.71
estimates,250,1998,179.384
estimates,250,1999,157.715
estimates,250,2000,136.316
estimates,250,2001,120.251
estimates,250,2002,110.631
estimates,250,2003,107.073
estimates,250,2004,108.593
estimates,250,2005,112.982
estimates,250,2006,117.876
estimates,250,2007,122.786
estimates,250,2008,128.011
estimates,250,2009,133.256
estimates,250,2010,139.08
estimates,250,2011,146.003
estimates,250,2012,152.931
estimates,250,2013,158.195
estimates,250,2014,161.376
estimates,250,2015,163.234
medium_variant,250,2015,163.234
medium_variant,250,2016,164.983
medium_variant,250,2017,167.468
medium_variant,250,2018,171.219
medium_variant,250,2019,176.434
medium_variant,250,2020,182.597
medium_variant,250,2021,188.831
medium_variant,250,2022,194.405
medium_variant,250,2023,198.788
medium_variant,250,2024,201.796
medium_variant,250,2025,204.074
medium_variant,250,2026,206.409
medium_variant,250,2027,208.912
medium_variant,250,2028,211.484
medium_variant,250,2029,214.265
medium_variant,250,2030,217.188
medium_variant,250,2031,220.32
medium_variant,250,2032,224.294
medium_variant,250,2033,229.826
medium_variant,250,2034,237.154
medium_variant,250,2035,245.889
medium_variant,250,2036,255.55
medium_variant,250,2037,266.391
medium_variant,250,2038,278.953
medium_variant,250,2039,293.412
medium_variant,250,2040,309.765
medium_variant,250,2041,327.874
medium_variant,250,2042,347.573
medium_variant,250,2043,368.636
medium_variant,250,2044,390.782
medium_variant,250,2045,414.357
medium_variant,250,2046,439.424
medium_variant,250,2047,463.879
medium_variant,250,2048,484.693
medium_variant,250,2049,500.499
medium_variant,250,2050,512.227
medium_variant,250,2051,521.716
medium_variant,250,2052,529.693
medium_variant,250,2053,536.327
medium_variant,250,2054,541.793
medium_variant,250,2055,545.466
medium_variant,250,2056,546.631
medium_variant,250,2057,545.239
medium_variant,250,2058,541.577
medium_variant,250,2059,535.884
medium_variant,250,2060,528.839
medium_variant,250,2061,520.959
medium_variant,250,2062,512.022
medium_variant,250,2063,501.844
medium_variant,250,2064,490.844
medium_variant,250,2065,479.755
medium_variant,250,2066,469.309
medium_variant,250,2067,460.018
medium_variant,250,2068,452.179
medium_variant,250,2069,445.884
medium_variant,250,2070,440.696
medium_variant,250,2071,436.386
medium_variant,250,2072,433.654
medium_variant,250,2073,433.237
medium_variant,250,2074,435.129
medium_variant,250,2075,438.599
medium_variant,250,2076,442.967
medium_variant,250,2077,448.49
medium_variant,250,2078,455.632
medium_variant,250,2079,464.342
medium_variant,250,2080,474.543
medium_variant,250,2081,485.881
medium_variant,250,2082,497.311
medium_variant,250,2083,507.748
medium_variant,250,2084,516.949
medium_variant,250,2085,525.872
medium_variant,250,2086,535.654
medium_variant,250,2087,546.339
medium_variant,250,2088,557.616
medium_variant,250,2089,569.708
medium_variant,250,2090,582.992
medium_variant,250,2091,597.92
medium_variant,250,2092,615.004
medium_variant,250,2093,634.809
medium_variant,250,2094,658.002
medium_variant,250,2095,685.405
medium_variant,250,2096,718.079
medium_variant,250,2097,757.436
medium_variant,250,2098,805.449
medium_variant,250,2099,864.968
