country,variant,freq,year,meanageforchildbearing
384,estimates,5yearly,1950,28.022
384,estimates,5yearly,1955,28.609
384,estimates,5yearly,1960,29.148
384,estimates,5yearly,1965,29.485
384,estimates,5yearly,1970,29.564
384,estimates,5yearly,1975,29.525
384,estimates,5yearly,1980,29.595
384,estimates,5yearly,1985,29.715
384,estimates,5yearly,1990,29.717
384,estimates,5yearly,1995,29.53
384,estimates,5yearly,2000,29.187
384,estimates,5yearly,2005,28.986
384,estimates,5yearly,2010,28.964
384,medium_variant,5yearly,2015,28.769
384,medium_variant,5yearly,2020,28.69
384,medium_variant,5yearly,2025,28.622
384,medium_variant,5yearly,2030,28.566
384,medium_variant,5yearly,2035,28.522
384,medium_variant,5yearly,2040,28.488
384,medium_variant,5yearly,2045,28.466
384,medium_variant,5yearly,2050,28.456
384,medium_variant,5yearly,2055,28.457
384,medium_variant,5yearly,2060,28.47
384,medium_variant,5yearly,2065,28.495
384,medium_variant,5yearly,2070,28.532
384,medium_variant,5yearly,2075,28.583
384,medium_variant,5yearly,2080,28.646
384,medium_variant,5yearly,2085,28.722
384,medium_variant,5yearly,2090,28.812
384,medium_variant,5yearly,2095,28.913
