country,variant,freq,year,meanageforchildbearing
762,estimates,5yearly,1950,29.715
762,estimates,5yearly,1955,29.516
762,estimates,5yearly,1960,29.315
762,estimates,5yearly,1965,29.01
762,estimates,5yearly,1970,28.61
762,estimates,5yearly,1975,28.212
762,estimates,5yearly,1980,27.936
762,estimates,5yearly,1985,27.865
762,estimates,5yearly,1990,27.956
762,estimates,5yearly,1995,28.159
762,estimates,5yearly,2000,28.195
762,estimates,5yearly,2005,27.877
762,estimates,5yearly,2010,27.909
762,medium_variant,5yearly,2015,27.739
762,medium_variant,5yearly,2020,27.7
762,medium_variant,5yearly,2025,27.685
762,medium_variant,5yearly,2030,27.69
762,medium_variant,5yearly,2035,27.713
762,medium_variant,5yearly,2040,27.75
762,medium_variant,5yearly,2045,27.801
762,medium_variant,5yearly,2050,27.865
762,medium_variant,5yearly,2055,27.939
762,medium_variant,5yearly,2060,28.025
762,medium_variant,5yearly,2065,28.122
762,medium_variant,5yearly,2070,28.231
762,medium_variant,5yearly,2075,28.351
762,medium_variant,5yearly,2080,28.484
762,medium_variant,5yearly,2085,28.63
762,medium_variant,5yearly,2090,28.792
762,medium_variant,5yearly,2095,28.97
