country,variant,freq,year,meanageforchildbearing
196,estimates,5yearly,1950,29.717
196,estimates,5yearly,1955,28.726
196,estimates,5yearly,1960,28.918
196,estimates,5yearly,1965,28.379
196,estimates,5yearly,1970,27.665
196,estimates,5yearly,1975,27.018
196,estimates,5yearly,1980,26.819
196,estimates,5yearly,1985,27.015
196,estimates,5yearly,1990,27.643
196,estimates,5yearly,1995,28.37
196,estimates,5yearly,2000,29.232
196,estimates,5yearly,2005,29.456
196,estimates,5yearly,2010,29.593
196,medium_variant,5yearly,2015,29.915
196,medium_variant,5yearly,2020,30.048
196,medium_variant,5yearly,2025,30.163
196,medium_variant,5yearly,2030,30.247
196,medium_variant,5yearly,2035,30.323
196,medium_variant,5yearly,2040,30.384
196,medium_variant,5yearly,2045,30.431
196,medium_variant,5yearly,2050,30.464
196,medium_variant,5yearly,2055,30.486
196,medium_variant,5yearly,2060,30.498
196,medium_variant,5yearly,2065,30.5
196,medium_variant,5yearly,2070,30.5
196,medium_variant,5yearly,2075,30.5
196,medium_variant,5yearly,2080,30.5
196,medium_variant,5yearly,2085,30.5
196,medium_variant,5yearly,2090,30.5
196,medium_variant,5yearly,2095,30.5
