country,variant,freq,year,meanageforchildbearing
752,estimates,5yearly,1950,27.901
752,estimates,5yearly,1955,27.587
752,estimates,5yearly,1960,27.316
752,estimates,5yearly,1965,26.995
752,estimates,5yearly,1970,26.771
752,estimates,5yearly,1975,27.144
752,estimates,5yearly,1980,27.994
752,estimates,5yearly,1985,28.48
752,estimates,5yearly,1990,28.874
752,estimates,5yearly,1995,29.56
752,estimates,5yearly,2000,30.208
752,estimates,5yearly,2005,30.615
752,estimates,5yearly,2010,30.835
752,medium_variant,5yearly,2015,30.896
752,medium_variant,5yearly,2020,30.896
752,medium_variant,5yearly,2025,30.896
752,medium_variant,5yearly,2030,30.896
752,medium_variant,5yearly,2035,30.896
752,medium_variant,5yearly,2040,30.896
752,medium_variant,5yearly,2045,30.896
752,medium_variant,5yearly,2050,30.896
752,medium_variant,5yearly,2055,30.896
752,medium_variant,5yearly,2060,30.896
752,medium_variant,5yearly,2065,30.896
752,medium_variant,5yearly,2070,30.896
752,medium_variant,5yearly,2075,30.896
752,medium_variant,5yearly,2080,30.896
752,medium_variant,5yearly,2085,30.896
752,medium_variant,5yearly,2090,30.896
752,medium_variant,5yearly,2095,30.896
