variant,region,year,totalsurvivors_under_one_yearage
Estimates,5501,1950,17471.811
Estimates,5501,1951,17660.116
Estimates,5501,1952,18041.627
Estimates,5501,1953,18431.011
Estimates,5501,1954,18828.179
Estimates,5501,1955,19232.956
Estimates,5501,1956,19644.953
Estimates,5501,1957,20063.687
Estimates,5501,1958,20488.299
Estimates,5501,1959,20917.376
Estimates,5501,1960,21349.338
Estimates,5501,1961,21782.581
Estimates,5501,1962,22215.623
Estimates,5501,1963,22647.596
Estimates,5501,1964,23078.496
Estimates,5501,1965,23507.823
Estimates,5501,1966,23935.168
Estimates,5501,1967,24362.272
Estimates,5501,1968,24791.989
Estimates,5501,1969,25227.536
Estimates,5501,1970,25672.47
Estimates,5501,1971,26130.315
Estimates,5501,1972,26604.526
Estimates,5501,1973,27098.856
Estimates,5501,1974,27617.043
Estimates,5501,1975,28168.404
Estimates,5501,1976,28762.857
Estimates,5501,1977,29399.263
Estimates,5501,1978,30069.548
Estimates,5501,1979,30761.561
Estimates,5501,1980,31458.482
Estimates,5501,1981,32141.441
Estimates,5501,1982,32791.325
Estimates,5501,1983,33390.616
Estimates,5501,1984,33926.005
Estimates,5501,1985,34384.563
Estimates,5501,1986,34759.081
Estimates,5501,1987,35058.396
Estimates,5501,1988,35294.606
Estimates,5501,1989,35476.852
Estimates,5501,1990,35618.377
Estimates,5501,1991,35733.873
Estimates,5501,1992,35836.424
Estimates,5501,1993,35936.921
Estimates,5501,1994,36042.603
Estimates,5501,1995,36155.771
Estimates,5501,1996,36273.034
Estimates,5501,1997,36384.906
Estimates,5501,1998,36484.161
Estimates,5501,1999,36569.516
Estimates,5501,2000,36642.895
Estimates,5501,2001,36708.199
Estimates,5501,2002,36768.101
Estimates,5501,2003,36822.67
Estimates,5501,2004,36868.947
Estimates,5501,2005,36897.517
Estimates,5501,2006,36896.375
Estimates,5501,2007,36859.378
Estimates,5501,2008,36786.198
Estimates,5501,2009,36682.046
Estimates,5501,2010,36561.056
Estimates,5501,2011,36442.13
Estimates,5501,2012,36341.196
Estimates,5501,2013,36267.877
Estimates,5501,2014,36223.471
Estimates,5501,2015,36201.499
Medium_variant,5501,2015,36201.499
Medium_variant,5501,2016,36188.752
Medium_variant,5501,2017,36166.985
Medium_variant,5501,2018,36121.801
Medium_variant,5501,2019,36047.335
Medium_variant,5501,2020,35941.372
Medium_variant,5501,2021,35806.546
Medium_variant,5501,2022,35652.273
Medium_variant,5501,2023,35486.908
Medium_variant,5501,2024,35314.025
Medium_variant,5501,2025,35136.145
Medium_variant,5501,2026,34954.342
Medium_variant,5501,2027,34768.307
Medium_variant,5501,2028,34578.389
Medium_variant,5501,2029,34386.253
Medium_variant,5501,2030,34192.983
Medium_variant,5501,2031,33999.085
Medium_variant,5501,2032,33804.887
Medium_variant,5501,2033,33611.225
Medium_variant,5501,2034,33419.534
Medium_variant,5501,2035,33232.06
Medium_variant,5501,2036,33051.04
Medium_variant,5501,2037,32877.071
Medium_variant,5501,2038,32709.86
Medium_variant,5501,2039,32548.57
Medium_variant,5501,2040,32391.662
Medium_variant,5501,2041,32237.022
Medium_variant,5501,2042,32081.8
Medium_variant,5501,2043,31923.325
Medium_variant,5501,2044,31759.725
Medium_variant,5501,2045,31589.399
Medium_variant,5501,2046,31411.517
Medium_variant,5501,2047,31226.857
Medium_variant,5501,2048,31036.298
Medium_variant,5501,2049,30840.187
Medium_variant,5501,2050,30638.635
Medium_variant,5501,2051,30431.78
Medium_variant,5501,2052,30220.701
Medium_variant,5501,2053,30006.925
Medium_variant,5501,2054,29792.092
Medium_variant,5501,2055,29577.913
Medium_variant,5501,2056,29365.888
Medium_variant,5501,2057,29157.114
Medium_variant,5501,2058,28952.695
Medium_variant,5501,2059,28753.705
Medium_variant,5501,2060,28561.027
Medium_variant,5501,2061,28375.021
Medium_variant,5501,2062,28195.02
Medium_variant,5501,2063,28020.309
Medium_variant,5501,2064,27850.552
Medium_variant,5501,2065,27685.46
Medium_variant,5501,2066,27524.749
Medium_variant,5501,2067,27367.843
Medium_variant,5501,2068,27214.008
Medium_variant,5501,2069,27062.509
Medium_variant,5501,2070,26912.725
Medium_variant,5501,2071,26764.24
Medium_variant,5501,2072,26616.775
Medium_variant,5501,2073,26469.942
Medium_variant,5501,2074,26323.19
Medium_variant,5501,2075,26175.916
Medium_variant,5501,2076,26027.646
Medium_variant,5501,2077,25878.384
Medium_variant,5501,2078,25728.272
Medium_variant,5501,2079,25577.424
Medium_variant,5501,2080,25426.02
Medium_variant,5501,2081,25274.338
Medium_variant,5501,2082,25122.936
Medium_variant,5501,2083,24972.431
Medium_variant,5501,2084,24823.336
Medium_variant,5501,2085,24676.069
Medium_variant,5501,2086,24530.904
Medium_variant,5501,2087,24387.951
Medium_variant,5501,2088,24247.38
Medium_variant,5501,2089,24109.484
Medium_variant,5501,2090,23974.463
Medium_variant,5501,2091,23842.435
Medium_variant,5501,2092,23713.447
Medium_variant,5501,2093,23587.515
Medium_variant,5501,2094,23464.628
Medium_variant,5501,2095,23344.781
Medium_variant,5501,2096,23227.991
Medium_variant,5501,2097,23114.248
Medium_variant,5501,2098,23003.547
Medium_variant,5501,2099,22895.892
