variant,region,year,totalsurvivors_under_one_yearage
estimates,1502,1950,33217.093
estimates,1502,1951,32793.433
estimates,1502,1952,32057.317
estimates,1502,1953,31546.973
estimates,1502,1954,31264.692
estimates,1502,1955,31211.818
estimates,1502,1956,31387.603
estimates,1502,1957,31783.919
estimates,1502,1958,32388.729
estimates,1502,1959,33185.962
estimates,1502,1960,34152.072
estimates,1502,1961,35256.669
estimates,1502,1962,36458.414
estimates,1502,1963,37703.962
estimates,1502,1964,38931.326
estimates,1502,1965,40067.757
estimates,1502,1966,41045.938
estimates,1502,1967,41827.79
estimates,1502,1968,42381.993
estimates,1502,1969,42679.92
estimates,1502,1970,42683.987
estimates,1502,1971,42372.128
estimates,1502,1972,41794.397
estimates,1502,1973,41026.766
estimates,1502,1974,40144.463
estimates,1502,1975,39242.378
estimates,1502,1976,38416.76
estimates,1502,1977,37745.723
estimates,1502,1978,37297.48
estimates,1502,1979,37124.947
estimates,1502,1980,37305.145
estimates,1502,1981,37895.264
estimates,1502,1982,38834.78
estimates,1502,1983,40016.465
estimates,1502,1984,41327.393
estimates,1502,1985,42589.662
estimates,1502,1986,43608.089
estimates,1502,1987,44246.594
estimates,1502,1988,44419.339
estimates,1502,1989,44095.39
estimates,1502,1990,43288.783
estimates,1502,1991,42072.773
estimates,1502,1992,40618.202
estimates,1502,1993,39090.777
estimates,1502,1994,37595.077
estimates,1502,1995,36229.559
estimates,1502,1996,35061.104
estimates,1502,1997,34091.494
estimates,1502,1998,33318.428
estimates,1502,1999,32757.269
estimates,1502,2000,32406.809
estimates,1502,2001,32244.877
estimates,1502,2002,32218.309
estimates,1502,2003,32277.57
estimates,1502,2004,32394.872
estimates,1502,2005,32558.431
estimates,1502,2006,32770.346
estimates,1502,2007,33033.34
estimates,1502,2008,33336.498
estimates,1502,2009,33652.335
estimates,1502,2010,33945.849
estimates,1502,2011,34182.518
estimates,1502,2012,34338.694
estimates,1502,2013,34396.246
estimates,1502,2014,34342.589
estimates,1502,2015,34168.281
medium_variant,1502,2015,34168.281
medium_variant,1502,2016,33873.825
medium_variant,1502,2017,33484.394
medium_variant,1502,2018,33028.997
medium_variant,1502,2019,32529.449
medium_variant,1502,2020,32008.056
medium_variant,1502,2021,31484.257
medium_variant,1502,2022,30973.38
medium_variant,1502,2023,30491.341
medium_variant,1502,2024,30054.276
medium_variant,1502,2025,29675.629
medium_variant,1502,2026,29361.806
medium_variant,1502,2027,29105.741
medium_variant,1502,2028,28899.9
medium_variant,1502,2029,28741.676
medium_variant,1502,2030,28628.339
medium_variant,1502,2031,28556.152
medium_variant,1502,2032,28517.203
medium_variant,1502,2033,28502.21
medium_variant,1502,2034,28502.721
medium_variant,1502,2035,28511.645
medium_variant,1502,2036,28524.191
medium_variant,1502,2037,28537.698
medium_variant,1502,2038,28548.435
medium_variant,1502,2039,28550.878
medium_variant,1502,2040,28540.533
medium_variant,1502,2041,28514.866
medium_variant,1502,2042,28474.326
medium_variant,1502,2043,28419.047
medium_variant,1502,2044,28347.702
medium_variant,1502,2045,28258.959
medium_variant,1502,2046,28152.168
medium_variant,1502,2047,28028.756
medium_variant,1502,2048,27890.568
medium_variant,1502,2049,27739.151
medium_variant,1502,2050,27574.556
medium_variant,1502,2051,27396.314
medium_variant,1502,2052,27206.304
medium_variant,1502,2053,27008.228
medium_variant,1502,2054,26806.863
medium_variant,1502,2055,26607.798
medium_variant,1502,2056,26416.361
medium_variant,1502,2057,26236.639
medium_variant,1502,2058,26072.291
medium_variant,1502,2059,25926.386
medium_variant,1502,2060,25801.426
medium_variant,1502,2061,25698.21
medium_variant,1502,2062,25613.72
medium_variant,1502,2063,25544.517
medium_variant,1502,2064,25488.346
medium_variant,1502,2065,25443.312
medium_variant,1502,2066,25407.742
medium_variant,1502,2067,25379.211
medium_variant,1502,2068,25354.643
medium_variant,1502,2069,25330.765
medium_variant,1502,2070,25304.711
medium_variant,1502,2071,25274.487
medium_variant,1502,2072,25239.259
medium_variant,1502,2073,25197.909
medium_variant,1502,2074,25148.72
medium_variant,1502,2075,25089.971
medium_variant,1502,2076,25020.554
medium_variant,1502,2077,24941.114
medium_variant,1502,2078,24852.624
medium_variant,1502,2079,24755.785
medium_variant,1502,2080,24651.288
medium_variant,1502,2081,24539.946
medium_variant,1502,2082,24423.372
medium_variant,1502,2083,24303.477
medium_variant,1502,2084,24182.035
medium_variant,1502,2085,24060.445
medium_variant,1502,2086,23939.566
medium_variant,1502,2087,23819.936
medium_variant,1502,2088,23702.456
medium_variant,1502,2089,23588.48
medium_variant,1502,2090,23479.128
medium_variant,1502,2091,23375.182
medium_variant,1502,2092,23277.151
medium_variant,1502,2093,23185.347
medium_variant,1502,2094,23099.934
medium_variant,1502,2095,23021.052
medium_variant,1502,2096,22948.81
medium_variant,1502,2097,22883.177
medium_variant,1502,2098,22824.157
medium_variant,1502,2099,22771.745
