variant,country,year,gender,childdependencyratio1564
estimates,854,1950,male,69.109
estimates,854,1951,male,70.008
estimates,854,1952,male,70.6
estimates,854,1953,male,70.945
estimates,854,1954,male,71.131
estimates,854,1955,male,71.21
estimates,854,1956,male,72.044
estimates,854,1957,male,72.675
estimates,854,1958,male,73.119
estimates,854,1959,male,73.399
estimates,854,1960,male,73.535
estimates,854,1961,male,74.799
estimates,854,1962,male,75.752
estimates,854,1963,male,76.484
estimates,854,1964,male,77.126
estimates,854,1965,male,77.748
estimates,854,1966,male,79.081
estimates,854,1967,male,80.327
estimates,854,1968,male,81.448
estimates,854,1969,male,82.358
estimates,854,1970,male,83.014
estimates,854,1971,male,84.526
estimates,854,1972,male,85.643
estimates,854,1973,male,86.467
estimates,854,1974,male,87.166
estimates,854,1975,male,87.834
estimates,854,1976,male,89.416
estimates,854,1977,male,90.937
estimates,854,1978,male,92.339
estimates,854,1979,male,93.534
estimates,854,1980,male,94.493
estimates,854,1981,male,96.186
estimates,854,1982,male,97.451
estimates,854,1983,male,98.406
estimates,854,1984,male,99.185
estimates,854,1985,male,99.831
estimates,854,1986,male,100.884
estimates,854,1987,male,101.645
estimates,854,1988,male,102.128
estimates,854,1989,male,102.325
estimates,854,1990,male,102.23
estimates,854,1991,male,102.427
estimates,854,1992,male,102.325
estimates,854,1993,male,101.951
estimates,854,1994,male,101.344
estimates,854,1995,male,100.549
estimates,854,1996,male,100.394
estimates,854,1997,male,99.958
estimates,854,1998,male,99.331
estimates,854,1999,male,98.613
estimates,854,2000,male,97.851
estimates,854,2001,male,97.678
estimates,854,2002,male,97.327
estimates,854,2003,male,96.841
estimates,854,2004,male,96.26
estimates,854,2005,male,95.618
estimates,854,2006,male,95.502
estimates,854,2007,male,95.227
estimates,854,2008,male,94.819
estimates,854,2009,male,94.274
estimates,854,2010,male,93.578
estimates,854,2011,male,93.173
estimates,854,2012,male,92.521
estimates,854,2013,male,91.678
estimates,854,2014,male,90.71
estimates,854,2015,male,89.656
medium_variant,854,2015,male,89.656
medium_variant,854,2016,male,88.752
medium_variant,854,2017,male,87.781
medium_variant,854,2018,male,86.725
medium_variant,854,2019,male,85.559
medium_variant,854,2020,male,84.288
medium_variant,854,2021,male,83.299
medium_variant,854,2022,male,82.169
medium_variant,854,2023,male,80.959
medium_variant,854,2024,male,79.746
medium_variant,854,2025,male,78.57
medium_variant,854,2026,male,77.66
medium_variant,854,2027,male,76.743
medium_variant,854,2028,male,75.818
medium_variant,854,2029,male,74.876
medium_variant,854,2030,male,73.913
medium_variant,854,2031,male,73.166
medium_variant,854,2032,male,72.369
medium_variant,854,2033,male,71.532
medium_variant,854,2034,male,70.669
medium_variant,854,2035,male,69.786
medium_variant,854,2036,male,69.073
medium_variant,854,2037,male,68.31
medium_variant,854,2038,male,67.508
medium_variant,854,2039,male,66.676
medium_variant,854,2040,male,65.821
medium_variant,854,2041,male,65.109
medium_variant,854,2042,male,64.357
medium_variant,854,2043,male,63.569
medium_variant,854,2044,male,62.752
medium_variant,854,2045,male,61.911
medium_variant,854,2046,male,61.199
medium_variant,854,2047,male,60.449
medium_variant,854,2048,male,59.669
medium_variant,854,2049,male,58.872
medium_variant,854,2050,male,58.067
medium_variant,854,2051,male,57.377
medium_variant,854,2052,male,56.67
medium_variant,854,2053,male,55.951
medium_variant,854,2054,male,55.224
medium_variant,854,2055,male,54.493
medium_variant,854,2056,male,53.879
medium_variant,854,2057,male,53.248
medium_variant,854,2058,male,52.608
medium_variant,854,2059,male,51.967
medium_variant,854,2060,male,51.331
medium_variant,854,2061,male,50.796
medium_variant,854,2062,male,50.255
medium_variant,854,2063,male,49.708
medium_variant,854,2064,male,49.156
medium_variant,854,2065,male,48.602
medium_variant,854,2066,male,48.136
medium_variant,854,2067,male,47.656
medium_variant,854,2068,male,47.165
medium_variant,854,2069,male,46.67
medium_variant,854,2070,male,46.174
medium_variant,854,2071,male,45.754
medium_variant,854,2072,male,45.327
medium_variant,854,2073,male,44.892
medium_variant,854,2074,male,44.444
medium_variant,854,2075,male,43.983
medium_variant,854,2076,male,43.589
medium_variant,854,2077,male,43.173
medium_variant,854,2078,male,42.74
medium_variant,854,2079,male,42.302
medium_variant,854,2080,male,41.865
medium_variant,854,2081,male,41.482
medium_variant,854,2082,male,41.1
