variant,country,year,totalsurvivors_under_one_yearage
estimates,192,1950,202.046
estimates,192,1951,194.747
estimates,192,1952,182.157
estimates,192,1953,173.638
estimates,192,1954,169.221
estimates,192,1955,168.885
estimates,192,1956,172.473
estimates,192,1957,179.701
estimates,192,1958,190.023
estimates,192,1959,202.492
estimates,192,1960,215.952
estimates,192,1961,229.137
estimates,192,1962,240.704
estimates,192,1963,249.581
estimates,192,1964,255.199
estimates,192,1965,257.555
estimates,192,1966,257.23
estimates,192,1967,255.334
estimates,192,1968,252.697
estimates,192,1969,249.489
estimates,192,1970,245.319
estimates,192,1971,239.455
estimates,192,1972,231.395
estimates,192,1973,221.096
estimates,192,1974,209.044
estimates,192,1975,196.183
estimates,192,1976,183.713
estimates,192,1977,172.792
estimates,192,1978,164.318
estimates,192,1979,158.75
estimates,192,1980,156.343
estimates,192,1981,156.965
estimates,192,1982,159.703
estimates,192,1983,163.596
estimates,192,1984,168.007
estimates,192,1985,172.176
estimates,192,1986,175.42
estimates,192,1987,177.439
estimates,192,1988,178.062
estimates,192,1989,177.181
estimates,192,1990,174.916
estimates,192,1991,171.623
estimates,192,1992,167.891
estimates,192,1993,164.213
estimates,192,1994,160.807
estimates,192,1995,157.784
estimates,192,1996,155.11
estimates,192,1997,152.585
estimates,192,1998,150.049
estimates,192,1999,147.487
estimates,192,2000,144.886
estimates,192,2001,142.245
estimates,192,2002,139.596
estimates,192,2003,136.979
estimates,192,2004,134.42
estimates,192,2005,131.968
estimates,192,2006,129.675
estimates,192,2007,127.56
estimates,192,2008,125.624
estimates,192,2009,123.856
estimates,192,2010,122.212
estimates,192,2011,120.636
estimates,192,2012,119.069
estimates,192,2013,117.467
estimates,192,2014,115.82
estimates,192,2015,114.134
medium_variant,192,2015,114.134
medium_variant,192,2016,112.438
medium_variant,192,2017,110.783
medium_variant,192,2018,109.205
medium_variant,192,2019,107.722
medium_variant,192,2020,106.342
medium_variant,192,2021,105.065
medium_variant,192,2022,103.871
medium_variant,192,2023,102.743
medium_variant,192,2024,101.668
medium_variant,192,2025,100.636
medium_variant,192,2026,99.635
medium_variant,192,2027,98.658
medium_variant,192,2028,97.699
medium_variant,192,2029,96.755
medium_variant,192,2030,95.824
medium_variant,192,2031,94.91
medium_variant,192,2032,94.019
medium_variant,192,2033,93.157
medium_variant,192,2034,92.323
medium_variant,192,2035,91.52
medium_variant,192,2036,90.745
medium_variant,192,2037,89.995
medium_variant,192,2038,89.267
medium_variant,192,2039,88.56
medium_variant,192,2040,87.871
medium_variant,192,2041,87.198
medium_variant,192,2042,86.542
medium_variant,192,2043,85.9
medium_variant,192,2044,85.271
medium_variant,192,2045,84.652
medium_variant,192,2046,84.043
medium_variant,192,2047,83.444
medium_variant,192,2048,82.855
medium_variant,192,2049,82.272
medium_variant,192,2050,81.694
medium_variant,192,2051,81.118
medium_variant,192,2052,80.544
medium_variant,192,2053,79.972
medium_variant,192,2054,79.402
medium_variant,192,2055,78.839
medium_variant,192,2056,78.286
medium_variant,192,2057,77.746
medium_variant,192,2058,77.22
medium_variant,192,2059,76.708
medium_variant,192,2060,76.208
medium_variant,192,2061,75.711
medium_variant,192,2062,75.213
medium_variant,192,2063,74.715
medium_variant,192,2064,74.212
medium_variant,192,2065,73.71
medium_variant,192,2066,73.21
medium_variant,192,2067,72.719
medium_variant,192,2068,72.242
medium_variant,192,2069,71.779
medium_variant,192,2070,71.333
medium_variant,192,2071,70.901
medium_variant,192,2072,70.484
medium_variant,192,2073,70.076
medium_variant,192,2074,69.676
medium_variant,192,2075,69.284
medium_variant,192,2076,68.896
medium_variant,192,2077,68.513
medium_variant,192,2078,68.135
medium_variant,192,2079,67.759
medium_variant,192,2080,67.386
medium_variant,192,2081,67.018
medium_variant,192,2082,66.654
medium_variant,192,2083,66.296
medium_variant,192,2084,65.942
medium_variant,192,2085,65.592
medium_variant,192,2086,65.245
medium_variant,192,2087,64.899
medium_variant,192,2088,64.555
medium_variant,192,2089,64.211
medium_variant,192,2090,63.868
medium_variant,192,2091,63.526
medium_variant,192,2092,63.186
medium_variant,192,2093,62.848
medium_variant,192,2094,62.514
medium_variant,192,2095,62.181
medium_variant,192,2096,61.854
medium_variant,192,2097,61.529
medium_variant,192,2098,61.208
medium_variant,192,2099,60.89
