variant,country,year,totalsurvivors_under_one_yearage
estimates,231,1950,735.35
estimates,231,1951,738.002
estimates,231,1952,744.528
estimates,231,1953,753.509
estimates,231,1954,764.977
estimates,231,1955,778.943
estimates,231,1956,795.365
estimates,231,1957,814.169
estimates,231,1958,835.173
estimates,231,1959,858.025
estimates,231,1960,882.299
estimates,231,1961,907.546
estimates,231,1962,933.317
estimates,231,1963,959.34
estimates,231,1964,985.597
estimates,231,1965,1012.605
estimates,231,1966,1041.191
estimates,231,1967,1071.989
estimates,231,1968,1105.222
estimates,231,1969,1140.609
estimates,231,1970,1177.259
estimates,231,1971,1213.937
estimates,231,1972,1249.562
estimates,231,1973,1283.483
estimates,231,1974,1315.627
estimates,231,1975,1346.265
estimates,231,1976,1376.041
estimates,231,1977,1406.119
estimates,231,1978,1437.581
estimates,231,1979,1471.085
estimates,231,1980,1507.268
estimates,231,1981,1546.561
estimates,231,1982,1588.892
estimates,231,1983,1634.16
estimates,231,1984,1682.413
estimates,231,1985,1733.482
estimates,231,1986,1787.012
estimates,231,1987,1842.528
estimates,231,1988,1899.638
estimates,231,1989,1958.167
estimates,231,1990,2018.842
estimates,231,1991,2082.826
estimates,231,1992,2150.494
estimates,231,1993,2221.376
estimates,231,1994,2294.211
estimates,231,1995,2366.943
estimates,231,1996,2437.144
estimates,231,1997,2502.572
estimates,231,1998,2561.405
estimates,231,1999,2612.539
estimates,231,2000,2655.053
estimates,231,2001,2688.752
estimates,231,2002,2715.317
estimates,231,2003,2736.761
estimates,231,2004,2754.607
estimates,231,2005,2770.744
estimates,231,2006,2787.007
estimates,231,2007,2804.63
estimates,231,2008,2824.603
estimates,231,2009,2847.679
estimates,231,2010,2874.177
estimates,231,2011,2903.787
estimates,231,2012,2935.207
estimates,231,2013,2967.215
estimates,231,2014,2999.181
estimates,231,2015,3030.6
medium_variant,231,2015,3030.6
medium_variant,231,2016,3061.161
medium_variant,231,2017,3090.741
medium_variant,231,2018,3119.128
medium_variant,231,2019,3145.953
medium_variant,231,2020,3170.91
medium_variant,231,2021,3193.816
medium_variant,231,2022,3214.681
medium_variant,231,2023,3233.488
medium_variant,231,2024,3250.135
medium_variant,231,2025,3264.447
medium_variant,231,2026,3276.283
medium_variant,231,2027,3285.731
medium_variant,231,2028,3292.98
medium_variant,231,2029,3298.248
medium_variant,231,2030,3301.786
medium_variant,231,2031,3303.855
medium_variant,231,2032,3304.757
medium_variant,231,2033,3304.804
medium_variant,231,2034,3304.271
medium_variant,231,2035,3303.376
medium_variant,231,2036,3302.231
medium_variant,231,2037,3300.778
medium_variant,231,2038,3298.977
medium_variant,231,2039,3296.87
medium_variant,231,2040,3294.493
medium_variant,231,2041,3291.852
medium_variant,231,2042,3288.877
medium_variant,231,2043,3285.482
medium_variant,231,2044,3281.601
medium_variant,231,2045,3277.183
medium_variant,231,2046,3272.184
medium_variant,231,2047,3266.553
medium_variant,231,2048,3260.211
medium_variant,231,2049,3253.074
medium_variant,231,2050,3245.012
medium_variant,231,2051,3235.901
medium_variant,231,2052,3225.719
medium_variant,231,2053,3214.494
medium_variant,231,2054,3202.281
medium_variant,231,2055,3189.146
medium_variant,231,2056,3175.187
medium_variant,231,2057,3160.568
medium_variant,231,2058,3145.467
medium_variant,231,2059,3130.035
medium_variant,231,2060,3114.394
medium_variant,231,2061,3098.616
medium_variant,231,2062,3082.721
medium_variant,231,2063,3066.748
medium_variant,231,2064,3050.777
medium_variant,231,2065,3034.87
medium_variant,231,2066,3019.064
medium_variant,231,2067,3003.348
medium_variant,231,2068,2987.717
medium_variant,231,2069,2972.184
medium_variant,231,2070,2956.75
medium_variant,231,2071,2941.399
medium_variant,231,2072,2926.111
medium_variant,231,2073,2910.875
medium_variant,231,2074,2895.696
medium_variant,231,2075,2880.603
medium_variant,231,2076,2865.634
medium_variant,231,2077,2850.807
medium_variant,231,2078,2836.122
medium_variant,231,2079,2821.556
medium_variant,231,2080,2807.058
medium_variant,231,2081,2792.562
medium_variant,231,2082,2778.014
medium_variant,231,2083,2763.383
medium_variant,231,2084,2748.664
medium_variant,231,2085,2733.868
medium_variant,231,2086,2719.025
medium_variant,231,2087,2704.197
medium_variant,231,2088,2689.449
medium_variant,231,2089,2674.821
medium_variant,231,2090,2660.347
medium_variant,231,2091,2646.049
medium_variant,231,2092,2631.936
medium_variant,231,2093,2618.015
medium_variant,231,2094,2604.288
medium_variant,231,2095,2590.757
medium_variant,231,2096,2577.423
medium_variant,231,2097,2564.287
medium_variant,231,2098,2551.347
medium_variant,231,2099,2538.604
