variant,country,year,totalsurvivors_under_one_yearage
estimates,426,1950,25.648
estimates,426,1951,25.885
estimates,426,1952,26.371
estimates,426,1953,26.876
estimates,426,1954,27.4
estimates,426,1955,27.945
estimates,426,1956,28.509
estimates,426,1957,29.092
estimates,426,1958,29.695
estimates,426,1959,30.315
estimates,426,1960,30.953
estimates,426,1961,31.606
estimates,426,1962,32.275
estimates,426,1963,32.959
estimates,426,1964,33.661
estimates,426,1965,34.385
estimates,426,1966,35.136
estimates,426,1967,35.918
estimates,426,1968,36.735
estimates,426,1969,37.586
estimates,426,1970,38.474
estimates,426,1971,39.402
estimates,426,1972,40.365
estimates,426,1973,41.352
estimates,426,1974,42.354
estimates,426,1975,43.364
estimates,426,1976,44.38
estimates,426,1977,45.39
estimates,426,1978,46.381
estimates,426,1979,47.33
estimates,426,1980,48.208
estimates,426,1981,48.983
estimates,426,1982,49.645
estimates,426,1983,50.192
estimates,426,1984,50.63
estimates,426,1985,50.976
estimates,426,1986,51.256
estimates,426,1987,51.506
estimates,426,1988,51.756
estimates,426,1989,52.025
estimates,426,1990,52.341
estimates,426,1991,52.726
estimates,426,1992,53.167
estimates,426,1993,53.63
estimates,426,1994,54.081
estimates,426,1995,54.449
estimates,426,1996,54.647
estimates,426,1997,54.634
estimates,426,1998,54.398
estimates,426,1999,53.966
estimates,426,2000,53.385
estimates,426,2001,52.725
estimates,426,2002,52.086
estimates,426,2003,51.556
estimates,426,2004,51.195
estimates,426,2005,51.065
estimates,426,2006,51.213
estimates,426,2007,51.611
estimates,426,2008,52.213
estimates,426,2009,52.98
estimates,426,2010,53.851
estimates,426,2011,54.755
estimates,426,2012,55.62
estimates,426,2013,56.378
estimates,426,2014,56.985
estimates,426,2015,57.407
medium_variant,426,2015,57.407
medium_variant,426,2016,57.637
medium_variant,426,2017,57.714
medium_variant,426,2018,57.678
medium_variant,426,2019,57.547
medium_variant,426,2020,57.343
medium_variant,426,2021,57.08
medium_variant,426,2022,56.78
medium_variant,426,2023,56.465
medium_variant,426,2024,56.155
medium_variant,426,2025,55.872
medium_variant,426,2026,55.628
medium_variant,426,2027,55.422
medium_variant,426,2028,55.253
medium_variant,426,2029,55.125
medium_variant,426,2030,55.042
medium_variant,426,2031,55.002
medium_variant,426,2032,54.997
medium_variant,426,2033,55.015
medium_variant,426,2034,55.047
medium_variant,426,2035,55.085
medium_variant,426,2036,55.12
medium_variant,426,2037,55.146
medium_variant,426,2038,55.156
medium_variant,426,2039,55.144
medium_variant,426,2040,55.104
medium_variant,426,2041,55.034
medium_variant,426,2042,54.936
medium_variant,426,2043,54.815
medium_variant,426,2044,54.671
medium_variant,426,2045,54.506
medium_variant,426,2046,54.32
medium_variant,426,2047,54.117
medium_variant,426,2048,53.899
medium_variant,426,2049,53.672
medium_variant,426,2050,53.437
medium_variant,426,2051,53.198
medium_variant,426,2052,52.954
medium_variant,426,2053,52.708
medium_variant,426,2054,52.46
medium_variant,426,2055,52.211
medium_variant,426,2056,51.961
medium_variant,426,2057,51.708
medium_variant,426,2058,51.452
medium_variant,426,2059,51.194
medium_variant,426,2060,50.936
medium_variant,426,2061,50.679
medium_variant,426,2062,50.425
medium_variant,426,2063,50.174
medium_variant,426,2064,49.929
medium_variant,426,2065,49.685
medium_variant,426,2066,49.446
medium_variant,426,2067,49.206
medium_variant,426,2068,48.965
medium_variant,426,2069,48.724
medium_variant,426,2070,48.482
medium_variant,426,2071,48.24
medium_variant,426,2072,47.997
medium_variant,426,2073,47.756
medium_variant,426,2074,47.515
medium_variant,426,2075,47.273
medium_variant,426,2076,47.03
medium_variant,426,2077,46.785
medium_variant,426,2078,46.538
medium_variant,426,2079,46.288
medium_variant,426,2080,46.037
medium_variant,426,2081,45.786
medium_variant,426,2082,45.537
medium_variant,426,2083,45.289
medium_variant,426,2084,45.044
medium_variant,426,2085,44.802
medium_variant,426,2086,44.562
medium_variant,426,2087,44.324
medium_variant,426,2088,44.087
medium_variant,426,2089,43.85
medium_variant,426,2090,43.617
medium_variant,426,2091,43.386
medium_variant,426,2092,43.159
medium_variant,426,2093,42.936
medium_variant,426,2094,42.719
medium_variant,426,2095,42.507
medium_variant,426,2096,42.301
medium_variant,426,2097,42.099
medium_variant,426,2098,41.904
medium_variant,426,2099,41.715
