variant,country,year,totalsurvivors_under_one_yearage
Estimates,703,1950,89.979
Estimates,703,1951,90.496
Estimates,703,1952,91.391
Estimates,703,1953,92.006
Estimates,703,1954,92.337
Estimates,703,1955,92.381
Estimates,703,1956,92.133
Estimates,703,1957,91.598
Estimates,703,1958,90.784
Estimates,703,1959,89.695
Estimates,703,1960,88.353
Estimates,703,1961,86.792
Estimates,703,1962,85.079
Estimates,703,1963,83.318
Estimates,703,1964,81.642
Estimates,703,1965,80.246
Estimates,703,1966,79.323
Estimates,703,1967,78.973
Estimates,703,1968,79.237
Estimates,703,1969,80.112
Estimates,703,1970,81.578
Estimates,703,1971,83.567
Estimates,703,1972,85.882
Estimates,703,1973,88.301
Estimates,703,1974,90.636
Estimates,703,1975,92.671
Estimates,703,1976,94.217
Estimates,703,1977,95.207
Estimates,703,1978,95.613
Estimates,703,1979,95.421
Estimates,703,1980,94.684
Estimates,703,1981,93.516
Estimates,703,1982,92.093
Estimates,703,1983,90.563
Estimates,703,1984,88.998
Estimates,703,1985,87.442
Estimates,703,1986,85.897
Estimates,703,1987,84.295
Estimates,703,1988,82.58
Estimates,703,1989,80.732
Estimates,703,1990,78.684
Estimates,703,1991,76.353
Estimates,703,1992,73.732
Estimates,703,1993,70.864
Estimates,703,1994,67.828
Estimates,703,1995,64.74
Estimates,703,1996,61.73
Estimates,703,1997,58.941
Estimates,703,1998,56.502
Estimates,703,1999,54.506
Estimates,703,2000,53.057
Estimates,703,2001,52.214
Estimates,703,2002,51.914
Estimates,703,2003,52.058
Estimates,703,2004,52.564
Estimates,703,2005,53.311
Estimates,703,2006,54.165
Estimates,703,2007,55.008
Estimates,703,2008,55.736
Estimates,703,2009,56.28
Estimates,703,2010,56.616
Estimates,703,2011,56.772
Estimates,703,2012,56.828
Estimates,703,2013,56.839
Estimates,703,2014,56.814
Estimates,703,2015,56.738
Medium_variant,703,2015,56.738
Medium_variant,703,2016,56.588
Medium_variant,703,2017,56.34
Medium_variant,703,2018,55.973
Medium_variant,703,2019,55.487
Medium_variant,703,2020,54.879
Medium_variant,703,2021,54.154
Medium_variant,703,2022,53.336
Medium_variant,703,2023,52.451
Medium_variant,703,2024,51.525
Medium_variant,703,2025,50.575
Medium_variant,703,2026,49.617
Medium_variant,703,2027,48.663
Medium_variant,703,2028,47.737
Medium_variant,703,2029,46.863
Medium_variant,703,2030,46.071
Medium_variant,703,2031,45.383
Medium_variant,703,2032,44.809
Medium_variant,703,2033,44.349
Medium_variant,703,2034,44.01
Medium_variant,703,2035,43.796
Medium_variant,703,2036,43.706
Medium_variant,703,2037,43.722
Medium_variant,703,2038,43.818
Medium_variant,703,2039,43.972
Medium_variant,703,2040,44.165
Medium_variant,703,2041,44.38
Medium_variant,703,2042,44.601
Medium_variant,703,2043,44.81
Medium_variant,703,2044,44.987
Medium_variant,703,2045,45.116
Medium_variant,703,2046,45.183
Medium_variant,703,2047,45.192
Medium_variant,703,2048,45.145
Medium_variant,703,2049,45.036
Medium_variant,703,2050,44.862
Medium_variant,703,2051,44.621
Medium_variant,703,2052,44.323
Medium_variant,703,2053,43.975
Medium_variant,703,2054,43.588
Medium_variant,703,2055,43.169
Medium_variant,703,2056,42.723
Medium_variant,703,2057,42.259
Medium_variant,703,2058,41.787
Medium_variant,703,2059,41.32
Medium_variant,703,2060,40.869
Medium_variant,703,2061,40.442
Medium_variant,703,2062,40.042
Medium_variant,703,2063,39.676
Medium_variant,703,2064,39.348
Medium_variant,703,2065,39.069
Medium_variant,703,2066,38.844
Medium_variant,703,2067,38.67
Medium_variant,703,2068,38.541
Medium_variant,703,2069,38.455
Medium_variant,703,2070,38.407
Medium_variant,703,2071,38.393
Medium_variant,703,2072,38.405
Medium_variant,703,2073,38.43
Medium_variant,703,2074,38.461
Medium_variant,703,2075,38.489
Medium_variant,703,2076,38.508
Medium_variant,703,2077,38.516
Medium_variant,703,2078,38.508
Medium_variant,703,2079,38.481
Medium_variant,703,2080,38.428
Medium_variant,703,2081,38.346
Medium_variant,703,2082,38.238
Medium_variant,703,2083,38.105
Medium_variant,703,2084,37.947
Medium_variant,703,2085,37.762
Medium_variant,703,2086,37.553
Medium_variant,703,2087,37.32
Medium_variant,703,2088,37.069
Medium_variant,703,2089,36.805
Medium_variant,703,2090,36.536
Medium_variant,703,2091,36.266
Medium_variant,703,2092,36.002
Medium_variant,703,2093,35.746
Medium_variant,703,2094,35.502
Medium_variant,703,2095,35.271
Medium_variant,703,2096,35.056
Medium_variant,703,2097,34.856
Medium_variant,703,2098,34.672
Medium_variant,703,2099,34.504
