country,year,variant,gender,freq,age1yearinterval,survivorage
624,1950,estimates,female,5yearly,0,100000
624,1950,estimates,male,5yearly,0,100000
624,1950,estimates,female,5yearly,1,83693.96
624,1950,estimates,male,5yearly,1,80335.26
624,1950,estimates,female,5yearly,5,70627.28
624,1950,estimates,male,5yearly,5,67065.09
624,1950,estimates,female,5yearly,10,66622.47
624,1950,estimates,male,5yearly,10,63433.56
624,1950,estimates,female,5yearly,15,64601.09
624,1950,estimates,male,5yearly,15,61700.22
624,1950,estimates,female,5yearly,20,61786.15
624,1950,estimates,male,5yearly,20,59202.92
624,1950,estimates,female,5yearly,25,58428.96
624,1950,estimates,male,5yearly,25,55594.36
624,1950,estimates,female,5yearly,30,55022.3
624,1950,estimates,male,5yearly,30,52245.15
624,1950,estimates,female,5yearly,35,51732.9
624,1950,estimates,male,5yearly,35,49038.25
624,1950,estimates,female,5yearly,40,48485
624,1950,estimates,male,5yearly,40,45741.27
624,1950,estimates,female,5yearly,45,45383.36
624,1950,estimates,male,5yearly,45,42122.4
624,1950,estimates,female,5yearly,50,42291.4
624,1950,estimates,male,5yearly,50,38237.89
624,1950,estimates,female,5yearly,55,38554.83
624,1950,estimates,male,5yearly,55,33795.62
624,1950,estimates,female,5yearly,60,33969.23
624,1950,estimates,male,5yearly,60,28687.68
624,1950,estimates,female,5yearly,65,27637.76
624,1950,estimates,male,5yearly,65,22547.6
624,1950,estimates,female,5yearly,70,20052.77
624,1950,estimates,male,5yearly,70,15800.41
624,1950,estimates,female,5yearly,75,11870.38
624,1950,estimates,male,5yearly,75,9030.515
624,1950,estimates,female,5yearly,80,5114.868
624,1950,estimates,male,5yearly,80,3741.435
624,1950,estimates,female,5yearly,85,1366.619
624,1950,estimates,male,5yearly,85,961.2279
624,1950,estimates,female,5yearly,90,203.5573
624,1950,estimates,male,5yearly,90,137.4446
624,1950,estimates,female,5yearly,95,15.61877
624,1950,estimates,male,5yearly,95,10.11147
624,1955,estimates,female,5yearly,0,100000
624,1955,estimates,male,5yearly,0,100000
624,1955,estimates,female,5yearly,1,84253.52
624,1955,estimates,male,5yearly,1,80958.1
624,1955,estimates,female,5yearly,5,71661.35
624,1955,estimates,male,5yearly,5,68087.54
624,1955,estimates,female,5yearly,10,67908.08
624,1955,estimates,male,5yearly,10,64637.68
624,1955,estimates,female,5yearly,15,66001.38
624,1955,estimates,male,5yearly,15,62982.25
624,1955,estimates,female,5yearly,20,63337.47
624,1955,estimates,male,5yearly,20,60591.07
624,1955,estimates,female,5yearly,25,60140.03
624,1955,estimates,male,5yearly,25,57123.24
624,1955,estimates,female,5yearly,30,56870.69
624,1955,estimates,male,5yearly,30,53892.6
624,1955,estimates,female,5yearly,35,53704.97
624,1955,estimates,male,5yearly,35,50777.19
624,1955,estimates,female,5yearly,40,50554.43
624,1955,estimates,male,5yearly,40,47554.65
624,1955,estimates,female,5yearly,45,47508.39
624,1955,estimates,male,5yearly,45,43985.92
624,1955,estimates,female,5yearly,50,44448.5
624,1955,estimates,male,5yearly,50,40115.23
624,1955,estimates,female,5yearly,55,40722.43
624,1955,estimates,male,5yearly,55,35648.01
624,1955,estimates,female,5yearly,60,36110.77
624,1955,estimates,male,5yearly,60,30461.78
624,1955,estimates,female,5yearly,65,29695.38
624,1955,estimates,male,5yearly,65,24170.62
624,1955,estimates,female,5yearly,70,21887.55
624,1955,estimates,male,5yearly,70,17168.69
624,1955,estimates,female,5yearly,75,13271.97
624,1955,estimates,male,5yearly,75,10011.85
624,1955,estimates,female,5yearly,80,5926.481
624,1955,estimates,male,5yearly,80,4269.173
624,1955,estimates,female,5yearly,85,1663.124
624,1955,estimates,male,5yearly,85,1140.637
624,1955,estimates,female,5yearly,90,263.2583
624,1955,estimates,male,5yearly,90,171.1542
624,1955,estimates,female,5yearly,95,21.66751
624,1955,estimates,male,5yearly,95,13.30895
624,1960,estimates,female,5yearly,0,100000
624,1960,estimates,male,5yearly,0,100000
624,1960,estimates,female,5yearly,1,84756.03
624,1960,estimates,male,5yearly,1,81743.37
624,1960,estimates,female,5yearly,5,72748.91
624,1960,estimates,male,5yearly,5,69287.45
624,1960,estimates,female,5yearly,10,69252.83
624,1960,estimates,male,5yearly,10,66055.98
624,1960,estimates,female,5yearly,15,67455.7
624,1960,estimates,male,5yearly,15,64486.07
624,1960,estimates,female,5yearly,20,64936.44
624,1960,estimates,male,5yearly,20,62209.95
624,1960,estimates,female,5yearly,25,61900.62
624,1960,estimates,male,5yearly,25,58899.03
624,1960,estimates,female,5yearly,30,58779.5
624,1960,estimates,male,5yearly,30,55800.87
624,1960,estimates,female,5yearly,35,55735.83
624,1960,estimates,male,5yearly,35,52784.01
624,1960,estimates,female,5yearly,40,52683.65
624,1960,estimates,male,5yearly,40,49643.28
624,1960,estimates,female,5yearly,45,49707.58
624,1960,estimates,male,5yearly,45,46138.63
624,1960,estimates,female,5yearly,50,46682.87
624,1960,estimates,male,5yearly,50,42297.53
624,1960,estimates,female,5yearly,55,42982.38
624,1960,estimates,male,5yearly,55,37806.7
624,1960,estimates,female,5yearly,60,38363.73
624,1960,estimates,male,5yearly,60,32533.54
624,1960,estimates,female,5yearly,65,31883.33
624,1960,estimates,male,5yearly,65,26068.37
624,1960,estimates,female,5yearly,70,23870.25
624,1960,estimates,male,5yearly,70,18773
624,1960,estimates,female,5yearly,75,14823.55
624,1960,estimates,male,5yearly,75,11169.87
624,1960,estimates,female,5yearly,80,6856.578
624,1960,estimates,male,5yearly,80,4899.63
624,1960,estimates,female,5yearly,85,2019.832
624,1960,estimates,male,5yearly,85,1359.151
624,1960,estimates,female,5yearly,90,339.5507
624,1960,estimates,male,5yearly,90,213.3661
624,1960,estimates,female,5yearly,95,29.95244
624,1960,estimates,male,5yearly,95,17.45619
624,1965,estimates,female,5yearly,0,100000
624,1965,estimates,male,5yearly,0,100000
624,1965,estimates,female,5yearly,1,85432.21
624,1965,estimates,male,5yearly,1,82804.79
624,1965,estimates,female,5yearly,5,74157.1
624,1965,estimates,male,5yearly,5,71075.33
624,1965,estimates,female,5yearly,10,71013.47
624,1965,estimates,male,5yearly,10,68134.72
624,1965,estimates,female,5yearly,15,69361.04
624,1965,estimates,male,5yearly,15,66681.94
624,1965,estimates,female,5yearly,20,67024.83
624,1965,estimates,male,5yearly,20,64562.39
624,1965,estimates,female,5yearly,25,64202.3
624,1965,estimates,male,5yearly,25,61457.9
624,1965,estimates,female,5yearly,30,61270.69
624,1965,estimates,male,5yearly,30,58527.56
624,1965,estimates,female,5yearly,35,58398.32
624,1965,estimates,male,5yearly,35,55648.85
624,1965,estimates,female,5yearly,40,55484.11
624,1965,estimates,male,5yearly,40,52623.28
624,1965,estimates,female,5yearly,45,52598.58
624,1965,estimates,male,5yearly,45,49197.29
624,1965,estimates,female,5yearly,50,49631.57
624,1965,estimates,male,5yearly,50,45384.19
624,1965,estimates,female,5yearly,55,45964.35
624,1965,estimates,male,5yearly,55,40857.49
624,1965,estimates,female,5yearly,60,41340.47
624,1965,estimates,male,5yearly,60,35457.89
624,1965,estimates,female,5yearly,65,34784.46
624,1965,estimates,male,5yearly,65,28740.48
624,1965,estimates,female,5yearly,70,26502.1
624,1965,estimates,male,5yearly,70,21028.86
624,1965,estimates,female,5yearly,75,16887.24
