variant,country,year,totalfertility
estimates,752,1950,2.254
estimates,752,1951,2.247
estimates,752,1952,2.237
estimates,752,1953,2.231
estimates,752,1954,2.229
estimates,752,1955,2.232
estimates,752,1956,2.239
estimates,752,1957,2.25
estimates,752,1958,2.263
estimates,752,1959,2.278
estimates,752,1960,2.291
estimates,752,1961,2.3
estimates,752,1962,2.304
estimates,752,1963,2.3
estimates,752,1964,2.287
estimates,752,1965,2.265
estimates,752,1966,2.233
estimates,752,1967,2.194
estimates,752,1968,2.148
estimates,752,1969,2.099
estimates,752,1970,2.046
estimates,752,1971,1.99
estimates,752,1972,1.932
estimates,752,1973,1.874
estimates,752,1974,1.818
estimates,752,1975,1.766
estimates,752,1976,1.719
estimates,752,1977,1.68
estimates,752,1978,1.648
estimates,752,1979,1.625
estimates,752,1980,1.616
estimates,752,1981,1.621
estimates,752,1982,1.641
estimates,752,1983,1.673
estimates,752,1984,1.717
estimates,752,1985,1.768
estimates,752,1986,1.825
estimates,752,1987,1.883
estimates,752,1988,1.937
estimates,752,1989,1.982
estimates,752,1990,2.009
estimates,752,1991,2.01
estimates,752,1992,1.984
estimates,752,1993,1.934
estimates,752,1994,1.863
estimates,752,1995,1.782
estimates,752,1996,1.701
estimates,752,1997,1.632
estimates,752,1998,1.585
estimates,752,1999,1.562
estimates,752,2000,1.566
estimates,752,2001,1.593
estimates,752,2002,1.636
estimates,752,2003,1.685
estimates,752,2004,1.736
estimates,752,2005,1.785
estimates,752,2006,1.827
estimates,752,2007,1.862
estimates,752,2008,1.89
estimates,752,2009,1.91
estimates,752,2010,1.921
estimates,752,2011,1.926
estimates,752,2012,1.927
estimates,752,2013,1.927
estimates,752,2014,1.926
estimates,752,2015,1.925
medium_variant,752,2015,1.925
medium_variant,752,2016,1.926
medium_variant,752,2017,1.926
medium_variant,752,2018,1.927
medium_variant,752,2019,1.927
medium_variant,752,2020,1.927
medium_variant,752,2021,1.928
medium_variant,752,2022,1.929
medium_variant,752,2023,1.929
medium_variant,752,2024,1.93
medium_variant,752,2025,1.93
medium_variant,752,2026,1.931
medium_variant,752,2027,1.931
medium_variant,752,2028,1.932
medium_variant,752,2029,1.932
medium_variant,752,2030,1.933
medium_variant,752,2031,1.933
medium_variant,752,2032,1.934
medium_variant,752,2033,1.934
medium_variant,752,2034,1.935
medium_variant,752,2035,1.935
medium_variant,752,2036,1.936
medium_variant,752,2037,1.936
medium_variant,752,2038,1.937
medium_variant,752,2039,1.937
medium_variant,752,2040,1.937
medium_variant,752,2041,1.937
medium_variant,752,2042,1.938
medium_variant,752,2043,1.938
medium_variant,752,2044,1.938
medium_variant,752,2045,1.938
medium_variant,752,2046,1.939
medium_variant,752,2047,1.939
medium_variant,752,2048,1.94
medium_variant,752,2049,1.94
medium_variant,752,2050,1.941
medium_variant,752,2051,1.941
medium_variant,752,2052,1.942
medium_variant,752,2053,1.943
medium_variant,752,2054,1.943
medium_variant,752,2055,1.943
medium_variant,752,2056,1.944
medium_variant,752,2057,1.944
medium_variant,752,2058,1.944
medium_variant,752,2059,1.944
medium_variant,752,2060,1.944
medium_variant,752,2061,1.944
medium_variant,752,2062,1.944
medium_variant,752,2063,1.944
medium_variant,752,2064,1.944
medium_variant,752,2065,1.944
medium_variant,752,2066,1.944
medium_variant,752,2067,1.944
medium_variant,752,2068,1.945
medium_variant,752,2069,1.945
medium_variant,752,2070,1.945
medium_variant,752,2071,1.945
medium_variant,752,2072,1.945
medium_variant,752,2073,1.945
medium_variant,752,2074,1.945
medium_variant,752,2075,1.945
medium_variant,752,2076,1.945
medium_variant,752,2077,1.945
medium_variant,752,2078,1.945
medium_variant,752,2079,1.945
medium_variant,752,2080,1.945
medium_variant,752,2081,1.945
medium_variant,752,2082,1.945
medium_variant,752,2083,1.945
medium_variant,752,2084,1.945
medium_variant,752,2085,1.945
medium_variant,752,2086,1.945
medium_variant,752,2087,1.945
medium_variant,752,2088,1.945
medium_variant,752,2089,1.945
medium_variant,752,2090,1.945
medium_variant,752,2091,1.945
medium_variant,752,2092,1.945
medium_variant,752,2093,1.945
medium_variant,752,2094,1.945
medium_variant,752,2095,1.945
medium_variant,752,2096,1.945
medium_variant,752,2097,1.945
medium_variant,752,2098,1.944
medium_variant,752,2099,1.944
