variant,country,year,totalfertility
estimates,830,1950,2.053
estimates,830,1951,2.047
estimates,830,1952,2.042
estimates,830,1953,2.05
estimates,830,1954,2.072
estimates,830,1955,2.108
estimates,830,1956,2.156
estimates,830,1957,2.215
estimates,830,1958,2.282
estimates,830,1959,2.353
estimates,830,1960,2.421
estimates,830,1961,2.481
estimates,830,1962,2.525
estimates,830,1963,2.55
estimates,830,1964,2.551
estimates,830,1965,2.526
estimates,830,1966,2.475
estimates,830,1967,2.404
estimates,830,1968,2.318
estimates,830,1969,2.222
estimates,830,1970,2.121
estimates,830,1971,2.019
estimates,830,1972,1.918
estimates,830,1973,1.822
estimates,830,1974,1.735
estimates,830,1975,1.659
estimates,830,1976,1.596
estimates,830,1977,1.546
estimates,830,1978,1.505
estimates,830,1979,1.475
estimates,830,1980,1.454
estimates,830,1981,1.441
estimates,830,1982,1.434
estimates,830,1983,1.433
estimates,830,1984,1.434
estimates,830,1985,1.437
estimates,830,1986,1.441
estimates,830,1987,1.446
estimates,830,1988,1.452
estimates,830,1989,1.457
estimates,830,1990,1.46
estimates,830,1991,1.461
estimates,830,1992,1.457
estimates,830,1993,1.45
estimates,830,1994,1.441
estimates,830,1995,1.43
estimates,830,1996,1.42
estimates,830,1997,1.411
estimates,830,1998,1.405
estimates,830,1999,1.402
estimates,830,2000,1.402
estimates,830,2001,1.404
estimates,830,2002,1.408
estimates,830,2003,1.411
estimates,830,2004,1.413
estimates,830,2005,1.415
estimates,830,2006,1.417
estimates,830,2007,1.42
estimates,830,2008,1.424
estimates,830,2009,1.43
estimates,830,2010,1.436
estimates,830,2011,1.444
estimates,830,2012,1.451
estimates,830,2013,1.459
estimates,830,2014,1.466
estimates,830,2015,1.473
medium_variant,830,2015,1.473
medium_variant,830,2016,1.48
medium_variant,830,2017,1.486
medium_variant,830,2018,1.492
medium_variant,830,2019,1.498
medium_variant,830,2020,1.503
medium_variant,830,2021,1.509
medium_variant,830,2022,1.514
medium_variant,830,2023,1.52
medium_variant,830,2024,1.525
medium_variant,830,2025,1.53
medium_variant,830,2026,1.535
medium_variant,830,2027,1.54
medium_variant,830,2028,1.545
medium_variant,830,2029,1.549
medium_variant,830,2030,1.554
medium_variant,830,2031,1.559
medium_variant,830,2032,1.563
medium_variant,830,2033,1.568
medium_variant,830,2034,1.572
medium_variant,830,2035,1.577
medium_variant,830,2036,1.581
medium_variant,830,2037,1.585
medium_variant,830,2038,1.589
medium_variant,830,2039,1.593
medium_variant,830,2040,1.596
medium_variant,830,2041,1.6
medium_variant,830,2042,1.604
medium_variant,830,2043,1.607
medium_variant,830,2044,1.611
medium_variant,830,2045,1.614
medium_variant,830,2046,1.618
medium_variant,830,2047,1.621
medium_variant,830,2048,1.624
medium_variant,830,2049,1.627
medium_variant,830,2050,1.63
medium_variant,830,2051,1.633
medium_variant,830,2052,1.636
medium_variant,830,2053,1.639
medium_variant,830,2054,1.642
medium_variant,830,2055,1.644
medium_variant,830,2056,1.647
medium_variant,830,2057,1.65
medium_variant,830,2058,1.653
medium_variant,830,2059,1.655
medium_variant,830,2060,1.658
medium_variant,830,2061,1.661
medium_variant,830,2062,1.663
medium_variant,830,2063,1.666
medium_variant,830,2064,1.669
medium_variant,830,2065,1.671
medium_variant,830,2066,1.673
medium_variant,830,2067,1.676
medium_variant,830,2068,1.678
medium_variant,830,2069,1.68
medium_variant,830,2070,1.682
medium_variant,830,2071,1.684
medium_variant,830,2072,1.685
medium_variant,830,2073,1.687
medium_variant,830,2074,1.689
medium_variant,830,2075,1.691
medium_variant,830,2076,1.692
medium_variant,830,2077,1.694
medium_variant,830,2078,1.696
medium_variant,830,2079,1.697
medium_variant,830,2080,1.699
medium_variant,830,2081,1.7
medium_variant,830,2082,1.701
medium_variant,830,2083,1.703
medium_variant,830,2084,1.705
medium_variant,830,2085,1.706
medium_variant,830,2086,1.708
medium_variant,830,2087,1.709
medium_variant,830,2088,1.711
medium_variant,830,2089,1.712
medium_variant,830,2090,1.713
medium_variant,830,2091,1.715
medium_variant,830,2092,1.716
medium_variant,830,2093,1.717
medium_variant,830,2094,1.718
medium_variant,830,2095,1.719
medium_variant,830,2096,1.72
medium_variant,830,2097,1.721
medium_variant,830,2098,1.722
medium_variant,830,2099,1.723
