variant,country,year,totalfertility
estimates,324,1950,5.973
estimates,324,1951,5.979
estimates,324,1952,5.993
estimates,324,1953,6.006
estimates,324,1954,6.021
estimates,324,1955,6.036
estimates,324,1956,6.052
estimates,324,1957,6.068
estimates,324,1958,6.084
estimates,324,1959,6.1
estimates,324,1960,6.114
estimates,324,1961,6.127
estimates,324,1962,6.138
estimates,324,1963,6.147
estimates,324,1964,6.154
estimates,324,1965,6.16
estimates,324,1966,6.168
estimates,324,1967,6.177
estimates,324,1968,6.189
estimates,324,1969,6.205
estimates,324,1970,6.225
estimates,324,1971,6.249
estimates,324,1972,6.277
estimates,324,1973,6.306
estimates,324,1974,6.337
estimates,324,1975,6.369
estimates,324,1976,6.402
estimates,324,1977,6.436
estimates,324,1978,6.468
estimates,324,1979,6.5
estimates,324,1980,6.529
estimates,324,1981,6.557
estimates,324,1982,6.581
estimates,324,1983,6.602
estimates,324,1984,6.619
estimates,324,1985,6.631
estimates,324,1986,6.637
estimates,324,1987,6.637
estimates,324,1988,6.631
estimates,324,1989,6.618
estimates,324,1990,6.598
estimates,324,1991,6.57
estimates,324,1992,6.535
estimates,324,1993,6.493
estimates,324,1994,6.444
estimates,324,1995,6.391
estimates,324,1996,6.334
estimates,324,1997,6.273
estimates,324,1998,6.211
estimates,324,1999,6.147
estimates,324,2000,6.082
estimates,324,2001,6.015
estimates,324,2002,5.947
estimates,324,2003,5.877
estimates,324,2004,5.804
estimates,324,2005,5.729
estimates,324,2006,5.653
estimates,324,2007,5.575
estimates,324,2008,5.497
estimates,324,2009,5.417
estimates,324,2010,5.337
estimates,324,2011,5.256
estimates,324,2012,5.175
estimates,324,2013,5.094
estimates,324,2014,5.013
estimates,324,2015,4.932
medium_variant,324,2015,4.932
medium_variant,324,2016,4.852
medium_variant,324,2017,4.773
medium_variant,324,2018,4.695
medium_variant,324,2019,4.619
medium_variant,324,2020,4.543
medium_variant,324,2021,4.469
medium_variant,324,2022,4.397
medium_variant,324,2023,4.326
medium_variant,324,2024,4.256
medium_variant,324,2025,4.188
medium_variant,324,2026,4.121
medium_variant,324,2027,4.055
medium_variant,324,2028,3.991
medium_variant,324,2029,3.928
medium_variant,324,2030,3.867
medium_variant,324,2031,3.807
medium_variant,324,2032,3.749
medium_variant,324,2033,3.692
medium_variant,324,2034,3.637
medium_variant,324,2035,3.584
medium_variant,324,2036,3.533
medium_variant,324,2037,3.482
medium_variant,324,2038,3.434
medium_variant,324,2039,3.387
medium_variant,324,2040,3.341
medium_variant,324,2041,3.297
medium_variant,324,2042,3.254
medium_variant,324,2043,3.213
medium_variant,324,2044,3.173
medium_variant,324,2045,3.134
medium_variant,324,2046,3.097
medium_variant,324,2047,3.061
medium_variant,324,2048,3.026
medium_variant,324,2049,2.991
medium_variant,324,2050,2.958
medium_variant,324,2051,2.925
medium_variant,324,2052,2.893
medium_variant,324,2053,2.862
medium_variant,324,2054,2.833
medium_variant,324,2055,2.804
medium_variant,324,2056,2.776
medium_variant,324,2057,2.749
medium_variant,324,2058,2.723
medium_variant,324,2059,2.698
medium_variant,324,2060,2.674
medium_variant,324,2061,2.65
medium_variant,324,2062,2.627
medium_variant,324,2063,2.604
medium_variant,324,2064,2.581
medium_variant,324,2065,2.559
medium_variant,324,2066,2.537
medium_variant,324,2067,2.515
medium_variant,324,2068,2.494
medium_variant,324,2069,2.474
medium_variant,324,2070,2.454
medium_variant,324,2071,2.435
medium_variant,324,2072,2.416
medium_variant,324,2073,2.398
medium_variant,324,2074,2.38
medium_variant,324,2075,2.362
medium_variant,324,2076,2.345
medium_variant,324,2077,2.328
medium_variant,324,2078,2.311
medium_variant,324,2079,2.295
medium_variant,324,2080,2.279
medium_variant,324,2081,2.263
medium_variant,324,2082,2.248
medium_variant,324,2083,2.233
medium_variant,324,2084,2.218
medium_variant,324,2085,2.204
medium_variant,324,2086,2.191
medium_variant,324,2087,2.177
medium_variant,324,2088,2.164
medium_variant,324,2089,2.151
medium_variant,324,2090,2.138
medium_variant,324,2091,2.126
medium_variant,324,2092,2.114
medium_variant,324,2093,2.102
medium_variant,324,2094,2.091
medium_variant,324,2095,2.08
medium_variant,324,2096,2.07
medium_variant,324,2097,2.06
medium_variant,324,2098,2.05
medium_variant,324,2099,2.042
