country,variant,freq,year,netmigrationrateper1000pop
480,estimates,5Yearly,1950,1.001
480,estimates,5Yearly,1955,-2.632
480,estimates,5Yearly,1960,-8.737
480,estimates,5Yearly,1965,-7.383
480,estimates,5Yearly,1970,-4.763
480,estimates,5Yearly,1975,-4.438
480,estimates,5Yearly,1980,-4.366
480,estimates,5Yearly,1985,-6.947
480,estimates,5Yearly,1990,-1.027
480,estimates,5Yearly,1995,-1.531
480,estimates,5Yearly,2000,-3.219
480,estimates,5Yearly,2005,-1.956
480,estimates,5Yearly,2010,0
480,medium variant,5Yearly,2015,0
480,medium variant,5Yearly,2020,0
480,medium variant,5Yearly,2025,0
480,medium variant,5Yearly,2030,0
480,medium variant,5Yearly,2035,0
480,medium variant,5Yearly,2040,0
480,medium variant,5Yearly,2045,0
480,medium variant,5Yearly,2050,0
480,medium variant,5Yearly,2055,0
480,medium variant,5Yearly,2060,0
480,medium variant,5Yearly,2065,0
480,medium variant,5Yearly,2070,0
480,medium variant,5Yearly,2075,0
480,medium variant,5Yearly,2080,0
480,medium variant,5Yearly,2085,0
480,medium variant,5Yearly,2090,0
480,medium variant,5Yearly,2095,0
