country,variant,freq,year,netnumberofmigrants
508,Estimates,5yearly,1950,-23.5
508,Estimates,5yearly,1955,-23.5
508,Estimates,5yearly,1960,-23.5
508,Estimates,5yearly,1965,-23.5
508,Estimates,5yearly,1970,-23.5
508,Estimates,5yearly,1975,87.373
508,Estimates,5yearly,1980,-373.366
508,Estimates,5yearly,1985,-1300
508,Estimates,5yearly,1990,650
508,Estimates,5yearly,1995,-50
508,Estimates,5yearly,2000,37.504
508,Estimates,5yearly,2005,-50
508,Estimates,5yearly,2010,-25
508,Medium_variant,5yearly,2015,-25
508,Medium_variant,5yearly,2020,-25
508,Medium_variant,5yearly,2025,-25
508,Medium_variant,5yearly,2030,-25
508,Medium_variant,5yearly,2035,-25
508,Medium_variant,5yearly,2040,-25
508,Medium_variant,5yearly,2045,-25
508,Medium_variant,5yearly,2050,-23.749
508,Medium_variant,5yearly,2055,-22.502
508,Medium_variant,5yearly,2060,-21.253
508,Medium_variant,5yearly,2065,-19.999
508,Medium_variant,5yearly,2070,-18.749
508,Medium_variant,5yearly,2075,-17.502
508,Medium_variant,5yearly,2080,-16.252
508,Medium_variant,5yearly,2085,-15.002
508,Medium_variant,5yearly,2090,-13.75
508,Medium_variant,5yearly,2095,-12.504
