country,variant,freq,year,netnumberofmigrants
858,estimates,5yearly,1950,10.0
858,estimates,5yearly,1955,20.0
858,estimates,5yearly,1960,-6.0
858,estimates,5yearly,1965,-34.0
858,estimates,5yearly,1970,-136.0
858,estimates,5yearly,1975,-60.0
858,estimates,5yearly,1980,-30.0
858,estimates,5yearly,1985,-30.0
858,estimates,5yearly,1990,-20.0
858,estimates,5yearly,1995,-26.0
858,estimates,5yearly,2000,-104.0
858,estimates,5yearly,2005,-50.0
858,estimates,5yearly,2010,-30.0
858,medium_variant,5yearly,2015,-15.0
858,medium_variant,5yearly,2020,-15.0
858,medium_variant,5yearly,2025,-15.0
858,medium_variant,5yearly,2030,-15.0
858,medium_variant,5yearly,2035,-15.0
858,medium_variant,5yearly,2040,-15.0
858,medium_variant,5yearly,2045,-15.0
858,medium_variant,5yearly,2050,-14.255
858,medium_variant,5yearly,2055,-13.505
858,medium_variant,5yearly,2060,-12.753
858,medium_variant,5yearly,2065,-12.0
858,medium_variant,5yearly,2070,-11.255
858,medium_variant,5yearly,2075,-10.505
858,medium_variant,5yearly,2080,-9.753
858,medium_variant,5yearly,2085,-9.0
858,medium_variant,5yearly,2090,-8.255
858,medium_variant,5yearly,2095,-7.505
858,estimates,5yearly,Regi,Uruguay
858,medium_variant,5yearly,Regi,Uruguay
