country,variant,freq,year,netnumberofmigrants
858,estimates,5Yearly,1950,10
858,estimates,5Yearly,1955,20
858,estimates,5Yearly,1960,-6
858,estimates,5Yearly,1965,-34
858,estimates,5Yearly,1970,-136
858,estimates,5Yearly,1975,-60
858,estimates,5Yearly,1980,-30
858,estimates,5Yearly,1985,-30
858,estimates,5Yearly,1990,-20
858,estimates,5Yearly,1995,-26
858,estimates,5Yearly,2000,-104
858,estimates,5Yearly,2005,-50
858,estimates,5Yearly,2010,-30
858,medium variant,5Yearly,2015,-15
858,medium variant,5Yearly,2020,-15
858,medium variant,5Yearly,2025,-15
858,medium variant,5Yearly,2030,-15
858,medium variant,5Yearly,2035,-15
858,medium variant,5Yearly,2040,-15
858,medium variant,5Yearly,2045,-15
858,medium variant,5Yearly,2050,-14.255
858,medium variant,5Yearly,2055,-13.505
858,medium variant,5Yearly,2060,-12.753
858,medium variant,5Yearly,2065,-12
858,medium variant,5Yearly,2070,-11.255
858,medium variant,5Yearly,2075,-10.505
858,medium variant,5Yearly,2080,-9.753
858,medium variant,5Yearly,2085,-9
858,medium variant,5Yearly,2090,-8.255
858,medium variant,5Yearly,2095,-7.505
