country,variant,freq,year,netnumberofmigrants
376,Estimates,5yearly,1950,262.167
376,Estimates,5yearly,1955,167.565
376,Estimates,5yearly,1960,208.759
376,Estimates,5yearly,1965,72.44
376,Estimates,5yearly,1970,165.879
376,Estimates,5yearly,1975,62.546
376,Estimates,5yearly,1980,2.604
376,Estimates,5yearly,1985,65.418
376,Estimates,5yearly,1990,456.923
376,Estimates,5yearly,1995,245.334
376,Estimates,5yearly,2000,102.935
376,Estimates,5yearly,2005,273.635
376,Estimates,5yearly,2010,19.497
376,Medium_variant,5yearly,2015,50.002
376,Medium_variant,5yearly,2020,50.002
376,Medium_variant,5yearly,2025,50.002
376,Medium_variant,5yearly,2030,50.002
376,Medium_variant,5yearly,2035,50.002
376,Medium_variant,5yearly,2040,50.002
376,Medium_variant,5yearly,2045,50.002
376,Medium_variant,5yearly,2050,47.499
376,Medium_variant,5yearly,2055,44.999
376,Medium_variant,5yearly,2060,42.496
376,Medium_variant,5yearly,2065,40.001
376,Medium_variant,5yearly,2070,37.501
376,Medium_variant,5yearly,2075,34.999
376,Medium_variant,5yearly,2080,32.499
376,Medium_variant,5yearly,2085,29.999
376,Medium_variant,5yearly,2090,27.498
376,Medium_variant,5yearly,2095,25.001
