country,variant,freq,year,netnumberofmigrants
566,estimates,5yearly,1950,3.368
566,estimates,5yearly,1955,2.706
566,estimates,5yearly,1960,1.021
566,estimates,5yearly,1965,-43.347
566,estimates,5yearly,1970,-38.526
566,estimates,5yearly,1975,854.649
566,estimates,5yearly,1980,-671.64
566,estimates,5yearly,1985,-91.407
566,estimates,5yearly,1990,-95.769
566,estimates,5yearly,1995,-95.027
566,estimates,5yearly,2000,-170
566,estimates,5yearly,2005,-300
566,estimates,5yearly,2010,-300
566,mediumvariant,5yearly,2015,-300
566,mediumvariant,5yearly,2020,-300
566,mediumvariant,5yearly,2025,-280
566,mediumvariant,5yearly,2030,-300
566,mediumvariant,5yearly,2035,-300
566,mediumvariant,5yearly,2040,-300
566,mediumvariant,5yearly,2045,-300
566,mediumvariant,5yearly,2050,-285.001
566,mediumvariant,5yearly,2055,-270
566,mediumvariant,5yearly,2060,-255.001
566,mediumvariant,5yearly,2065,-240
566,mediumvariant,5yearly,2070,-225.001
566,mediumvariant,5yearly,2075,-210
566,mediumvariant,5yearly,2080,-195.001
566,mediumvariant,5yearly,2085,-180
566,mediumvariant,5yearly,2090,-165.001
566,mediumvariant,5yearly,2095,-150
