country,variant,freq,year,netnumberofmigrants
583,estimates,5yearly,1950,0
583,estimates,5yearly,1955,0
583,estimates,5yearly,1960,0
583,estimates,5yearly,1965,0
583,estimates,5yearly,1970,-7.997
583,estimates,5yearly,1975,-0.548
583,estimates,5yearly,1980,0
583,estimates,5yearly,1985,-2.461
583,estimates,5yearly,1990,-2.234
583,estimates,5yearly,1995,-13.618
583,estimates,5yearly,2000,-12.85
583,estimates,5yearly,2005,-12.132
583,estimates,5yearly,2010,-8.192
583,mediumvariant,5yearly,2015,-6
583,mediumvariant,5yearly,2020,-5
583,mediumvariant,5yearly,2025,-4
583,mediumvariant,5yearly,2030,-4
583,mediumvariant,5yearly,2035,-4
583,mediumvariant,5yearly,2040,-4
583,mediumvariant,5yearly,2045,-4
583,mediumvariant,5yearly,2050,-3.798
583,mediumvariant,5yearly,2055,-3.598
583,mediumvariant,5yearly,2060,-3.402
583,mediumvariant,5yearly,2065,-3.2
583,mediumvariant,5yearly,2070,-3
583,mediumvariant,5yearly,2075,-2.8
583,mediumvariant,5yearly,2080,-2.598
583,mediumvariant,5yearly,2085,-2.402
583,mediumvariant,5yearly,2090,-2.202
583,mediumvariant,5yearly,2095,-2
