country,variant,freq,year,netnumberofmigrants
410,estimates,5yearly,1950,0
410,estimates,5yearly,1955,419.289
410,estimates,5yearly,1960,39.834
410,estimates,5yearly,1965,-48.644
410,estimates,5yearly,1970,-209.905
410,estimates,5yearly,1975,-165.144
410,estimates,5yearly,1980,93.035
410,estimates,5yearly,1985,170.623
410,estimates,5yearly,1990,71.504
410,estimates,5yearly,1995,159.339
410,estimates,5yearly,2000,81.291
410,estimates,5yearly,2005,-156.535
410,estimates,5yearly,2010,169.634
410,medium_variant,5yearly,2015,200
410,medium_variant,5yearly,2020,200
410,medium_variant,5yearly,2025,200
410,medium_variant,5yearly,2030,200
410,medium_variant,5yearly,2035,200
410,medium_variant,5yearly,2040,200
410,medium_variant,5yearly,2045,200
410,medium_variant,5yearly,2050,190
410,medium_variant,5yearly,2055,180
410,medium_variant,5yearly,2060,170
410,medium_variant,5yearly,2065,160
410,medium_variant,5yearly,2070,150
410,medium_variant,5yearly,2075,140
410,medium_variant,5yearly,2080,130
410,medium_variant,5yearly,2085,120
410,medium_variant,5yearly,2090,110
410,medium_variant,5yearly,2095,100.012
