country,variant,freq,year,netnumberofmigrants
300,estimates,5yearly,1950,18.595
300,estimates,5yearly,1955,-13.954
300,estimates,5yearly,1960,-145.243
300,estimates,5yearly,1965,-99.122
300,estimates,5yearly,1970,10.771
300,estimates,5yearly,1975,330.211
300,estimates,5yearly,1980,114.02
300,estimates,5yearly,1985,158.887
300,estimates,5yearly,1990,464.636
300,estimates,5yearly,1995,297.431
300,estimates,5yearly,2000,113.586
300,estimates,5yearly,2005,80.157
300,estimates,5yearly,2010,-136.299
300,medium_variant,5yearly,2015,49.996
300,medium_variant,5yearly,2020,49.996
300,medium_variant,5yearly,2025,49.996
300,medium_variant,5yearly,2030,49.996
300,medium_variant,5yearly,2035,49.996
300,medium_variant,5yearly,2040,49.996
300,medium_variant,5yearly,2045,49.996
300,medium_variant,5yearly,2050,47.502
300,medium_variant,5yearly,2055,44.999
300,medium_variant,5yearly,2060,42.499
300,medium_variant,5yearly,2065,39.996
300,medium_variant,5yearly,2070,37.503
300,medium_variant,5yearly,2075,35.003
300,medium_variant,5yearly,2080,32.497
300,medium_variant,5yearly,2085,29.997
300,medium_variant,5yearly,2090,27.498
300,medium_variant,5yearly,2095,25.007
