country,year,variant,freq,agebroad,percentagetotaldeaths
170,1950,estimates,5Yearly,0_4,52.3391983592768
170,1950,estimates,5Yearly,0_14,57.8155135197272
170,1950,estimates,5Yearly,0_19,60.2048896909229
170,1950,estimates,5Yearly,0_24,62.8736194259293
170,1950,estimates,5Yearly,5_14,5.4763151604504
170,1950,estimates,5Yearly,15plus,42.1844864802728
170,1950,estimates,5Yearly,15_24,5.05810590620216
170,1950,estimates,5Yearly,15_49,16.8646713535784
170,1950,estimates,5Yearly,15_59,22.3762934471427
170,1950,estimates,5Yearly,15_64,25.6430514678378
170,1950,estimates,5Yearly,20plus,39.7951103090771
170,1950,estimates,5Yearly,20_64,23.2536752966421
170,1950,estimates,5Yearly,20_69,26.9342634170907
170,1950,estimates,5Yearly,25plus,37.1263805740707
170,1950,estimates,5Yearly,25_69,24.2655336820843
170,1950,estimates,5Yearly,40plus,30.0332450812059
170,1950,estimates,5Yearly,50plus,25.3198151266944
170,1950,estimates,5Yearly,60plus,19.8081930331301
170,1950,estimates,5Yearly,65plus,16.541435012435
170,1950,estimates,5Yearly,70plus,12.8608468919863
170,1950,estimates,5Yearly,80plus,4.90145990062968
170,1950,estimates,5Yearly,90plus,0.427058795623035
170,1955,estimates,5Yearly,0_4,51.6553047070975
170,1955,estimates,5Yearly,0_14,56.763759775712
170,1955,estimates,5Yearly,0_19,58.8513108061581
170,1955,estimates,5Yearly,0_24,61.2161723476464
170,1955,estimates,5Yearly,5_14,5.10845506861443
170,1955,estimates,5Yearly,15plus,43.236240224288
170,1955,estimates,5Yearly,15_24,4.45241257193448
170,1955,estimates,5Yearly,15_49,15.8664108996114
170,1955,estimates,5Yearly,15_59,22.0706310560228
170,1955,estimates,5Yearly,15_64,25.8560818454577
170,1955,estimates,5Yearly,20plus,41.1486891938419
170,1955,estimates,5Yearly,20_64,23.7685308150116
170,1955,estimates,5Yearly,20_69,27.9258275539816
170,1955,estimates,5Yearly,25plus,38.7838276523536
170,1955,estimates,5Yearly,25_69,25.5609660124932
170,1955,estimates,5Yearly,40plus,32.1224730706802
170,1955,estimates,5Yearly,50plus,27.3698293246766
170,1955,estimates,5Yearly,60plus,21.1656091682652
170,1955,estimates,5Yearly,65plus,17.3801583788304
170,1955,estimates,5Yearly,70plus,13.2228616398603
170,1955,estimates,5Yearly,80plus,4.82839014313118
170,1955,estimates,5Yearly,90plus,0.475234863017068
170,1960,estimates,5Yearly,0_4,49.7734142677881
170,1960,estimates,5Yearly,0_14,54.6829516679241
170,1960,estimates,5Yearly,0_19,56.6963711944242
170,1960,estimates,5Yearly,0_24,58.9126828162757
170,1960,estimates,5Yearly,5_14,4.90953740013598
170,1960,estimates,5Yearly,15plus,45.3170483320759
170,1960,estimates,5Yearly,15_24,4.2297311483516
170,1960,estimates,5Yearly,15_49,15.2883314479805
170,1960,estimates,5Yearly,15_59,21.9801405135682
170,1960,estimates,5Yearly,15_64,26.228708839051
170,1960,estimates,5Yearly,20plus,43.3036288055758
170,1960,estimates,5Yearly,20_64,24.215289312551
170,1960,estimates,5Yearly,20_69,28.8899506603314
170,1960,estimates,5Yearly,25plus,41.0873171837243
170,1960,estimates,5Yearly,25_69,26.6736390384798
170,1960,estimates,5Yearly,40plus,34.7469392039919
170,1960,estimates,5Yearly,50plus,30.0287168840954
170,1960,estimates,5Yearly,60plus,23.3369078185077
170,1960,estimates,5Yearly,65plus,19.0883394930249
170,1960,estimates,5Yearly,70plus,14.4136781452444
170,1960,estimates,5Yearly,80plus,5.22555066857262
170,1960,estimates,5Yearly,90plus,0.643113000497419
170,1965,estimates,5Yearly,0_4,46.6310103380724
170,1965,estimates,5Yearly,0_14,51.3054483387319
170,1965,estimates,5Yearly,0_19,53.3374711484377
170,1965,estimates,5Yearly,0_24,55.6077739201272
170,1965,estimates,5Yearly,5_14,4.67443800065946
170,1965,estimates,5Yearly,15plus,48.6945516612681
170,1965,estimates,5Yearly,15_24,4.30232558139535
170,1965,estimates,5Yearly,15_49,15.2991834280505
170,1965,estimates,5Yearly,15_59,22.3748472564346
170,1965,estimates,5Yearly,15_64,27.1010725992591
170,1965,estimates,5Yearly,20plus,46.6625288515623
170,1965,estimates,5Yearly,20_64,25.0690497895533
170,1965,estimates,5Yearly,20_69,30.357759373121
170,1965,estimates,5Yearly,25plus,44.3922260798728
170,1965,estimates,5Yearly,25_69,28.0874566014314
170,1965,estimates,5Yearly,40plus,38.1932618267161
170,1965,estimates,5Yearly,50plus,33.3953682332176
170,1965,estimates,5Yearly,60plus,26.3197044048335
170,1965,estimates,5Yearly,65plus,21.593479062009
170,1965,estimates,5Yearly,70plus,16.3047694784413
170,1965,estimates,5Yearly,80plus,6.01053203250771
170,1965,estimates,5Yearly,90plus,0.821130011443645
170,1970,estimates,5Yearly,0_4,40.400365672179
170,1970,estimates,5Yearly,0_14,45.0203792221675
170,1970,estimates,5Yearly,0_19,47.1010026399796
170,1970,estimates,5Yearly,0_24,49.6298407432573
170,1970,estimates,5Yearly,5_14,4.62001354998851
170,1970,estimates,5Yearly,15plus,54.9796207778325
170,1970,estimates,5Yearly,15_24,4.60946152108976
170,1970,estimates,5Yearly,15_49,16.3853285379129
170,1970,estimates,5Yearly,15_59,24.0954100646632
170,1970,estimates,5Yearly,15_64,29.4511071247891
170,1970,estimates,5Yearly,20plus,52.8989973600204
170,1970,estimates,5Yearly,20_64,27.3704837069771
170,1970,estimates,5Yearly,20_69,33.5008180287824
170,1970,estimates,5Yearly,25plus,50.3701592567427
170,1970,estimates,5Yearly,25_69,30.9719799255046
170,1970,estimates,5Yearly,40plus,43.7033479516737
170,1970,estimates,5Yearly,50plus,38.5942922399196
170,1970,estimates,5Yearly,60plus,30.8842107131692
170,1970,estimates,5Yearly,65plus,25.5285136530434
170,1970,estimates,5Yearly,70plus,19.398179331238
170,1970,estimates,5Yearly,80plus,7.26926312322304
