variant,country,year,lifeexpectancyatbirth,gender
estimates,250,1950,63.184,male
estimates,250,1951,63.41,male
estimates,250,1952,63.852,male
estimates,250,1953,64.276,male
estimates,250,1954,64.681,male
estimates,250,1955,65.067,male
estimates,250,1956,65.433,male
estimates,250,1957,65.778,male
estimates,250,1958,66.099,male
estimates,250,1959,66.393,male
estimates,250,1960,66.654,male
estimates,250,1961,66.879,male
estimates,250,1962,67.066,male
estimates,250,1963,67.216,male
estimates,250,1964,67.337,male
estimates,250,1965,67.439,male
estimates,250,1966,67.535,male
estimates,250,1967,67.637,male
estimates,250,1968,67.755,male
estimates,250,1969,67.894,male
estimates,250,1970,68.057,male
estimates,250,1971,68.239,male
estimates,250,1972,68.432,male
estimates,250,1973,68.63,male
estimates,250,1974,68.83,male
estimates,250,1975,69.03,male
estimates,250,1976,69.23,male
estimates,250,1977,69.431,male
estimates,250,1978,69.635,male
estimates,250,1979,69.844,male
estimates,250,1980,70.058,male
estimates,250,1981,70.28,male
estimates,250,1982,70.51,male
estimates,250,1983,70.749,male
estimates,250,1984,70.996,male
estimates,250,1985,71.249,male
estimates,250,1986,71.504,male
estimates,250,1987,71.759,male
estimates,250,1988,72.012,male
estimates,250,1989,72.261,male
estimates,250,1990,72.508,male
estimates,250,1991,72.753,male
estimates,250,1992,72.999,male
estimates,250,1993,73.247,male
estimates,250,1994,73.498,male
estimates,250,1995,73.753,male
estimates,250,1996,74.011,male
estimates,250,1997,74.271,male
estimates,250,1998,74.534,male
estimates,250,1999,74.801,male
estimates,250,2000,75.074,male
estimates,250,2001,75.355,male
estimates,250,2002,75.645,male
estimates,250,2003,75.944,male
estimates,250,2004,76.251,male
estimates,250,2005,76.562,male
estimates,250,2006,76.876,male
estimates,250,2007,77.188,male
estimates,250,2008,77.494,male
estimates,250,2009,77.793,male
estimates,250,2010,78.083,male
estimates,250,2011,78.364,male
estimates,250,2012,78.637,male
estimates,250,2013,78.903,male
estimates,250,2014,79.161,male
estimates,250,2015,79.407,male
medium_variant,250,2015,79.407,male
medium_variant,250,2016,79.641,male
medium_variant,250,2017,79.861,male
medium_variant,250,2018,80.066,male
medium_variant,250,2019,80.259,male
medium_variant,250,2020,80.439,male
medium_variant,250,2021,80.609,male
medium_variant,250,2022,80.773,male
medium_variant,250,2023,80.932,male
medium_variant,250,2024,81.089,male
medium_variant,250,2025,81.243,male
medium_variant,250,2026,81.397,male
medium_variant,250,2027,81.547,male
medium_variant,250,2028,81.695,male
medium_variant,250,2029,81.84,male
medium_variant,250,2030,81.983,male
medium_variant,250,2031,82.124,male
medium_variant,250,2032,82.263,male
medium_variant,250,2033,82.401,male
medium_variant,250,2034,82.537,male
medium_variant,250,2035,82.674,male
medium_variant,250,2036,82.81,male
medium_variant,250,2037,82.946,male
medium_variant,250,2038,83.083,male
medium_variant,250,2039,83.218,male
medium_variant,250,2040,83.353,male
medium_variant,250,2041,83.484,male
medium_variant,250,2042,83.611,male
medium_variant,250,2043,83.735,male
medium_variant,250,2044,83.855,male
medium_variant,250,2045,83.972,male
medium_variant,250,2046,84.09,male
medium_variant,250,2047,84.208,male
medium_variant,250,2048,84.328,male
medium_variant,250,2049,84.451,male
medium_variant,250,2050,84.577,male
medium_variant,250,2051,84.705,male
medium_variant,250,2052,84.833,male
medium_variant,250,2053,84.961,male
medium_variant,250,2054,85.088,male
medium_variant,250,2055,85.213,male
medium_variant,250,2056,85.337,male
