country,year,variant,freq,agebroad,totaldeaths
296,1950,estimates,5Yearly,0_4,1.655
296,1950,estimates,5Yearly,5_9,0.103
296,1950,estimates,5Yearly,10_14,0.069
296,1950,estimates,5Yearly,15_19,0.09
296,1950,estimates,5Yearly,20_24,0.11
296,1950,estimates,5Yearly,25_29,0.12
296,1950,estimates,5Yearly,30_34,0.104
296,1950,estimates,5Yearly,35_39,0.077
296,1950,estimates,5Yearly,40_44,0.073
296,1950,estimates,5Yearly,45_49,0.077
296,1950,estimates,5Yearly,50_54,0.086
296,1950,estimates,5Yearly,55_59,0.111
296,1950,estimates,5Yearly,60_64,0.14
296,1950,estimates,5Yearly,65_69,0.145
296,1950,estimates,5Yearly,70_74,0.136
296,1950,estimates,5Yearly,75_79,0.127
296,1950,estimates,5Yearly,80_84,0.097
296,1950,estimates,5Yearly,85_89,0.056
296,1950,estimates,5Yearly,90_94,0.019
296,1950,estimates,5Yearly,95plus,0.003
296,1950,estimates,5Yearly,0_14,1.827
296,1950,estimates,5Yearly,0_19,1.917
296,1950,estimates,5Yearly,0_24,2.027
296,1950,estimates,5Yearly,5_14,0.172
296,1950,estimates,5Yearly,15plus,1.571
296,1950,estimates,5Yearly,15_24,0.2
296,1950,estimates,5Yearly,15_49,0.651
296,1950,estimates,5Yearly,15_59,0.848
296,1950,estimates,5Yearly,15_64,0.988
296,1950,estimates,5Yearly,20plus,1.481
296,1950,estimates,5Yearly,20_64,0.898
296,1950,estimates,5Yearly,20_69,1.043
296,1950,estimates,5Yearly,25plus,1.371
296,1950,estimates,5Yearly,25_69,0.933
296,1950,estimates,5Yearly,40plus,1.07
296,1950,estimates,5Yearly,50plus,0.92
296,1950,estimates,5Yearly,60plus,0.723
296,1950,estimates,5Yearly,65plus,0.583
296,1950,estimates,5Yearly,70plus,0.438
296,1950,estimates,5Yearly,80plus,0.175
296,1950,estimates,5Yearly,90plus,0.022
296,1955,estimates,5Yearly,0_4,1.785
296,1955,estimates,5Yearly,5_9,0.115
296,1955,estimates,5Yearly,10_14,0.071
296,1955,estimates,5Yearly,15_19,0.084
296,1955,estimates,5Yearly,20_24,0.101
296,1955,estimates,5Yearly,25_29,0.105
296,1955,estimates,5Yearly,30_34,0.116
296,1955,estimates,5Yearly,35_39,0.105
296,1955,estimates,5Yearly,40_44,0.08
296,1955,estimates,5Yearly,45_49,0.081
296,1955,estimates,5Yearly,50_54,0.089
296,1955,estimates,5Yearly,55_59,0.1
296,1955,estimates,5Yearly,60_64,0.133
296,1955,estimates,5Yearly,65_69,0.162
296,1955,estimates,5Yearly,70_74,0.158
296,1955,estimates,5Yearly,75_79,0.13
