country,year,variant,freq,agebroad,totaldeaths
316,1950,estimates,5yearly,0_4,1.15
316,1950,estimates,5yearly,5_9,0.068
316,1950,estimates,5yearly,10_14,0.049
316,1950,estimates,5yearly,15_19,0.1
316,1950,estimates,5yearly,20_24,0.174
316,1950,estimates,5yearly,25_29,0.179
316,1950,estimates,5yearly,30_34,0.15
316,1950,estimates,5yearly,35_39,0.132
316,1950,estimates,5yearly,40_44,0.118
316,1950,estimates,5yearly,45_49,0.109
316,1950,estimates,5yearly,50_54,0.098
316,1950,estimates,5yearly,55_59,0.088
316,1950,estimates,5yearly,60_64,0.081
316,1950,estimates,5yearly,65_69,0.078
316,1950,estimates,5yearly,70_74,0.08
316,1950,estimates,5yearly,75_79,0.081
316,1950,estimates,5yearly,80_84,0.059
316,1950,estimates,5yearly,85_89,0.028
316,1950,estimates,5yearly,90_94,0.008
316,1950,estimates,5yearly,95plus,0.001
316,1950,estimates,5yearly,0_14,1.267
316,1950,estimates,5yearly,0_19,1.367
316,1950,estimates,5yearly,0_24,1.541
316,1950,estimates,5yearly,5_14,0.117
316,1950,estimates,5yearly,15plus,1.564
316,1950,estimates,5yearly,15_24,0.274
316,1950,estimates,5yearly,15_49,0.962
316,1950,estimates,5yearly,15_59,1.148
316,1950,estimates,5yearly,15_64,1.229
316,1950,estimates,5yearly,20plus,1.464
316,1950,estimates,5yearly,20_64,1.129
316,1950,estimates,5yearly,20_69,1.207
316,1950,estimates,5yearly,25plus,1.29
316,1950,estimates,5yearly,25_69,1.033
316,1950,estimates,5yearly,40plus,0.829
316,1950,estimates,5yearly,50plus,0.602
316,1950,estimates,5yearly,60plus,0.416
316,1950,estimates,5yearly,65plus,0.335
316,1950,estimates,5yearly,70plus,0.257
316,1950,estimates,5yearly,80plus,0.096
316,1950,estimates,5yearly,90plus,0.009
316,1955,estimates,5yearly,0_4,1.138
316,1955,estimates,5yearly,5_9,0.072
316,1955,estimates,5yearly,10_14,0.048
316,1955,estimates,5yearly,15_19,0.073
316,1955,estimates,5yearly,20_24,0.118
316,1955,estimates,5yearly,25_29,0.134
316,1955,estimates,5yearly,30_34,0.131
316,1955,estimates,5yearly,35_39,0.126
316,1955,estimates,5yearly,40_44,0.115
316,1955,estimates,5yearly,45_49,0.109
316,1955,estimates,5yearly,50_54,0.104
316,1955,estimates,5yearly,55_59,0.096
316,1955,estimates,5yearly,60_64,0.09
316,1955,estimates,5yearly,65_69,0.087
316,1955,estimates,5yearly,70_74,0.087
316,1955,estimates,5yearly,75_79,0.089
316,1955,estimates,5yearly,80_84,0.071
316,1955,estimates,5yearly,85_89,0.034
316,1955,estimates,5yearly,90_94,0.011
316,1955,estimates,5yearly,95plus,0.002
316,1955,estimates,5yearly,0_14,1.258
316,1955,estimates,5yearly,0_19,1.331
316,1955,estimates,5yearly,0_24,1.449
316,1955,estimates,5yearly,5_14,0.12
316,1955,estimates,5yearly,15plus,1.477
316,1955,estimates,5yearly,15_24,0.191
316,1955,estimates,5yearly,15_49,0.806
316,1955,estimates,5yearly,15_59,1.006
316,1955,estimates,5yearly,15_64,1.096
316,1955,estimates,5yearly,20plus,1.404
316,1955,estimates,5yearly,20_64,1.023
316,1955,estimates,5yearly,20_69,1.11
316,1955,estimates,5yearly,25plus,1.286
316,1955,estimates,5yearly,25_69,0.992
316,1955,estimates,5yearly,40plus,0.895
