country,year,variant,freq,agebroad,totaldeaths
732,1950,Estimates,5yearly,0_4,1.335
732,1950,Estimates,5yearly,5_9,0.083
732,1950,Estimates,5yearly,10_14,0.057
732,1950,Estimates,5yearly,15_19,0.075
732,1950,Estimates,5yearly,20_24,0.089
732,1950,Estimates,5yearly,25_29,0.082
732,1950,Estimates,5yearly,30_34,0.073
732,1950,Estimates,5yearly,35_39,0.071
732,1950,Estimates,5yearly,40_44,0.068
732,1950,Estimates,5yearly,45_49,0.065
732,1950,Estimates,5yearly,50_54,0.066
732,1950,Estimates,5yearly,55_59,0.071
732,1950,Estimates,5yearly,60_64,0.076
732,1950,Estimates,5yearly,65_69,0.077
732,1950,Estimates,5yearly,70_74,0.067
732,1950,Estimates,5yearly,75_79,0.046
732,1950,Estimates,5yearly,80_84,0.024
732,1950,Estimates,5yearly,85_89,0.008
732,1950,Estimates,5yearly,90_94,0.002
732,1950,Estimates,5yearly,95plus,0
732,1950,Estimates,5yearly,0_14,1.475
732,1950,Estimates,5yearly,0_19,1.55
732,1950,Estimates,5yearly,0_24,1.639
732,1950,Estimates,5yearly,5_14,0.14
732,1950,Estimates,5yearly,15plus,0.96
732,1950,Estimates,5yearly,15_24,0.164
732,1950,Estimates,5yearly,15_49,0.523
732,1950,Estimates,5yearly,15_59,0.66
732,1950,Estimates,5yearly,15_64,0.736
732,1950,Estimates,5yearly,20plus,0.885
732,1950,Estimates,5yearly,20_64,0.661
732,1950,Estimates,5yearly,20_69,0.738
732,1950,Estimates,5yearly,25plus,0.796
732,1950,Estimates,5yearly,25_69,0.649
732,1950,Estimates,5yearly,40plus,0.57
732,1950,Estimates,5yearly,50plus,0.437
732,1950,Estimates,5yearly,60plus,0.3
732,1950,Estimates,5yearly,65plus,0.224
732,1950,Estimates,5yearly,70plus,0.147
732,1950,Estimates,5yearly,80plus,0.034
732,1950,Estimates,5yearly,90plus,0.002
732,1955,Estimates,5yearly,0_4,1.952
732,1955,Estimates,5yearly,5_9,0.104
732,1955,Estimates,5yearly,10_14,0.075
732,1955,Estimates,5yearly,15_19,0.11
732,1955,Estimates,5yearly,20_24,0.144
732,1955,Estimates,5yearly,25_29,0.139
732,1955,Estimates,5yearly,30_34,0.115
732,1955,Estimates,5yearly,35_39,0.1
732,1955,Estimates,5yearly,40_44,0.095
732,1955,Estimates,5yearly,45_49,0.091
732,1955,Estimates,5yearly,50_54,0.089
732,1955,Estimates,5yearly,55_59,0.094
732,1955,Estimates,5yearly,60_64,0.104
732,1955,Estimates,5yearly,65_69,0.11
732,1955,Estimates,5yearly,70_74,0.099
732,1955,Estimates,5yearly,75_79,0.066
732,1955,Estimates,5yearly,80_84,0.03
732,1955,Estimates,5yearly,85_89,0.01
732,1955,Estimates,5yearly,90_94,0.002
732,1955,Estimates,5yearly,95plus,0
732,1955,Estimates,5yearly,0_14,2.131
732,1955,Estimates,5yearly,0_19,2.241
732,1955,Estimates,5yearly,0_24,2.385
732,1955,Estimates,5yearly,5_14,0.179
732,1955,Estimates,5yearly,15plus,1.398
732,1955,Estimates,5yearly,15_24,0.254
732,1955,Estimates,5yearly,15_49,0.794
732,1955,Estimates,5yearly,15_59,0.977
732,1955,Estimates,5yearly,15_64,1.081
732,1955,Estimates,5yearly,20plus,1.288
732,1955,Estimates,5yearly,20_64,0.971
732,1955,Estimates,5yearly,20_69,1.081
732,1955,Estimates,5yearly,25plus,1.144
732,1955,Estimates,5yearly,25_69,0.937
732,1955,Estimates,5yearly,40plus,0.79
732,1955,Estimates,5yearly,50plus,0.604
732,1955,Estimates,5yearly,60plus,0.421
732,1955,Estimates,5yearly,65plus,0.317
732,1955,Estimates,5yearly,70plus,0.207
732,1955,Estimates,5yearly,80plus,0.042
732,1955,Estimates,5yearly,90plus,0.002
732,1960,Estimates,5yearly,0_4,2.892
732,1960,Estimates,5yearly,5_9,0.148
732,1960,Estimates,5yearly,10_14,0.098
732,1960,Estimates,5yearly,15_19,0.147
732,1960,Estimates,5yearly,20_24,0.207
732,1960,Estimates,5yearly,25_29,0.216
732,1960,Estimates,5yearly,30_34,0.184
732,1960,Estimates,5yearly,35_39,0.152
732,1960,Estimates,5yearly,40_44,0.136
732,1960,Estimates,5yearly,45_49,0.129
732,1960,Estimates,5yearly,50_54,0.126
732,1960,Estimates,5yearly,55_59,0.129
732,1960,Estimates,5yearly,60_64,0.142
732,1960,Estimates,5yearly,65_69,0.154
732,1960,Estimates,5yearly,70_74,0.144
732,1960,Estimates,5yearly,75_79,0.1
732,1960,Estimates,5yearly,80_84,0.044
732,1960,Estimates,5yearly,85_89,0.014
732,1960,Estimates,5yearly,90_94,0.003
732,1960,Estimates,5yearly,95plus,0
732,1960,Estimates,5yearly,0_14,3.138
732,1960,Estimates,5yearly,0_19,3.285
732,1960,Estimates,5yearly,0_24,3.492
732,1960,Estimates,5yearly,5_14,0.246
732,1960,Estimates,5yearly,15plus,2.027
732,1960,Estimates,5yearly,15_24,0.354
732,1960,Estimates,5yearly,15_49,1.171
732,1960,Estimates,5yearly,15_59,1.426
732,1960,Estimates,5yearly,15_64,1.568
732,1960,Estimates,5yearly,20plus,1.88
732,1960,Estimates,5yearly,20_64,1.421
732,1960,Estimates,5yearly,20_69,1.575
732,1960,Estimates,5yearly,25plus,1.673
732,1960,Estimates,5yearly,25_69,1.368
732,1960,Estimates,5yearly,40plus,1.121
732,1960,Estimates,5yearly,50plus,0.856
732,1960,Estimates,5yearly,60plus,0.601
732,1960,Estimates,5yearly,65plus,0.459
732,1960,Estimates,5yearly,70plus,0.305
732,1960,Estimates,5yearly,80plus,0.061
732,1960,Estimates,5yearly,90plus,0.003
732,1965,Estimates,5yearly,0_4,4.005
732,1965,Estimates,5yearly,5_9,0.226
732,1965,Estimates,5yearly,10_14,0.139
732,1965,Estimates,5yearly,15_19,0.186
732,1965,Estimates,5yearly,20_24,0.263
732,1965,Estimates,5yearly,25_29,0.292
732,1965,Estimates,5yearly,30_34,0.271
732,1965,Estimates,5yearly,35_39,0.236
