country,year,variant,freq,agebroad,totaldeaths
368,1950,estimates,5Yearly,0_4,497.458
368,1950,estimates,5Yearly,5_9,23.164
368,1950,estimates,5Yearly,10_14,14.807
368,1950,estimates,5Yearly,15_19,16.713
368,1950,estimates,5Yearly,20_24,19.343
368,1950,estimates,5Yearly,25_29,19.792
368,1950,estimates,5Yearly,30_34,21.197
368,1950,estimates,5Yearly,35_39,23.358
368,1950,estimates,5Yearly,40_44,24.799
368,1950,estimates,5Yearly,45_49,26.45
368,1950,estimates,5Yearly,50_54,27.679
368,1950,estimates,5Yearly,55_59,27.878
368,1950,estimates,5Yearly,60_64,24.465
368,1950,estimates,5Yearly,65_69,20.551
368,1950,estimates,5Yearly,70_74,20.221
368,1950,estimates,5Yearly,75_79,17.872
368,1950,estimates,5Yearly,80_84,12.035
368,1950,estimates,5Yearly,85_89,5.542
368,1950,estimates,5Yearly,90_94,1.592
368,1950,estimates,5Yearly,95plus,0.27
368,1950,estimates,5Yearly,0_14,535.429
368,1950,estimates,5Yearly,0_19,552.142
368,1950,estimates,5Yearly,0_24,571.485
368,1950,estimates,5Yearly,5_14,37.971
368,1950,estimates,5Yearly,15plus,309.757
368,1950,estimates,5Yearly,15_24,36.056
368,1950,estimates,5Yearly,15_49,151.652
368,1950,estimates,5Yearly,15_59,207.209
368,1950,estimates,5Yearly,15_64,231.674
368,1950,estimates,5Yearly,20plus,293.044
368,1950,estimates,5Yearly,20_64,214.961
368,1950,estimates,5Yearly,20_69,235.512
368,1950,estimates,5Yearly,25plus,273.701
368,1950,estimates,5Yearly,25_69,216.169
368,1950,estimates,5Yearly,40plus,209.354
368,1950,estimates,5Yearly,50plus,158.105
368,1950,estimates,5Yearly,60plus,102.548
368,1950,estimates,5Yearly,65plus,78.083
368,1950,estimates,5Yearly,70plus,57.532
368,1950,estimates,5Yearly,80plus,19.439
368,1950,estimates,5Yearly,90plus,1.862
368,1955,estimates,5Yearly,0_4,362.628
368,1955,estimates,5Yearly,5_9,21.409
368,1955,estimates,5Yearly,10_14,12.516
368,1955,estimates,5Yearly,15_19,14.87
368,1955,estimates,5Yearly,20_24,17.168
368,1955,estimates,5Yearly,25_29,16.902
368,1955,estimates,5Yearly,30_34,16.77
368,1955,estimates,5Yearly,35_39,18.377
368,1955,estimates,5Yearly,40_44,20.299
368,1955,estimates,5Yearly,45_49,22.601
368,1955,estimates,5Yearly,50_54,25.92
368,1955,estimates,5Yearly,55_59,28.512
368,1955,estimates,5Yearly,60_64,29.287
368,1955,estimates,5Yearly,65_69,24.959
368,1955,estimates,5Yearly,70_74,19.593
368,1955,estimates,5Yearly,75_79,16.86
368,1955,estimates,5Yearly,80_84,11.677
368,1955,estimates,5Yearly,85_89,5.524
368,1955,estimates,5Yearly,90_94,1.607
368,1955,estimates,5Yearly,95plus,0.28
368,1955,estimates,5Yearly,0_14,396.553
368,1955,estimates,5Yearly,0_19,411.423
368,1955,estimates,5Yearly,0_24,428.591
368,1955,estimates,5Yearly,5_14,33.925
368,1955,estimates,5Yearly,15plus,291.206
368,1955,estimates,5Yearly,15_24,32.038
368,1955,estimates,5Yearly,15_49,126.987
368,1955,estimates,5Yearly,15_59,181.419
368,1955,estimates,5Yearly,15_64,210.706
368,1955,estimates,5Yearly,20plus,276.336
368,1955,estimates,5Yearly,20_64,195.836
368,1955,estimates,5Yearly,20_69,220.795
368,1955,estimates,5Yearly,25plus,259.168
368,1955,estimates,5Yearly,25_69,203.627
368,1955,estimates,5Yearly,40plus,207.119
368,1955,estimates,5Yearly,50plus,164.219
368,1955,estimates,5Yearly,60plus,109.787
368,1955,estimates,5Yearly,65plus,80.5
368,1955,estimates,5Yearly,70plus,55.541
368,1955,estimates,5Yearly,80plus,19.088
368,1955,estimates,5Yearly,90plus,1.887
368,1960,estimates,5Yearly,0_4,305.669
368,1960,estimates,5Yearly,5_9,18.97
368,1960,estimates,5Yearly,10_14,12.35
368,1960,estimates,5Yearly,15_19,12.676
368,1960,estimates,5Yearly,20_24,15.25
368,1960,estimates,5Yearly,25_29,14.843
368,1960,estimates,5Yearly,30_34,14.25
368,1960,estimates,5Yearly,35_39,14.618
368,1960,estimates,5Yearly,40_44,16.372
368,1960,estimates,5Yearly,45_49,19.338
368,1960,estimates,5Yearly,50_54,23.324
368,1960,estimates,5Yearly,55_59,28.134
368,1960,estimates,5Yearly,60_64,31.511
368,1960,estimates,5Yearly,65_69,31.521
368,1960,estimates,5Yearly,70_74,25.427
368,1960,estimates,5Yearly,75_79,17.543
368,1960,estimates,5Yearly,80_84,11.942
368,1960,estimates,5Yearly,85_89,5.856
368,1960,estimates,5Yearly,90_94,1.769
368,1960,estimates,5Yearly,95plus,0.316
368,1960,estimates,5Yearly,0_14,336.989
368,1960,estimates,5Yearly,0_19,349.665
368,1960,estimates,5Yearly,0_24,364.915
368,1960,estimates,5Yearly,5_14,31.32
368,1960,estimates,5Yearly,15plus,284.69
368,1960,estimates,5Yearly,15_24,27.926
368,1960,estimates,5Yearly,15_49,107.347
368,1960,estimates,5Yearly,15_59,158.805
368,1960,estimates,5Yearly,15_64,190.316
368,1960,estimates,5Yearly,20plus,272.014
368,1960,estimates,5Yearly,20_64,177.64
368,1960,estimates,5Yearly,20_69,209.161
368,1960,estimates,5Yearly,25plus,256.764
368,1960,estimates,5Yearly,25_69,193.911
368,1960,estimates,5Yearly,40plus,213.053
368,1960,estimates,5Yearly,50plus,177.343
368,1960,estimates,5Yearly,60plus,125.885
368,1960,estimates,5Yearly,65plus,94.374
368,1960,estimates,5Yearly,70plus,62.853
368,1960,estimates,5Yearly,80plus,19.883
368,1960,estimates,5Yearly,90plus,2.085
368,1965,estimates,5Yearly,0_4,269.765
368,1965,estimates,5Yearly,5_9,15.345
368,1965,estimates,5Yearly,10_14,11.337
368,1965,estimates,5Yearly,15_19,12.463
368,1965,estimates,5Yearly,20_24,13.133
368,1965,estimates,5Yearly,25_29,13.308
368,1965,estimates,5Yearly,30_34,12.712
368,1965,estimates,5Yearly,35_39,12.793
368,1965,estimates,5Yearly,40_44,13.683
368,1965,estimates,5Yearly,45_49,16.608
368,1965,estimates,5Yearly,50_54,21.231
368,1965,estimates,5Yearly,55_59,26.798
368,1965,estimates,5Yearly,60_64,32.757
368,1965,estimates,5Yearly,65_69,35.849
368,1965,estimates,5Yearly,70_74,33.981
368,1965,estimates,5Yearly,75_79,24.431
368,1965,estimates,5Yearly,80_84,13.365
368,1965,estimates,5Yearly,85_89,6.439
368,1965,estimates,5Yearly,90_94,2.03
368,1965,estimates,5Yearly,95plus,0.368
368,1965,estimates,5Yearly,0_14,296.447
368,1965,estimates,5Yearly,0_19,308.91
368,1965,estimates,5Yearly,0_24,322.043
368,1965,estimates,5Yearly,5_14,26.682
368,1965,estimates,5Yearly,15plus,291.949
368,1965,estimates,5Yearly,15_24,25.596
368,1965,estimates,5Yearly,15_49,94.7
368,1965,estimates,5Yearly,15_59,142.729
368,1965,estimates,5Yearly,15_64,175.486
368,1965,estimates,5Yearly,20plus,279.486
368,1965,estimates,5Yearly,20_64,163.023
368,1965,estimates,5Yearly,20_69,198.872
368,1965,estimates,5Yearly,25plus,266.353
368,1965,estimates,5Yearly,25_69,185.739
368,1965,estimates,5Yearly,40plus,227.54
368,1965,estimates,5Yearly,50plus,197.249
368,1965,estimates,5Yearly,60plus,149.22
368,1965,estimates,5Yearly,65plus,116.463
368,1965,estimates,5Yearly,70plus,80.614
368,1965,estimates,5Yearly,80plus,22.202
368,1965,estimates,5Yearly,90plus,2.398
368,1970,estimates,5Yearly,0_4,240.688
368,1970,estimates,5Yearly,5_9,15.949
368,1970,estimates,5Yearly,10_14,10.465
368,1970,estimates,5Yearly,15_19,12.973
368,1970,estimates,5Yearly,20_24,14.287
368,1970,estimates,5Yearly,25_29,12.269
368,1970,estimates,5Yearly,30_34,12.267
368,1970,estimates,5Yearly,35_39,12.463
368,1970,estimates,5Yearly,40_44,13.246
368,1970,estimates,5Yearly,45_49,15.343
368,1970,estimates,5Yearly,50_54,19.929
368,1970,estimates,5Yearly,55_59,26.331
368,1970,estimates,5Yearly,60_64,33.412
368,1970,estimates,5Yearly,65_69,39.79
368,1970,estimates,5Yearly,70_74,41.113
368,1970,estimates,5Yearly,75_79,34.454
368,1970,estimates,5Yearly,80_84,20.01
368,1970,estimates,5Yearly,85_89,7.66
368,1970,estimates,5Yearly,90_94,2.367
368,1970,estimates,5Yearly,95plus,0.448
368,1970,estimates,5Yearly,0_14,267.102
368,1970,estimates,5Yearly,0_19,280.075
368,1970,estimates,5Yearly,0_24,294.362
368,1970,estimates,5Yearly,5_14,26.414
368,1970,estimates,5Yearly,15plus,318.362
368,1970,estimates,5Yearly,15_24,27.26
368,1970,estimates,5Yearly,15_49,92.848
368,1970,estimates,5Yearly,15_59,139.108
368,1970,estimates,5Yearly,15_64,172.52
368,1970,estimates,5Yearly,20plus,305.389
368,1970,estimates,5Yearly,20_64,159.547
368,1970,estimates,5Yearly,20_69,199.337
368,1970,estimates,5Yearly,25plus,291.102
368,1970,estimates,5Yearly,25_69,185.05
368,1970,estimates,5Yearly,40plus,254.103
368,1970,estimates,5Yearly,50plus,225.514
368,1970,estimates,5Yearly,60plus,179.254
368,1970,estimates,5Yearly,65plus,145.842
368,1970,estimates,5Yearly,70plus,106.052
368,1970,estimates,5Yearly,80plus,30.485
368,1970,estimates,5Yearly,90plus,2.815
368,1975,estimates,5Yearly,0_4,208.18
368,1975,estimates,5Yearly,5_9,16.574
368,1975,estimates,5Yearly,10_14,12.112
368,1975,estimates,5Yearly,15_19,13.112
368,1975,estimates,5Yearly,20_24,15.886
368,1975,estimates,5Yearly,25_29,14.454
368,1975,estimates,5Yearly,30_34,12.25
368,1975,estimates,5Yearly,35_39,13.107
368,1975,estimates,5Yearly,40_44,14.08
368,1975,estimates,5Yearly,45_49,16.045
368,1975,estimates,5Yearly,50_54,19.616
368,1975,estimates,5Yearly,55_59,26.073
368,1975,estimates,5Yearly,60_64,34.398
368,1975,estimates,5Yearly,65_69,42.4
368,1975,estimates,5Yearly,70_74,47.476
368,1975,estimates,5Yearly,75_79,43.249
368,1975,estimates,5Yearly,80_84,29.005
368,1975,estimates,5Yearly,85_89,12.072
368,1975,estimates,5Yearly,90_94,2.919
368,1975,estimates,5Yearly,95plus,0.537
368,1975,estimates,5Yearly,0_14,236.866
368,1975,estimates,5Yearly,0_19,249.978
368,1975,estimates,5Yearly,0_24,265.864
368,1975,estimates,5Yearly,5_14,28.686
368,1975,estimates,5Yearly,15plus,356.679
368,1975,estimates,5Yearly,15_24,28.998
368,1975,estimates,5Yearly,15_49,98.934
368,1975,estimates,5Yearly,15_59,144.623
368,1975,estimates,5Yearly,15_64,179.021
368,1975,estimates,5Yearly,20plus,343.567
368,1975,estimates,5Yearly,20_64,165.909
368,1975,estimates,5Yearly,20_69,208.309
368,1975,estimates,5Yearly,25plus,327.681
368,1975,estimates,5Yearly,25_69,192.423
368,1975,estimates,5Yearly,40plus,287.87
368,1975,estimates,5Yearly,50plus,257.745
368,1975,estimates,5Yearly,60plus,212.056
368,1975,estimates,5Yearly,65plus,177.658
368,1975,estimates,5Yearly,70plus,135.258
368,1975,estimates,5Yearly,80plus,44.533
368,1975,estimates,5Yearly,90plus,3.456
368,1980,estimates,5Yearly,0_4,167.012
368,1980,estimates,5Yearly,5_9,13.789
368,1980,estimates,5Yearly,10_14,19.646
368,1980,estimates,5Yearly,15_19,46.664
368,1980,estimates,5Yearly,20_24,61.77
368,1980,estimates,5Yearly,25_29,51.208
368,1980,estimates,5Yearly,30_34,34.184
368,1980,estimates,5Yearly,35_39,19.596
368,1980,estimates,5Yearly,40_44,16.025
368,1980,estimates,5Yearly,45_49,17.651
368,1980,estimates,5Yearly,50_54,21.859
368,1980,estimates,5Yearly,55_59,26.207
368,1980,estimates,5Yearly,60_64,32.358
368,1980,estimates,5Yearly,65_69,41.357
368,1980,estimates,5Yearly,70_74,48.893
368,1980,estimates,5Yearly,75_79,48.836
368,1980,estimates,5Yearly,80_84,36.148
368,1980,estimates,5Yearly,85_89,17.436
368,1980,estimates,5Yearly,90_94,4.753
368,1980,estimates,5Yearly,95plus,0.659
368,1980,estimates,5Yearly,0_14,200.447
368,1980,estimates,5Yearly,0_19,247.111
368,1980,estimates,5Yearly,0_24,308.881
368,1980,estimates,5Yearly,5_14,33.435
368,1980,estimates,5Yearly,15plus,525.604
368,1980,estimates,5Yearly,15_24,108.434
368,1980,estimates,5Yearly,15_49,247.098
368,1980,estimates,5Yearly,15_59,295.164
368,1980,estimates,5Yearly,15_64,327.522
368,1980,estimates,5Yearly,20plus,478.94
368,1980,estimates,5Yearly,20_64,280.858
368,1980,estimates,5Yearly,20_69,322.215
368,1980,estimates,5Yearly,25plus,417.17
368,1980,estimates,5Yearly,25_69,260.445
368,1980,estimates,5Yearly,40plus,312.182
368,1980,estimates,5Yearly,50plus,278.506
368,1980,estimates,5Yearly,60plus,230.44
368,1980,estimates,5Yearly,65plus,198.082
368,1980,estimates,5Yearly,70plus,156.725
368,1980,estimates,5Yearly,80plus,58.996
368,1980,estimates,5Yearly,90plus,5.412
368,1985,estimates,5Yearly,0_4,160.132
368,1985,estimates,5Yearly,5_9,11.426
368,1985,estimates,5Yearly,10_14,13.199
368,1985,estimates,5Yearly,15_19,32.395
368,1985,estimates,5Yearly,20_24,42.695
368,1985,estimates,5Yearly,25_29,29.692
368,1985,estimates,5Yearly,30_34,21.475
368,1985,estimates,5Yearly,35_39,14.339
368,1985,estimates,5Yearly,40_44,10.858
368,1985,estimates,5Yearly,45_49,13.37
368,1985,estimates,5Yearly,50_54,16.628
368,1985,estimates,5Yearly,55_59,21.301
368,1985,estimates,5Yearly,60_64,29.125
368,1985,estimates,5Yearly,65_69,39.924
368,1985,estimates,5Yearly,70_74,49.573
368,1985,estimates,5Yearly,75_79,52.021
368,1985,estimates,5Yearly,80_84,42.309
368,1985,estimates,5Yearly,85_89,22.586
368,1985,estimates,5Yearly,90_94,7.05
368,1985,estimates,5Yearly,95plus,1.136
368,1985,estimates,5Yearly,0_14,184.757
368,1985,estimates,5Yearly,0_19,217.152
368,1985,estimates,5Yearly,0_24,259.847
368,1985,estimates,5Yearly,5_14,24.625
368,1985,estimates,5Yearly,15plus,446.477
368,1985,estimates,5Yearly,15_24,75.09
368,1985,estimates,5Yearly,15_49,164.824
368,1985,estimates,5Yearly,15_59,202.753
368,1985,estimates,5Yearly,15_64,231.878
368,1985,estimates,5Yearly,20plus,414.082
368,1985,estimates,5Yearly,20_64,199.483
368,1985,estimates,5Yearly,20_69,239.407
368,1985,estimates,5Yearly,25plus,371.387
368,1985,estimates,5Yearly,25_69,196.712
368,1985,estimates,5Yearly,40plus,305.881
368,1985,estimates,5Yearly,50plus,281.653
368,1985,estimates,5Yearly,60plus,243.724
368,1985,estimates,5Yearly,65plus,214.599
368,1985,estimates,5Yearly,70plus,174.675
368,1985,estimates,5Yearly,80plus,73.081
368,1985,estimates,5Yearly,90plus,8.186
368,1990,estimates,5Yearly,0_4,165.967
368,1990,estimates,5Yearly,5_9,10.213
368,1990,estimates,5Yearly,10_14,10.115
368,1990,estimates,5Yearly,15_19,22.658
368,1990,estimates,5Yearly,20_24,31.133
368,1990,estimates,5Yearly,25_29,22.976
368,1990,estimates,5Yearly,30_34,14.493
368,1990,estimates,5Yearly,35_39,11.646
368,1990,estimates,5Yearly,40_44,10.983
368,1990,estimates,5Yearly,45_49,12.462
368,1990,estimates,5Yearly,50_54,17.163
368,1990,estimates,5Yearly,55_59,22.486
368,1990,estimates,5Yearly,60_64,29.545
368,1990,estimates,5Yearly,65_69,37.999
368,1990,estimates,5Yearly,70_74,48.491
368,1990,estimates,5Yearly,75_79,54.281
368,1990,estimates,5Yearly,80_84,46.463
368,1990,estimates,5Yearly,85_89,27.167
368,1990,estimates,5Yearly,90_94,9.43
368,1990,estimates,5Yearly,95plus,1.733
368,1990,estimates,5Yearly,0_14,186.295
368,1990,estimates,5Yearly,0_19,208.953
368,1990,estimates,5Yearly,0_24,240.086
368,1990,estimates,5Yearly,5_14,20.328
368,1990,estimates,5Yearly,15plus,421.109
368,1990,estimates,5Yearly,15_24,53.791
368,1990,estimates,5Yearly,15_49,126.351
368,1990,estimates,5Yearly,15_59,166
368,1990,estimates,5Yearly,15_64,195.545
368,1990,estimates,5Yearly,20plus,398.451
368,1990,estimates,5Yearly,20_64,172.887
368,1990,estimates,5Yearly,20_69,210.886
368,1990,estimates,5Yearly,25plus,367.318
