country,year,variant,age5yearinterval,population
296,1950,estimates,0_4,5.509
296,1950,estimates,5_9,4.016
296,1950,estimates,10_14,3.928
296,1950,estimates,15_19,3.665
296,1950,estimates,20_24,3.403
296,1950,estimates,25_29,3.232
296,1950,estimates,30_34,1.88
296,1950,estimates,35_39,1.352
296,1950,estimates,40_44,1.178
296,1950,estimates,45_49,1.014
296,1950,estimates,50_54,0.936
296,1950,estimates,55_59,0.936
296,1950,estimates,60_64,0.761
296,1950,estimates,65_69,0.503
296,1950,estimates,70_74,0.338
296,1950,estimates,75_79,0.223
296,1950,estimates,80plus,0.176
296,1955,estimates,0_4,6.508
296,1955,estimates,5_9,5.049
296,1955,estimates,10_14,3.907
296,1955,estimates,15_19,3.765
296,1955,estimates,20_24,3.213
296,1955,estimates,25_29,3.045
296,1955,estimates,30_34,2.983
296,1955,estimates,35_39,1.752
296,1955,estimates,40_44,1.234
296,1955,estimates,45_49,1.2
296,1955,estimates,50_54,0.939
296,1955,estimates,55_59,0.825
296,1955,estimates,60_64,0.81
296,1955,estimates,65_69,0.62
296,1955,estimates,70_74,0.372
296,1955,estimates,75_79,0.212
296,1955,estimates,80plus,0.163
296,1960,estimates,0_4,7.689
296,1960,estimates,5_9,6.003
296,1960,estimates,10_14,4.92
296,1960,estimates,15_19,3.734
296,1960,estimates,20_24,3.299
296,1960,estimates,25_29,2.848
296,1960,estimates,30_34,2.81
296,1960,estimates,35_39,2.804
296,1960,estimates,40_44,1.611
296,1960,estimates,45_49,1.254
296,1960,estimates,50_54,1.11
296,1960,estimates,55_59,0.838
296,1960,estimates,60_64,0.736
296,1960,estimates,65_69,0.693
296,1960,estimates,70_74,0.474
296,1960,estimates,75_79,0.251
296,1960,estimates,80plus,0.16
296,1965,estimates,0_4,8.403
296,1965,estimates,5_9,7.173
296,1965,estimates,10_14,5.855
296,1965,estimates,15_19,4.73
296,1965,estimates,20_24,3.225
296,1965,estimates,25_29,2.93
296,1965,estimates,30_34,2.63
296,1965,estimates,35_39,2.643
296,1965,estimates,40_44,2.622
296,1965,estimates,45_49,1.616
296,1965,estimates,50_54,1.168
296,1965,estimates,55_59,0.998
296,1965,estimates,60_64,0.758
296,1965,estimates,65_69,0.636
296,1965,estimates,70_74,0.545
296,1965,estimates,75_79,0.33
296,1965,estimates,80plus,0.193
296,1970,estimates,0_4,8.027
296,1970,estimates,5_9,7.902
296,1970,estimates,10_14,6.984
296,1970,estimates,15_19,5.652
296,1970,estimates,20_24,4.225
296,1970,estimates,25_29,2.857
296,1970,estimates,30_34,2.733
296,1970,estimates,35_39,2.475
296,1970,estimates,40_44,2.475
296,1970,estimates,45_49,2.584
296,1970,estimates,50_54,1.512
296,1970,estimates,55_59,1.058
296,1970,estimates,60_64,0.889
296,1970,estimates,65_69,0.666
296,1970,estimates,70_74,0.523
296,1970,estimates,75_79,0.38
296,1970,estimates,80plus,0.239
296,1975,estimates,0_4,7.508
296,1975,estimates,5_9,7.591
296,1975,estimates,10_14,7.692
296,1975,estimates,15_19,6.626
296,1975,estimates,20_24,5.152
296,1975,estimates,25_29,3.833
296,1975,estimates,30_34,2.645
296,1975,estimates,35_39,2.579
296,1975,estimates,40_44,2.322
296,1975,estimates,45_49,2.453
296,1975,estimates,50_54,2.433
296,1975,estimates,55_59,1.382
296,1975,estimates,60_64,0.934
296,1975,estimates,65_69,0.802
296,1975,estimates,70_74,0.545
296,1975,estimates,75_79,0.381
296,1975,estimates,80plus,0.291
296,1980,estimates,0_4,8.882
296,1980,estimates,5_9,7.103
296,1980,estimates,10_14,7.411
296,1980,estimates,15_19,7.163
296,1980,estimates,20_24,5.916
296,1980,estimates,25_29,4.433
296,1980,estimates,30_34,3.463
296,1980,estimates,35_39,2.491
296,1980,estimates,40_44,2.422
296,1980,estimates,45_49,2.31
296,1980,estimates,50_54,2.313
296,1980,estimates,55_59,2.255
296,1980,estimates,60_64,1.193
296,1980,estimates,65_69,0.753
296,1980,estimates,70_74,0.587
296,1980,estimates,75_79,0.348
296,1980,estimates,80plus,0.297
296,1985,estimates,0_4,10.009
296,1985,estimates,5_9,8.31
296,1985,estimates,10_14,6.781
296,1985,estimates,15_19,7.617
296,1985,estimates,20_24,6.29
296,1985,estimates,25_29,5.063
296,1985,estimates,30_34,4.15
296,1985,estimates,35_39,3.53
296,1985,estimates,40_44,2.659
296,1985,estimates,45_49,2.342
296,1985,estimates,50_54,1.977
296,1985,estimates,55_59,1.578
296,1985,estimates,60_64,1.38
296,1985,estimates,65_69,0.963
296,1985,estimates,70_74,0.699
296,1985,estimates,75_79,0.399
296,1985,estimates,80plus,0.259
296,1990,estimates,0_4,11.595
296,1990,estimates,5_9,9.634
296,1990,estimates,10_14,7.943
296,1990,estimates,15_19,6.428
296,1990,estimates,20_24,7.403
296,1990,estimates,25_29,6.096
296,1990,estimates,30_34,5.272
296,1990,estimates,35_39,3.983
296,1990,estimates,40_44,3.318
296,1990,estimates,45_49,2.673
296,1990,estimates,50_54,2.32
296,1990,estimates,55_59,1.688
296,1990,estimates,60_64,1.58
296,1990,estimates,65_69,1.028
296,1990,estimates,70_74,0.745
296,1990,estimates,75_79,0.429
296,1990,estimates,80_84,0.191
296,1990,estimates,85_89,0.062
296,1990,estimates,90_94,0.02
296,1990,estimates,95_99,0.003
296,1990,estimates,100plus,0
296,1995,estimates,0_4,11.802
296,1995,estimates,5_9,10.902
296,1995,estimates,10_14,9.252
296,1995,estimates,15_19,7.439
296,1995,estimates,20_24,5.762
296,1995,estimates,25_29,6.853
296,1995,estimates,30_34,5.853
296,1995,estimates,35_39,4.867
296,1995,estimates,40_44,3.557
296,1995,estimates,45_49,3.012
296,1995,estimates,50_54,2.347
296,1995,estimates,55_59,1.88
296,1995,estimates,60_64,1.505
296,1995,estimates,65_69,1.119
296,1995,estimates,70_74,0.81
296,1995,estimates,75_79,0.464
296,1995,estimates,80_84,0.207
296,1995,estimates,85_89,0.077
296,1995,estimates,90_94,0.016
296,1995,estimates,95_99,0.003
296,1995,estimates,100plus,0
296,2000,estimates,0_4,11.97
296,2000,estimates,5_9,11.255
296,2000,estimates,10_14,10.507
296,2000,estimates,15_19,8.92
296,2000,estimates,20_24,6.762
296,2000,estimates,25_29,5.576
296,2000,estimates,30_34,6.603
296,2000,estimates,35_39,5.587
296,2000,estimates,40_44,4.539
296,2000,estimates,45_49,3.406
296,2000,estimates,50_54,2.811
296,2000,estimates,55_59,2.034
296,2000,estimates,60_64,1.634
296,2000,estimates,65_69,1.156
296,2000,estimates,70_74,0.845
296,2000,estimates,75_79,0.483
296,2000,estimates,80_84,0.211
296,2000,estimates,85_89,0.084
296,2000,estimates,90_94,0.02
296,2000,estimates,95_99,0.003
296,2000,estimates,100plus,0
296,2005,estimates,0_4,10.814
296,2005,estimates,5_9,12.496
296,2005,estimates,10_14,10.771
296,2005,estimates,15_19,10.798
296,2005,estimates,20_24,8.549
296,2005,estimates,25_29,6.758
296,2005,estimates,30_34,5.563
296,2005,estimates,35_39,6.452
296,2005,estimates,40_44,5.235
296,2005,estimates,45_49,4.288
296,2005,estimates,50_54,3.156
296,2005,estimates,55_59,2.446
296,2005,estimates,60_64,1.723
296,2005,estimates,65_69,1.276
296,2005,estimates,70_74,1.115
296,2005,estimates,75_79,0.537
296,2005,estimates,80_84,0.241
296,2005,estimates,85_89,0.086
296,2005,estimates,90_94,0.022
296,2005,estimates,95_99,0.003
296,2005,estimates,100plus,0
296,2010,estimates,0_4,13.951
296,2010,estimates,5_9,10.9
296,2010,estimates,10_14,12.16
296,2010,estimates,15_19,10.914
296,2010,estimates,20_24,10.322
296,2010,estimates,25_29,8.382
296,2010,estimates,30_34,6.701
296,2010,estimates,35_39,5.65
296,2010,estimates,40_44,6.077
296,2010,estimates,45_49,5.236
296,2010,estimates,50_54,3.846
296,2010,estimates,55_59,2.925
296,2010,estimates,60_64,1.942
296,2010,estimates,65_69,1.505
296,2010,estimates,70_74,1.109
296,2010,estimates,75_79,0.619
296,2010,estimates,80_84,0.285
296,2010,estimates,85_89,0.099
296,2010,estimates,90_94,0.022
296,2010,estimates,95_99,0.003
296,2010,estimates,100plus,0
296,2015,constant-fertility,0_4,14.757
296,2015,constant-mortality,0_4,14.757
296,2015,estimates,0_4,14.757
296,2015,high variant,0_4,14.757
296,2015,instant-replacement,0_4,14.757
296,2015,low variant,0_4,14.757
