country,year,variant,gender,freq,agebroad,totaldeaths
498,1950,estimates,female,5yearly,0_4,14.339
498,1950,estimates,male,5yearly,0_4,19.596
498,1950,estimates,female,5yearly,0_14,15.134
498,1950,estimates,male,5yearly,0_14,21.143
498,1950,estimates,female,5yearly,0_19,15.548
498,1950,estimates,male,5yearly,0_19,22.235
498,1950,estimates,female,5yearly,0_24,16.197
498,1950,estimates,male,5yearly,0_24,23.897
498,1950,estimates,female,5yearly,5_14,0.795
498,1950,estimates,male,5yearly,5_14,1.547
498,1950,estimates,female,5yearly,15plus,70.775
498,1950,estimates,male,5yearly,15plus,68.513
498,1950,estimates,female,5yearly,15_24,1.063
498,1950,estimates,male,5yearly,15_24,2.754
498,1950,estimates,female,5yearly,15_49,9.505
498,1950,estimates,male,5yearly,15_49,16.896
498,1950,estimates,female,5yearly,15_59,16.576
498,1950,estimates,male,5yearly,15_59,26.71
498,1950,estimates,female,5yearly,15_64,22.168
498,1950,estimates,male,5yearly,15_64,33.142
498,1950,estimates,female,5yearly,20plus,70.361
498,1950,estimates,male,5yearly,20plus,67.421
498,1950,estimates,female,5yearly,20_64,21.754
498,1950,estimates,male,5yearly,20_64,32.05
498,1950,estimates,female,5yearly,20_69,30.301
498,1950,estimates,male,5yearly,20_69,40.537
498,1950,estimates,female,5yearly,25plus,69.712
498,1950,estimates,male,5yearly,25plus,65.759
498,1950,estimates,female,5yearly,25_69,29.652
498,1950,estimates,male,5yearly,25_69,38.875
498,1950,estimates,female,5yearly,40plus,66.064
498,1950,estimates,male,5yearly,40plus,59.117
498,1950,estimates,female,5yearly,50plus,61.27
498,1950,estimates,male,5yearly,50plus,51.617
498,1950,estimates,female,5yearly,60plus,54.199
498,1950,estimates,male,5yearly,60plus,41.803
498,1950,estimates,female,5yearly,65plus,48.607
498,1950,estimates,male,5yearly,65plus,35.371
498,1950,estimates,female,5yearly,70plus,40.06
498,1950,estimates,male,5yearly,70plus,26.884
498,1950,estimates,female,5yearly,80plus,17.116
498,1950,estimates,male,5yearly,80plus,8.982
498,1950,estimates,female,5yearly,90plus,3.531
498,1950,estimates,male,5yearly,90plus,1.22
498,1955,estimates,female,5yearly,0_4,14.01
498,1955,estimates,male,5yearly,0_4,19.376
498,1955,estimates,female,5yearly,0_14,14.691
498,1955,estimates,male,5yearly,0_14,20.76
498,1955,estimates,female,5yearly,0_19,15.028
498,1955,estimates,male,5yearly,0_19,21.718
498,1955,estimates,female,5yearly,0_24,15.598
498,1955,estimates,male,5yearly,0_24,23.328
498,1955,estimates,female,5yearly,5_14,0.681
498,1955,estimates,male,5yearly,5_14,1.384
498,1955,estimates,female,5yearly,15plus,69.182
498,1955,estimates,male,5yearly,15plus,69.988
498,1955,estimates,female,5yearly,15_24,0.907
498,1955,estimates,male,5yearly,15_24,2.568
498,1955,estimates,female,5yearly,15_49,9.267
498,1955,estimates,male,5yearly,15_49,16.863
498,1955,estimates,female,5yearly,15_59,17.306
498,1955,estimates,male,5yearly,15_59,28.111
498,1955,estimates,female,5yearly,15_64,22.54
498,1955,estimates,male,5yearly,15_64,34.32
498,1955,estimates,female,5yearly,20plus,68.845
498,1955,estimates,male,5yearly,20plus,69.03
498,1955,estimates,female,5yearly,20_64,22.203
498,1955,estimates,male,5yearly,20_64,33.362
498,1955,estimates,female,5yearly,20_69,29.797
498,1955,estimates,male,5yearly,20_69,41.167
498,1955,estimates,female,5yearly,25plus,68.275
498,1955,estimates,male,5yearly,25plus,67.42
498,1955,estimates,female,5yearly,25_69,29.227
498,1955,estimates,male,5yearly,25_69,39.557
498,1955,estimates,female,5yearly,40plus,64.699
498,1955,estimates,male,5yearly,40plus,60.41
498,1955,estimates,female,5yearly,50plus,59.915
498,1955,estimates,male,5yearly,50plus,53.125
498,1955,estimates,female,5yearly,60plus,51.876
498,1955,estimates,male,5yearly,60plus,41.877
498,1955,estimates,female,5yearly,65plus,46.642
498,1955,estimates,male,5yearly,65plus,35.668
498,1955,estimates,female,5yearly,70plus,39.048
498,1955,estimates,male,5yearly,70plus,27.863
498,1955,estimates,female,5yearly,80plus,16.625
498,1955,estimates,male,5yearly,80plus,9.565
498,1955,estimates,female,5yearly,90plus,2.471
498,1955,estimates,male,5yearly,90plus,0.715
498,1960,estimates,female,5yearly,0_4,11.68
498,1960,estimates,male,5yearly,0_4,15.921
498,1960,estimates,female,5yearly,0_14,12.394
498,1960,estimates,male,5yearly,0_14,17.363
498,1960,estimates,female,5yearly,0_19,12.667
498,1960,estimates,male,5yearly,0_19,18.162
498,1960,estimates,female,5yearly,0_24,13.185
498,1960,estimates,male,5yearly,0_24,19.652
498,1960,estimates,female,5yearly,5_14,0.714
498,1960,estimates,male,5yearly,5_14,1.442
498,1960,estimates,female,5yearly,15plus,71.648
498,1960,estimates,male,5yearly,15plus,72.402
498,1960,estimates,female,5yearly,15_24,0.791
498,1960,estimates,male,5yearly,15_24,2.289
498,1960,estimates,female,5yearly,15_49,9.203
498,1960,estimates,male,5yearly,15_49,17.067
498,1960,estimates,female,5yearly,15_59,18.099
498,1960,estimates,male,5yearly,15_59,29.092
498,1960,estimates,female,5yearly,15_64,24.588
498,1960,estimates,male,5yearly,15_64,36.467
498,1960,estimates,female,5yearly,20plus,71.375
498,1960,estimates,male,5yearly,20plus,71.603
498,1960,estimates,female,5yearly,20_64,24.315
498,1960,estimates,male,5yearly,20_64,35.668
498,1960,estimates,female,5yearly,20_69,31.788
498,1960,estimates,male,5yearly,20_69,43.301
498,1960,estimates,female,5yearly,25plus,70.857
498,1960,estimates,male,5yearly,25plus,70.113
498,1960,estimates,female,5yearly,25_69,31.27
498,1960,estimates,male,5yearly,25_69,41.811
498,1960,estimates,female,5yearly,40plus,67.106
498,1960,estimates,male,5yearly,40plus,62.303
498,1960,estimates,female,5yearly,50plus,62.445
498,1960,estimates,male,5yearly,50plus,55.335
498,1960,estimates,female,5yearly,60plus,53.549
498,1960,estimates,male,5yearly,60plus,43.31
498,1960,estimates,female,5yearly,65plus,47.06
498,1960,estimates,male,5yearly,65plus,35.935
498,1960,estimates,female,5yearly,70plus,39.587
498,1960,estimates,male,5yearly,70plus,28.302
498,1960,estimates,female,5yearly,80plus,17.341
498,1960,estimates,male,5yearly,80plus,10.161
498,1960,estimates,female,5yearly,90plus,2.538
498,1960,estimates,male,5yearly,90plus,0.722
498,1965,estimates,female,5yearly,0_4,8.694
498,1965,estimates,male,5yearly,0_4,11.327
498,1965,estimates,female,5yearly,0_14,9.462
498,1965,estimates,male,5yearly,0_14,12.387
498,1965,estimates,female,5yearly,0_19,9.761
498,1965,estimates,male,5yearly,0_19,13.086
498,1965,estimates,female,5yearly,0_24,10.158
498,1965,estimates,male,5yearly,0_24,14.172
498,1965,estimates,female,5yearly,5_14,0.768
498,1965,estimates,male,5yearly,5_14,1.06
498,1965,estimates,female,5yearly,15plus,73.193
498,1965,estimates,male,5yearly,15plus,73.051
498,1965,estimates,female,5yearly,15_24,0.696
498,1965,estimates,male,5yearly,15_24,1.785
498,1965,estimates,female,5yearly,15_49,9.593
498,1965,estimates,male,5yearly,15_49,18.9
498,1965,estimates,female,5yearly,15_59,19.265
498,1965,estimates,male,5yearly,15_59,31.799
498,1965,estimates,female,5yearly,15_64,26.44
498,1965,estimates,male,5yearly,15_64,39.539
498,1965,estimates,female,5yearly,20plus,72.894
498,1965,estimates,male,5yearly,20plus,72.352
498,1965,estimates,female,5yearly,20_64,26.141
498,1965,estimates,male,5yearly,20_64,38.84
498,1965,estimates,female,5yearly,20_69,34.971
498,1965,estimates,male,5yearly,20_69,47.014
498,1965,estimates,female,5yearly,25plus,72.497
498,1965,estimates,male,5yearly,25plus,71.266
498,1965,estimates,female,5yearly,25_69,34.574
498,1965,estimates,male,5yearly,25_69,45.928
498,1965,estimates,female,5yearly,40plus,68.918
498,1965,estimates,male,5yearly,40plus,63.174
498,1965,estimates,female,5yearly,50plus,63.6
498,1965,estimates,male,5yearly,50plus,54.151
498,1965,estimates,female,5yearly,60plus,53.928
498,1965,estimates,male,5yearly,60plus,41.252
498,1965,estimates,female,5yearly,65plus,46.753
498,1965,estimates,male,5yearly,65plus,33.512
498,1965,estimates,female,5yearly,70plus,37.923
498,1965,estimates,male,5yearly,70plus,25.338
498,1965,estimates,female,5yearly,80plus,17.831
498,1965,estimates,male,5yearly,80plus,9.993
498,1965,estimates,female,5yearly,90plus,2.842
498,1965,estimates,male,5yearly,90plus,0.862
498,1970,estimates,female,5yearly,0_4,8.496
498,1970,estimates,male,5yearly,0_4,11.144
498,1970,estimates,female,5yearly,0_14,9.241
498,1970,estimates,male,5yearly,0_14,12.291
498,1970,estimates,female,5yearly,0_19,9.605
498,1970,estimates,male,5yearly,0_19,13.265
498,1970,estimates,female,5yearly,0_24,10.056
498,1970,estimates,male,5yearly,0_24,14.569
498,1970,estimates,female,5yearly,5_14,0.745
498,1970,estimates,male,5yearly,5_14,1.147
498,1970,estimates,female,5yearly,15plus,78.712
498,1970,estimates,male,5yearly,15plus,78.491
498,1970,estimates,female,5yearly,15_24,0.815
498,1970,estimates,male,5yearly,15_24,2.278
498,1970,estimates,female,5yearly,15_49,10.519
498,1970,estimates,male,5yearly,15_49,20.047
498,1970,estimates,female,5yearly,15_59,20.687
498,1970,estimates,male,5yearly,15_59,32.599
498,1970,estimates,female,5yearly,15_64,28.719
498,1970,estimates,male,5yearly,15_64,41.428
498,1970,estimates,female,5yearly,20plus,78.348
498,1970,estimates,male,5yearly,20plus,77.517
498,1970,estimates,female,5yearly,20_64,28.355
498,1970,estimates,male,5yearly,20_64,40.454
