country,year,variant,gender,freq,agebroad,totaldeaths
270,1950,estimates,female,5yearly,0_4,11.163
270,1950,estimates,male,5yearly,0_4,12.36
270,1950,estimates,female,5yearly,0_14,13.336
270,1950,estimates,male,5yearly,0_14,14.381
270,1950,estimates,female,5yearly,0_19,14.121
270,1950,estimates,male,5yearly,0_19,15.124
270,1950,estimates,female,5yearly,0_24,15.012
270,1950,estimates,male,5yearly,0_24,16.095
270,1950,estimates,female,5yearly,5_14,2.173
270,1950,estimates,male,5yearly,5_14,2.021
270,1950,estimates,female,5yearly,15plus,9.689
270,1950,estimates,male,5yearly,15plus,9.629
270,1950,estimates,female,5yearly,15_24,1.676
270,1950,estimates,male,5yearly,15_24,1.714
270,1950,estimates,female,5yearly,15_49,4.951
270,1950,estimates,male,5yearly,15_49,5.352
270,1950,estimates,female,5yearly,15_59,6.165
270,1950,estimates,male,5yearly,15_59,6.782
270,1950,estimates,female,5yearly,15_64,6.958
270,1950,estimates,male,5yearly,15_64,7.533
270,1950,estimates,female,5yearly,20plus,8.904
270,1950,estimates,male,5yearly,20plus,8.886
270,1950,estimates,female,5yearly,20_64,6.173
270,1950,estimates,male,5yearly,20_64,6.79
270,1950,estimates,female,5yearly,20_69,7.052
270,1950,estimates,male,5yearly,20_69,7.541
270,1950,estimates,female,5yearly,25plus,8.013
270,1950,estimates,male,5yearly,25plus,7.915
270,1950,estimates,female,5yearly,25_69,6.161
270,1950,estimates,male,5yearly,25_69,6.57
270,1950,estimates,female,5yearly,40plus,5.837
270,1950,estimates,male,5yearly,40plus,5.66
270,1950,estimates,female,5yearly,50plus,4.738
270,1950,estimates,male,5yearly,50plus,4.277
270,1950,estimates,female,5yearly,60plus,3.524
270,1950,estimates,male,5yearly,60plus,2.847
270,1950,estimates,female,5yearly,65plus,2.731
270,1950,estimates,male,5yearly,65plus,2.096
270,1950,estimates,female,5yearly,70plus,1.852
270,1950,estimates,male,5yearly,70plus,1.345
270,1950,estimates,female,5yearly,80plus,0.414
270,1950,estimates,male,5yearly,80plus,0.245
270,1950,estimates,female,5yearly,90plus,0.008
270,1950,estimates,male,5yearly,90plus,0.004
270,1955,estimates,female,5yearly,0_4,13.303
270,1955,estimates,male,5yearly,0_4,14.965
270,1955,estimates,female,5yearly,0_14,15.449
270,1955,estimates,male,5yearly,0_14,16.99
270,1955,estimates,female,5yearly,0_19,16.344
270,1955,estimates,male,5yearly,0_19,17.764
270,1955,estimates,female,5yearly,0_24,17.497
270,1955,estimates,male,5yearly,0_24,18.909
270,1955,estimates,female,5yearly,5_14,2.146
270,1955,estimates,male,5yearly,5_14,2.025
270,1955,estimates,female,5yearly,15plus,10.279
270,1955,estimates,male,5yearly,15plus,10.73
270,1955,estimates,female,5yearly,15_24,2.048
270,1955,estimates,male,5yearly,15_24,1.919
270,1955,estimates,female,5yearly,15_49,5.653
270,1955,estimates,male,5yearly,15_49,6.059
270,1955,estimates,female,5yearly,15_59,6.906
270,1955,estimates,male,5yearly,15_59,7.838
270,1955,estimates,female,5yearly,15_64,7.716
270,1955,estimates,male,5yearly,15_64,8.683
270,1955,estimates,female,5yearly,20plus,9.384
270,1955,estimates,male,5yearly,20plus,9.956
270,1955,estimates,female,5yearly,20_64,6.821
270,1955,estimates,male,5yearly,20_64,7.909
270,1955,estimates,female,5yearly,20_69,7.701
270,1955,estimates,male,5yearly,20_69,8.668
270,1955,estimates,female,5yearly,25plus,8.231
270,1955,estimates,male,5yearly,25plus,8.811
270,1955,estimates,female,5yearly,25_69,6.548
270,1955,estimates,male,5yearly,25_69,7.523
270,1955,estimates,female,5yearly,40plus,5.755
270,1955,estimates,male,5yearly,40plus,6.148
270,1955,estimates,female,5yearly,50plus,4.626
270,1955,estimates,male,5yearly,50plus,4.671
270,1955,estimates,female,5yearly,60plus,3.373
270,1955,estimates,male,5yearly,60plus,2.892
270,1955,estimates,female,5yearly,65plus,2.563
270,1955,estimates,male,5yearly,65plus,2.047
270,1955,estimates,female,5yearly,70plus,1.683
270,1955,estimates,male,5yearly,70plus,1.288
270,1955,estimates,female,5yearly,80plus,0.326
270,1955,estimates,male,5yearly,80plus,0.221
270,1955,estimates,female,5yearly,90plus,0.008
270,1955,estimates,male,5yearly,90plus,0.004
270,1960,estimates,female,5yearly,0_4,14.778
270,1960,estimates,male,5yearly,0_4,16.704
270,1960,estimates,female,5yearly,0_14,17.214
270,1960,estimates,male,5yearly,0_14,19.071
270,1960,estimates,female,5yearly,0_19,18.087
270,1960,estimates,male,5yearly,0_19,19.87
270,1960,estimates,female,5yearly,0_24,19.253
270,1960,estimates,male,5yearly,0_24,20.997
270,1960,estimates,female,5yearly,5_14,2.436
270,1960,estimates,male,5yearly,5_14,2.367
270,1960,estimates,female,5yearly,15plus,11.016
270,1960,estimates,male,5yearly,15plus,12.054
270,1960,estimates,female,5yearly,15_24,2.039
270,1960,estimates,male,5yearly,15_24,1.926
270,1960,estimates,female,5yearly,15_49,6.15
270,1960,estimates,male,5yearly,15_49,6.629
270,1960,estimates,female,5yearly,15_59,7.492
270,1960,estimates,male,5yearly,15_59,8.65
270,1960,estimates,female,5yearly,15_64,8.354
270,1960,estimates,male,5yearly,15_64,9.781
270,1960,estimates,female,5yearly,20plus,10.143
270,1960,estimates,male,5yearly,20plus,11.255
270,1960,estimates,female,5yearly,20_64,7.481
270,1960,estimates,male,5yearly,20_64,8.982
270,1960,estimates,female,5yearly,20_69,8.415
270,1960,estimates,male,5yearly,20_69,9.908
270,1960,estimates,female,5yearly,25plus,8.977
270,1960,estimates,male,5yearly,25plus,10.128
270,1960,estimates,female,5yearly,25_69,7.249
270,1960,estimates,male,5yearly,25_69,8.781
270,1960,estimates,female,5yearly,40plus,6.045
270,1960,estimates,male,5yearly,40plus,6.997
270,1960,estimates,female,5yearly,50plus,4.866
270,1960,estimates,male,5yearly,50plus,5.425
270,1960,estimates,female,5yearly,60plus,3.524
270,1960,estimates,male,5yearly,60plus,3.404
270,1960,estimates,female,5yearly,65plus,2.662
270,1960,estimates,male,5yearly,65plus,2.273
270,1960,estimates,female,5yearly,70plus,1.728
270,1960,estimates,male,5yearly,70plus,1.347
270,1960,estimates,female,5yearly,80plus,0.315
270,1960,estimates,male,5yearly,80plus,0.225
