country,year,variant,gender,freq,agebroad,totaldeaths
450,1950,Estimates,female,5yearly,0_4,146.85
450,1950,Estimates,male,5yearly,0_4,157.015
450,1950,Estimates,female,5yearly,0_14,173.733
450,1950,Estimates,male,5yearly,0_14,185.015
450,1950,Estimates,female,5yearly,0_19,180.311
450,1950,Estimates,male,5yearly,0_19,192.572
450,1950,Estimates,female,5yearly,0_24,188.105
450,1950,Estimates,male,5yearly,0_24,201.633
450,1950,Estimates,female,5yearly,5_14,26.883
450,1950,Estimates,male,5yearly,5_14,28
450,1950,Estimates,female,5yearly,15plus,113.388
450,1950,Estimates,male,5yearly,15plus,126.062
450,1950,Estimates,female,5yearly,15_24,14.372
450,1950,Estimates,male,5yearly,15_24,16.618
450,1950,Estimates,female,5yearly,15_49,51.876
450,1950,Estimates,male,5yearly,15_49,66.883
450,1950,Estimates,female,5yearly,15_59,69.146
450,1950,Estimates,male,5yearly,15_59,85.972
450,1950,Estimates,female,5yearly,15_64,79.094
450,1950,Estimates,male,5yearly,15_64,95.633
450,1950,Estimates,female,5yearly,20plus,106.81
450,1950,Estimates,male,5yearly,20plus,118.505
450,1950,Estimates,female,5yearly,20_64,72.516
450,1950,Estimates,male,5yearly,20_64,88.076
450,1950,Estimates,female,5yearly,20_69,83.089
450,1950,Estimates,male,5yearly,20_69,97.818
450,1950,Estimates,female,5yearly,25plus,99.016
450,1950,Estimates,male,5yearly,25plus,109.444
450,1950,Estimates,female,5yearly,25_69,75.295
450,1950,Estimates,male,5yearly,25_69,88.757
450,1950,Estimates,female,5yearly,40plus,77.742
450,1950,Estimates,male,5yearly,40plus,80.34
450,1950,Estimates,female,5yearly,50plus,61.512
450,1950,Estimates,male,5yearly,50plus,59.179
450,1950,Estimates,female,5yearly,60plus,44.242
450,1950,Estimates,male,5yearly,60plus,40.09
450,1950,Estimates,female,5yearly,65plus,34.294
450,1950,Estimates,male,5yearly,65plus,30.429
450,1950,Estimates,female,5yearly,70plus,23.721
450,1950,Estimates,male,5yearly,70plus,20.687
450,1950,Estimates,female,5yearly,80plus,6.113
450,1950,Estimates,male,5yearly,80plus,5.1
450,1950,Estimates,female,5yearly,90plus,0.455
450,1950,Estimates,male,5yearly,90plus,0.297
450,1955,Estimates,female,5yearly,0_4,155.04
450,1955,Estimates,male,5yearly,0_4,166.196
450,1955,Estimates,female,5yearly,0_14,182.998
450,1955,Estimates,male,5yearly,0_14,195.076
450,1955,Estimates,female,5yearly,0_19,189.154
450,1955,Estimates,male,5yearly,0_19,201.833
450,1955,Estimates,female,5yearly,0_24,196.957
450,1955,Estimates,male,5yearly,0_24,210.24
450,1955,Estimates,female,5yearly,5_14,27.958
450,1955,Estimates,male,5yearly,5_14,28.88
450,1955,Estimates,female,5yearly,15plus,117.241
450,1955,Estimates,male,5yearly,15plus,129.168
450,1955,Estimates,female,5yearly,15_24,13.959
450,1955,Estimates,male,5yearly,15_24,15.164
450,1955,Estimates,female,5yearly,15_49,50.135
450,1955,Estimates,male,5yearly,15_49,63.563
450,1955,Estimates,female,5yearly,15_59,68.915
450,1955,Estimates,male,5yearly,15_59,85.622
