variant,region,year,totalpopulationannualdoubletime
Estimates,931,1950,25.318
Estimates,931,1951,25.279
Estimates,931,1952,25.284
Estimates,931,1953,25.418
Estimates,931,1954,25.614
Estimates,931,1955,25.809
Estimates,931,1956,25.944
Estimates,931,1957,25.975
Estimates,931,1958,25.876
Estimates,931,1959,25.665
Estimates,931,1960,25.408
Estimates,931,1961,25.205
Estimates,931,1962,25.168
Estimates,931,1963,25.379
Estimates,931,1964,25.83
Estimates,931,1965,26.409
Estimates,931,1966,26.993
Estimates,931,1967,27.559
Estimates,931,1968,28.115
Estimates,931,1969,28.644
Estimates,931,1970,29.17
Estimates,931,1971,29.701
Estimates,931,1972,30.15
Estimates,931,1973,30.431
Estimates,931,1974,30.549
Estimates,931,1975,30.599
Estimates,931,1976,30.67
Estimates,931,1977,30.767
Estimates,931,1978,30.879
Estimates,931,1979,31.019
Estimates,931,1980,31.182
Estimates,931,1981,31.382
Estimates,931,1982,31.698
Estimates,931,1983,32.208
Estimates,931,1984,32.916
Estimates,931,1985,33.747
Estimates,931,1986,34.621
Estimates,931,1987,35.543
Estimates,931,1988,36.542
Estimates,931,1989,37.608
Estimates,931,1990,38.747
Estimates,931,1991,39.938
Estimates,931,1992,41.06
Estimates,931,1993,41.988
Estimates,931,1994,42.706
Estimates,931,1995,43.323
Estimates,931,1996,43.968
Estimates,931,1997,44.676
Estimates,931,1998,45.447
Estimates,931,1999,46.303
Estimates,931,2000,47.19
Estimates,931,2001,48.092
Estimates,931,2002,49.194
Estimates,931,2003,50.7
Estimates,931,2004,52.642
Estimates,931,2005,54.937
Estimates,931,2006,57.385
Estimates,931,2007,59.652
Estimates,931,2008,61.407
Estimates,931,2009,62.563
Estimates,931,2010,63.38
Estimates,931,2011,64.216
Estimates,931,2012,65.264
Estimates,931,2013,66.619
Estimates,931,2014,68.336
Estimates,931,2015,70.285
Medium_variant,931,2015,70.285
Medium_variant,931,2016,72.297
Medium_variant,931,2017,74.362
Medium_variant,931,2018,76.529
Medium_variant,931,2019,78.799
Medium_variant,931,2020,81.195
Medium_variant,931,2021,83.749
Medium_variant,931,2022,86.489
Medium_variant,931,2023,89.435
Medium_variant,931,2024,92.604
Medium_variant,931,2025,96.008
Medium_variant,931,2026,99.645
Medium_variant,931,2027,103.505
Medium_variant,931,2028,107.577
Medium_variant,931,2029,111.871
Medium_variant,931,2030,116.435
Medium_variant,931,2031,121.335
Medium_variant,931,2032,126.624
Medium_variant,931,2033,132.354
Medium_variant,931,2034,138.58
Medium_variant,931,2035,145.351
Medium_variant,931,2036,152.714
Medium_variant,931,2037,160.73
Medium_variant,931,2038,169.472
Medium_variant,931,2039,179.037
Medium_variant,931,2040,189.567
Medium_variant,931,2041,201.241
Medium_variant,931,2042,214.262
Medium_variant,931,2043,228.872
Medium_variant,931,2044,245.378
Medium_variant,931,2045,264.188
Medium_variant,931,2046,285.806
Medium_variant,931,2047,310.785
Medium_variant,931,2048,339.836
Medium_variant,931,2049,374.048
Medium_variant,931,2050,415.108
Medium_variant,931,2051,465.617
Medium_variant,931,2052,529.639
Medium_variant,931,2053,613.797
Medium_variant,931,2054,729.488
Medium_variant,931,2055,897.513
Medium_variant,931,2056,1162.223
Medium_variant,931,2057,1642.325
Medium_variant,931,2058,2787.713
Medium_variant,931,2059,9086.31
Medium_variant,931,2060,-7334.31
Medium_variant,931,2061,-2634.006
Medium_variant,931,2062,-1614.486
Medium_variant,931,2063,-1169.175
Medium_variant,931,2064,-919.867
Medium_variant,931,2065,-760.791
Medium_variant,931,2066,-650.567
Medium_variant,931,2067,-569.546
Medium_variant,931,2068,-507.384
Medium_variant,931,2069,-458.295
Medium_variant,931,2070,-418.714
Medium_variant,931,2071,-386.356
Medium_variant,931,2072,-359.748
Medium_variant,931,2073,-337.775
Medium_variant,931,2074,-319.447
Medium_variant,931,2075,-303.853
Medium_variant,931,2076,-290.334
Medium_variant,931,2077,-278.58
Medium_variant,931,2078,-268.382
Medium_variant,931,2079,-259.498
Medium_variant,931,2080,-251.675
Medium_variant,931,2081,-244.739
Medium_variant,931,2082,-238.658
Medium_variant,931,2083,-233.408
Medium_variant,931,2084,-228.876
Medium_variant,931,2085,-224.937
Medium_variant,931,2086,-221.44
Medium_variant,931,2087,-218.184
Medium_variant,931,2088,-215.019
Medium_variant,931,2089,-211.929
Medium_variant,931,2090,-209.017
Medium_variant,931,2091,-206.396
Medium_variant,931,2092,-204.135
Medium_variant,931,2093,-202.253
Medium_variant,931,2094,-200.72
Medium_variant,931,2095,-199.477
Medium_variant,931,2096,-198.457
Medium_variant,931,2097,-197.59
Medium_variant,931,2098,-196.808
Medium_variant,931,2099,-196.045
