variant,region,year,totalpopulationannualdoubletime
Estimates,934,1950,31.613
Estimates,934,1951,32.524
Estimates,934,1952,34.053
Estimates,934,1953,34.871
Estimates,934,1954,35.081
Estimates,934,1955,34.851
Estimates,934,1956,34.371
Estimates,934,1957,33.8
Estimates,934,1958,33.255
Estimates,934,1959,32.781
Estimates,934,1960,32.348
Estimates,934,1961,31.871
Estimates,934,1962,31.243
Estimates,934,1963,30.41
Estimates,934,1964,29.455
Estimates,934,1965,28.518
Estimates,934,1966,27.739
Estimates,934,1967,27.247
Estimates,934,1968,27.111
Estimates,934,1969,27.302
Estimates,934,1970,27.658
Estimates,934,1971,28.041
Estimates,934,1972,28.516
Estimates,934,1973,29.18
Estimates,934,1974,30.016
Estimates,934,1975,30.979
Estimates,934,1976,31.97
Estimates,934,1977,32.787
Estimates,934,1978,33.244
Estimates,934,1979,33.327
Estimates,934,1980,33.267
Estimates,934,1981,33.26
Estimates,934,1982,33.224
Estimates,934,1983,33.046
Estimates,934,1984,32.781
Estimates,934,1985,32.478
Estimates,934,1986,32.254
Estimates,934,1987,32.383
Estimates,934,1988,33.098
Estimates,934,1989,34.43
Estimates,934,1990,36.191
Estimates,934,1991,38.104
Estimates,934,1992,40.013
Estimates,934,1993,41.828
Estimates,934,1994,43.464
Estimates,934,1995,45.033
Estimates,934,1996,46.673
Estimates,934,1997,48.283
Estimates,934,1998,49.689
Estimates,934,1999,50.857
Estimates,934,2000,51.862
Estimates,934,2001,52.786
Estimates,934,2002,53.596
Estimates,934,2003,54.23
Estimates,934,2004,54.705
Estimates,934,2005,55.084
Estimates,934,2006,55.432
Estimates,934,2007,55.775
Estimates,934,2008,56.127
Estimates,934,2009,56.516
Estimates,934,2010,56.933
Estimates,934,2011,57.397
Estimates,934,2012,58.035
Estimates,934,2013,58.974
Estimates,934,2014,60.235
Estimates,934,2015,61.724
Medium_variant,934,2015,61.724
Medium_variant,934,2016,63.33
Medium_variant,934,2017,65.061
Medium_variant,934,2018,66.962
Medium_variant,934,2019,69.029
Medium_variant,934,2020,71.265
Medium_variant,934,2021,73.662
Medium_variant,934,2022,76.156
Medium_variant,934,2023,78.678
Medium_variant,934,2024,81.201
Medium_variant,934,2025,83.779
Medium_variant,934,2026,86.47
Medium_variant,934,2027,89.235
Medium_variant,934,2028,92.005
Medium_variant,934,2029,94.771
Medium_variant,934,2030,97.57
Medium_variant,934,2031,100.453
Medium_variant,934,2032,103.432
Medium_variant,934,2033,106.506
Medium_variant,934,2034,109.691
Medium_variant,934,2035,112.998
Medium_variant,934,2036,116.445
Medium_variant,934,2037,120.069
Medium_variant,934,2038,123.918
Medium_variant,934,2039,128.024
Medium_variant,934,2040,132.391
Medium_variant,934,2041,137.03
Medium_variant,934,2042,142.032
Medium_variant,934,2043,147.508
Medium_variant,934,2044,153.524
Medium_variant,934,2045,160.093
Medium_variant,934,2046,167.21
Medium_variant,934,2047,174.924
Medium_variant,934,2048,183.315
Medium_variant,934,2049,192.457
Medium_variant,934,2050,202.424
Medium_variant,934,2051,213.322
Medium_variant,934,2052,225.383
Medium_variant,934,2053,238.894
Medium_variant,934,2054,254.08
Medium_variant,934,2055,271.1
Medium_variant,934,2056,290.022
Medium_variant,934,2057,310.767
Medium_variant,934,2058,333.178
Medium_variant,934,2059,357.234
Medium_variant,934,2060,383.527
Medium_variant,934,2061,412.807
Medium_variant,934,2062,444.839
Medium_variant,934,2063,478.861
Medium_variant,934,2064,514.789
Medium_variant,934,2065,553.297
Medium_variant,934,2066,595.859
Medium_variant,934,2067,644.684
Medium_variant,934,2068,702.686
Medium_variant,934,2069,773.138
Medium_variant,934,2070,858.379
Medium_variant,934,2071,960.879
Medium_variant,934,2072,1087.026
Medium_variant,934,2073,1248.219
Medium_variant,934,2074,1461.236
Medium_variant,934,2075,1752.581
Medium_variant,934,2076,2171.746
Medium_variant,934,2077,2835.491
Medium_variant,934,2078,4066.442
Medium_variant,934,2079,7110.728
Medium_variant,934,2080,26655.729
Medium_variant,934,2081,-16239.723
Medium_variant,934,2082,-6562.449
Medium_variant,934,2083,-4324.296
Medium_variant,934,2084,-3353.246
Medium_variant,934,2085,-2796.602
Medium_variant,934,2086,-2416.587
Medium_variant,934,2087,-2139.637
Medium_variant,934,2088,-1931.799
Medium_variant,934,2089,-1768.24
Medium_variant,934,2090,-1634.077
Medium_variant,934,2091,-1519.94
Medium_variant,934,2092,-1419.764
Medium_variant,934,2093,-1329.532
Medium_variant,934,2094,-1246.557
Medium_variant,934,2095,-1169.048
Medium_variant,934,2096,-1095.812
Medium_variant,934,2097,-1026.101
Medium_variant,934,2098,-959.462
Medium_variant,934,2099,-895.658
