variant,region,year,totalpopulationannualdoubletime
estimates,915,1950,37.34
estimates,915,1951,36.609
estimates,915,1952,35.69
estimates,915,1953,35.552
estimates,915,1954,35.838
estimates,915,1955,36.244
estimates,915,1956,36.476
estimates,915,1957,36.291
estimates,915,1958,35.557
estimates,915,1959,34.357
estimates,915,1960,32.992
estimates,915,1961,31.856
estimates,915,1962,31.318
estimates,915,1963,31.632
estimates,915,1964,32.773
estimates,915,1965,34.491
estimates,915,1966,36.372
estimates,915,1967,37.944
estimates,915,1968,38.808
estimates,915,1969,38.899
estimates,915,1970,38.59
estimates,915,1971,38.365
estimates,915,1972,38.576
estimates,915,1973,39.429
estimates,915,1974,40.967
estimates,915,1975,42.961
estimates,915,1976,45.024
estimates,915,1977,46.797
estimates,915,1978,48
estimates,915,1979,48.541
estimates,915,1980,48.745
estimates,915,1981,48.966
estimates,915,1982,49.191
estimates,915,1983,49.314
estimates,915,1984,49.382
estimates,915,1985,49.416
estimates,915,1986,49.475
estimates,915,1987,49.728
estimates,915,1988,50.322
estimates,915,1989,51.283
estimates,915,1990,52.481
estimates,915,1991,53.779
estimates,915,1992,55.219
estimates,915,1993,56.896
estimates,915,1994,58.815
estimates,915,1995,60.944
estimates,915,1996,63.236
estimates,915,1997,65.635
estimates,915,1998,68.092
estimates,915,1999,70.57
estimates,915,2000,73.097
estimates,915,2001,75.691
estimates,915,2002,78.251
estimates,915,2003,80.64
estimates,915,2004,82.805
estimates,915,2005,84.895
estimates,915,2006,86.997
estimates,915,2007,88.787
estimates,915,2008,89.895
estimates,915,2009,90.359
estimates,915,2010,90.404
estimates,915,2011,90.45
estimates,915,2012,91.183
estimates,915,2013,93.195
estimates,915,2014,96.634
estimates,915,2015,101.14
medium_variant,915,2015,101.14
medium_variant,915,2016,106.08
medium_variant,915,2017,110.94
medium_variant,915,2018,115.316
medium_variant,915,2019,118.992
medium_variant,915,2020,122.381
medium_variant,915,2021,126.084
medium_variant,915,2022,130.319
medium_variant,915,2023,135.136
medium_variant,915,2024,140.666
medium_variant,915,2025,146.85
medium_variant,915,2026,153.574
medium_variant,915,2027,160.914
medium_variant,915,2028,169.027
medium_variant,915,2029,178.05
medium_variant,915,2030,188.145
medium_variant,915,2031,199.533
medium_variant,915,2032,212.631
medium_variant,915,2033,227.982
medium_variant,915,2034,246.184
medium_variant,915,2035,267.901
medium_variant,915,2036,293.913
medium_variant,915,2037,325.219
medium_variant,915,2038,363.174
medium_variant,915,2039,410.115
medium_variant,915,2040,470.024
medium_variant,915,2041,550.124
medium_variant,915,2042,665.081
medium_variant,915,2043,846.684
medium_variant,915,2044,1174.894
medium_variant,915,2045,1928.627
medium_variant,915,2046,5282.326
medium_variant,915,2047,-7647.409
medium_variant,915,2048,-2282.376
medium_variant,915,2049,-1365.809
medium_variant,915,2050,-983.944
medium_variant,915,2051,-772.333
medium_variant,915,2052,-637.839
medium_variant,915,2053,-545.147
medium_variant,915,2054,-477.466
medium_variant,915,2055,-426.072
medium_variant,915,2056,-385.907
medium_variant,915,2057,-353.72
medium_variant,915,2058,-327.381
medium_variant,915,2059,-305.527
medium_variant,915,2060,-287.068
medium_variant,915,2061,-271.327
medium_variant,915,2062,-258.061
medium_variant,915,2063,-247.036
medium_variant,915,2064,-237.829
medium_variant,915,2065,-229.94
medium_variant,915,2066,-222.951
medium_variant,915,2067,-216.624
medium_variant,915,2068,-210.825
medium_variant,915,2069,-205.473
medium_variant,915,2070,-200.529
medium_variant,915,2071,-195.995
medium_variant,915,2072,-191.908
medium_variant,915,2073,-188.273
medium_variant,915,2074,-185.016
medium_variant,915,2075,-182.073
medium_variant,915,2076,-179.305
medium_variant,915,2077,-176.433
medium_variant,915,2078,-173.236
medium_variant,915,2079,-169.745
medium_variant,915,2080,-166.222
medium_variant,915,2081,-162.918
medium_variant,915,2082,-159.905
medium_variant,915,2083,-157.184
medium_variant,915,2084,-154.765
medium_variant,915,2085,-152.554
medium_variant,915,2086,-150.488
medium_variant,915,2087,-148.696
medium_variant,915,2088,-147.306
medium_variant,915,2089,-146.295
medium_variant,915,2090,-145.541
medium_variant,915,2091,-144.912
medium_variant,915,2092,-144.308
medium_variant,915,2093,-143.677
medium_variant,915,2094,-143.017
medium_variant,915,2095,-142.355
medium_variant,915,2096,-141.731
medium_variant,915,2097,-141.188
medium_variant,915,2098,-140.773
medium_variant,915,2099,-140.53
