variant,region,year,totalpopulationannualdoubletime
estimates,901,1950,60.734
estimates,901,1951,59.513
estimates,901,1952,57.766
estimates,901,1953,57.061
estimates,901,1954,57.071
estimates,901,1955,57.549
estimates,901,1956,58.277
estimates,901,1957,59.063
estimates,901,1958,59.746
estimates,901,1959,60.266
estimates,901,1960,60.72
estimates,901,1961,61.368
estimates,901,1962,62.583
estimates,901,1963,64.739
estimates,901,1964,67.942
estimates,901,1965,72.065
estimates,901,1966,76.696
estimates,901,1967,81.016
estimates,901,1968,84.105
estimates,901,1969,85.645
estimates,901,1970,86.251
estimates,901,1971,86.854
estimates,901,1972,88.066
estimates,901,1973,90.257
estimates,901,1974,93.583
estimates,901,1975,97.645
estimates,901,1976,101.806
estimates,901,1977,105.707
estimates,901,1978,109.146
estimates,901,1979,111.965
estimates,901,1980,114.539
estimates,901,1981,117.23
estimates,901,1982,119.631
estimates,901,1983,121.193
estimates,901,1984,121.975
estimates,901,1985,122.279
estimates,901,1986,122.657
estimates,901,1987,123.992
estimates,901,1988,127.078
estimates,901,1989,132.192
estimates,901,1990,138.651
estimates,901,1991,145.598
estimates,901,1992,153.409
estimates,901,1993,162.948
estimates,901,1994,174.353
estimates,901,1995,187.74
estimates,901,1996,202.503
estimates,901,1997,215.723
estimates,901,1998,223.481
estimates,901,1999,224.342
estimates,901,2000,221.728
estimates,901,2001,218.858
estimates,901,2002,213.952
estimates,901,2003,205.106
estimates,901,2004,193.977
estimates,901,2005,182.118
estimates,901,2006,171.731
estimates,901,2007,166.373
estimates,901,2008,168.499
estimates,901,2009,178.578
estimates,901,2010,195.467
estimates,901,2011,216.399
estimates,901,2012,237.582
estimates,901,2013,254.233
estimates,901,2014,263.062
estimates,901,2015,267.409
medium_variant,901,2015,267.409
medium_variant,901,2016,272.92
medium_variant,901,2017,281.76
medium_variant,901,2018,294.678
medium_variant,901,2019,313.038
medium_variant,901,2020,336.053
medium_variant,901,2021,361.955
medium_variant,901,2022,390.875
medium_variant,901,2023,424.094
medium_variant,901,2024,462.307
medium_variant,901,2025,506.999
medium_variant,901,2026,560.445
medium_variant,901,2027,625.378
medium_variant,901,2028,705.378
medium_variant,901,2029,805.578
medium_variant,901,2030,934.152
medium_variant,901,2031,1102.645
medium_variant,901,2032,1322.591
medium_variant,901,2033,1605.069
medium_variant,901,2034,1968.334
medium_variant,901,2035,2462.417
medium_variant,901,2036,3202.481
medium_variant,901,2037,4400.061
medium_variant,901,2038,6530.058
medium_variant,901,2039,11232.197
medium_variant,901,2040,30504.422
medium_variant,901,2041,-56585.261
medium_variant,901,2042,-15916.651
medium_variant,901,2043,-9719.013
medium_variant,901,2044,-7194.303
medium_variant,901,2045,-5846.667
medium_variant,901,2046,-4992.118
medium_variant,901,2047,-4297.149
medium_variant,901,2048,-3653.58
medium_variant,901,2049,-3091.496
medium_variant,901,2050,-2652.48
medium_variant,901,2051,-2332.017
medium_variant,901,2052,-2093.468
medium_variant,901,2053,-1909.004
medium_variant,901,2054,-1765.081
medium_variant,901,2055,-1650.482
medium_variant,901,2056,-1557.635
medium_variant,901,2057,-1482.814
medium_variant,901,2058,-1423.795
medium_variant,901,2059,-1378.795
medium_variant,901,2060,-1345.2
medium_variant,901,2061,-1322.52
medium_variant,901,2062,-1315.275
medium_variant,901,2063,-1328.29
medium_variant,901,2064,-1362.921
medium_variant,901,2065,-1416.079
medium_variant,901,2066,-1484.898
medium_variant,901,2067,-1574.586
medium_variant,901,2068,-1695.18
medium_variant,901,2069,-1856.509
medium_variant,901,2070,-2071.121
medium_variant,901,2071,-2357.827
medium_variant,901,2072,-2750.09
medium_variant,901,2073,-3309.025
medium_variant,901,2074,-4154.276
medium_variant,901,2075,-5576.555
medium_variant,901,2076,-8439.719
medium_variant,901,2077,-16652.472
medium_variant,901,2078,-169979.136
medium_variant,901,2079,23022.376
medium_variant,901,2080,11258.017
medium_variant,901,2081,7630.87
medium_variant,901,2082,5917.331
medium_variant,901,2083,4967.527
medium_variant,901,2084,4389.472
medium_variant,901,2085,4008.452
medium_variant,901,2086,3745.053
medium_variant,901,2087,3576.55
medium_variant,901,2088,3494.054
medium_variant,901,2089,3484.345
medium_variant,901,2090,3534.461
medium_variant,901,2091,3635.756
medium_variant,901,2092,3785.138
medium_variant,901,2093,3986.205
medium_variant,901,2094,4251.833
medium_variant,901,2095,4606.397
medium_variant,901,2096,5092.054
medium_variant,901,2097,5785.075
medium_variant,901,2098,6836.408
medium_variant,901,2099,8588.823
