variant,region,year,totalpopulationannualdoubletime
Estimates,5500,1950,34.094
Estimates,5500,1951,30.432
Estimates,5500,1952,25.76
Estimates,5500,1953,23.353
Estimates,5500,1954,22.055
Estimates,5500,1955,21.347
Estimates,5500,1956,20.944
Estimates,5500,1957,20.668
Estimates,5500,1958,20.41
Estimates,5500,1959,20.142
Estimates,5500,1960,19.919
Estimates,5500,1961,19.858
Estimates,5500,1962,20.103
Estimates,5500,1963,20.78
Estimates,5500,1964,21.901
Estimates,5500,1965,23.378
Estimates,5500,1966,25.022
Estimates,5500,1967,26.504
Estimates,5500,1968,27.487
Estimates,5500,1969,27.888
Estimates,5500,1970,27.953
Estimates,5500,1971,28.031
Estimates,5500,1972,28.392
Estimates,5500,1973,29.205
Estimates,5500,1974,30.498
Estimates,5500,1975,32.122
Estimates,5500,1976,33.772
Estimates,5500,1977,35.014
Estimates,5500,1978,35.481
Estimates,5500,1979,35.167
Estimates,5500,1980,34.589
Estimates,5500,1981,34.194
Estimates,5500,1982,33.915
Estimates,5500,1983,33.61
Estimates,5500,1984,33.365
Estimates,5500,1985,33.119
Estimates,5500,1986,32.989
Estimates,5500,1987,33.626
Estimates,5500,1988,35.726
Estimates,5500,1989,39.709
Estimates,5500,1990,45.676
Estimates,5500,1991,53.35
Estimates,5500,1992,62.322
Estimates,5500,1993,71.745
Estimates,5500,1994,80.156
Estimates,5500,1995,88.009
Estimates,5500,1996,96.42
Estimates,5500,1997,102.344
Estimates,5500,1998,101.239
Estimates,5500,1999,93.862
Estimates,5500,2000,84.365
Estimates,5500,2001,75.838
Estimates,5500,2002,69.095
Estimates,5500,2003,64.046
Estimates,5500,2004,60.34
Estimates,5500,2005,57.438
Estimates,5500,2006,54.869
Estimates,5500,2007,52.331
Estimates,5500,2008,49.736
Estimates,5500,2009,47.232
Estimates,5500,2010,44.968
Estimates,5500,2011,43.179
Estimates,5500,2012,42.294
Estimates,5500,2013,42.605
Estimates,5500,2014,44.093
Estimates,5500,2015,46.419
Medium_variant,5500,2015,46.419
Medium_variant,5500,2016,49.116
Medium_variant,5500,2017,51.903
Medium_variant,5500,2018,54.6
Medium_variant,5500,2019,57.058
Medium_variant,5500,2020,59.499
Medium_variant,5500,2021,62.253
Medium_variant,5500,2022,65.354
Medium_variant,5500,2023,68.703
Medium_variant,5500,2024,72.298
Medium_variant,5500,2025,76.142
Medium_variant,5500,2026,80.174
Medium_variant,5500,2027,84.152
Medium_variant,5500,2028,87.773
Medium_variant,5500,2029,90.901
Medium_variant,5500,2030,93.709
Medium_variant,5500,2031,96.426
Medium_variant,5500,2032,98.954
Medium_variant,5500,2033,101.107
Medium_variant,5500,2034,102.905
Medium_variant,5500,2035,104.464
Medium_variant,5500,2036,105.951
Medium_variant,5500,2037,107.531
Medium_variant,5500,2038,109.349
Medium_variant,5500,2039,111.496
Medium_variant,5500,2040,113.884
Medium_variant,5500,2041,116.47
Medium_variant,5500,2042,119.567
Medium_variant,5500,2043,123.57
Medium_variant,5500,2044,128.64
Medium_variant,5500,2045,134.656
Medium_variant,5500,2046,141.449
Medium_variant,5500,2047,149.216
Medium_variant,5500,2048,158.335
Medium_variant,5500,2049,169.045
Medium_variant,5500,2050,181.561
Medium_variant,5500,2051,196.078
Medium_variant,5500,2052,212.754
Medium_variant,5500,2053,231.748
Medium_variant,5500,2054,253.332
Medium_variant,5500,2055,278.291
Medium_variant,5500,2056,307.624
Medium_variant,5500,2057,341.46
Medium_variant,5500,2058,379.221
Medium_variant,5500,2059,420.766
Medium_variant,5500,2060,467.531
Medium_variant,5500,2061,521.804
Medium_variant,5500,2062,583.367
Medium_variant,5500,2063,649.838
Medium_variant,5500,2064,720.049
Medium_variant,5500,2065,795.009
Medium_variant,5500,2066,878.112
Medium_variant,5500,2067,974.137
Medium_variant,5500,2068,1089.649
Medium_variant,5500,2069,1233.802
Medium_variant,5500,2070,1415.24
Medium_variant,5500,2071,1645.506
Medium_variant,5500,2072,1954.526
Medium_variant,5500,2073,2407.54
Medium_variant,5500,2074,3146.632
Medium_variant,5500,2075,4537.107
Medium_variant,5500,2076,8100.675
Medium_variant,5500,2077,45679.59
Medium_variant,5500,2078,-11199.827
Medium_variant,5500,2079,-4760.514
Medium_variant,5500,2080,-2969.888
Medium_variant,5500,2081,-2153.337
Medium_variant,5500,2082,-1696.832
Medium_variant,5500,2083,-1410.059
Medium_variant,5500,2084,-1214.158
Medium_variant,5500,2085,-1069.64
Medium_variant,5500,2086,-955.675
Medium_variant,5500,2087,-861.4
Medium_variant,5500,2088,-781.104
Medium_variant,5500,2089,-712.11
Medium_variant,5500,2090,-653.532
Medium_variant,5500,2091,-604.406
Medium_variant,5500,2092,-563.393
Medium_variant,5500,2093,-529.067
Medium_variant,5500,2094,-500.051
Medium_variant,5500,2095,-475.123
Medium_variant,5500,2096,-453.341
Medium_variant,5500,2097,-433.969
Medium_variant,5500,2098,-416.441
Medium_variant,5500,2099,-400.338
