variant,country,year,populationgrowthrate
estimates,780,1950,2.024
estimates,780,1951,2.279
estimates,780,1952,2.706
estimates,780,1953,2.974
estimates,780,1954,3.106
estimates,780,1955,3.121
estimates,780,1956,3.041
estimates,780,1957,2.883
estimates,780,1958,2.665
estimates,780,1959,2.403
estimates,780,1960,2.117
estimates,780,1961,1.825
estimates,780,1962,1.548
estimates,780,1963,1.304
estimates,780,1964,1.1
estimates,780,1965,0.912
estimates,780,1966,0.734
estimates,780,1967,0.625
estimates,780,1968,0.64
estimates,780,1969,0.774
estimates,780,1970,0.978
estimates,780,1971,1.188
estimates,780,1972,1.353
estimates,780,1973,1.44
estimates,780,1974,1.449
estimates,780,1975,1.414
estimates,780,1976,1.378
estimates,780,1977,1.368
estimates,780,1978,1.396
estimates,780,1979,1.458
estimates,780,1980,1.536
estimates,780,1981,1.6
estimates,780,1982,1.611
estimates,780,1983,1.542
estimates,780,1984,1.397
estimates,780,1985,1.212
estimates,780,1986,1.027
estimates,780,1987,0.872
estimates,780,1988,0.763
estimates,780,1989,0.701
estimates,780,1990,0.666
estimates,780,1991,0.634
estimates,780,1992,0.586
estimates,780,1993,0.516
estimates,780,1994,0.424
estimates,780,1995,0.321
estimates,780,1996,0.226
estimates,780,1997,0.166
estimates,780,1998,0.163
estimates,780,1999,0.215
estimates,780,2000,0.3
estimates,780,2001,0.387
estimates,780,2002,0.456
estimates,780,2003,0.494
estimates,780,2004,0.499
estimates,780,2005,0.486
estimates,780,2006,0.473
estimates,780,2007,0.467
estimates,780,2008,0.47
estimates,780,2009,0.481
estimates,780,2010,0.496
estimates,780,2011,0.505
estimates,780,2012,0.501
estimates,780,2013,0.479
estimates,780,2014,0.437
estimates,780,2015,0.386
medium_variant,780,2015,0.386
medium_variant,780,2016,0.332
medium_variant,780,2017,0.28
medium_variant,780,2018,0.231
medium_variant,780,2019,0.185
medium_variant,780,2020,0.141
medium_variant,780,2021,0.097
medium_variant,780,2022,0.054
medium_variant,780,2023,0.015
medium_variant,780,2024,-0.019
medium_variant,780,2025,-0.049
medium_variant,780,2026,-0.078
medium_variant,780,2027,-0.105
medium_variant,780,2028,-0.128
medium_variant,780,2029,-0.148
medium_variant,780,2030,-0.165
medium_variant,780,2031,-0.181
medium_variant,780,2032,-0.195
medium_variant,780,2033,-0.209
medium_variant,780,2034,-0.222
medium_variant,780,2035,-0.234
medium_variant,780,2036,-0.246
medium_variant,780,2037,-0.258
medium_variant,780,2038,-0.27
medium_variant,780,2039,-0.283
medium_variant,780,2040,-0.296
medium_variant,780,2041,-0.31
medium_variant,780,2042,-0.324
medium_variant,780,2043,-0.34
medium_variant,780,2044,-0.357
medium_variant,780,2045,-0.376
medium_variant,780,2046,-0.395
medium_variant,780,2047,-0.413
medium_variant,780,2048,-0.431
medium_variant,780,2049,-0.449
medium_variant,780,2050,-0.466
medium_variant,780,2051,-0.483
medium_variant,780,2052,-0.499
medium_variant,780,2053,-0.516
medium_variant,780,2054,-0.531
medium_variant,780,2055,-0.547
medium_variant,780,2056,-0.561
medium_variant,780,2057,-0.574
medium_variant,780,2058,-0.585
medium_variant,780,2059,-0.594
medium_variant,780,2060,-0.602
medium_variant,780,2061,-0.608
medium_variant,780,2062,-0.614
medium_variant,780,2063,-0.617
medium_variant,780,2064,-0.619
medium_variant,780,2065,-0.62
medium_variant,780,2066,-0.619
medium_variant,780,2067,-0.617
medium_variant,780,2068,-0.613
medium_variant,780,2069,-0.609
medium_variant,780,2070,-0.602
medium_variant,780,2071,-0.596
medium_variant,780,2072,-0.588
medium_variant,780,2073,-0.581
medium_variant,780,2074,-0.573
medium_variant,780,2075,-0.565
medium_variant,780,2076,-0.557
medium_variant,780,2077,-0.549
medium_variant,780,2078,-0.541
medium_variant,780,2079,-0.534
medium_variant,780,2080,-0.528
medium_variant,780,2081,-0.522
medium_variant,780,2082,-0.516
medium_variant,780,2083,-0.512
medium_variant,780,2084,-0.509
medium_variant,780,2085,-0.507
medium_variant,780,2086,-0.505
medium_variant,780,2087,-0.503
medium_variant,780,2088,-0.502
medium_variant,780,2089,-0.5
medium_variant,780,2090,-0.499
medium_variant,780,2091,-0.497
medium_variant,780,2092,-0.495
medium_variant,780,2093,-0.493
medium_variant,780,2094,-0.491
medium_variant,780,2095,-0.488
medium_variant,780,2096,-0.485
medium_variant,780,2097,-0.481
medium_variant,780,2098,-0.476
medium_variant,780,2099,-0.47
