country,year,variant,freq,age5yearinterval,noofbirthbymother
858,1950,Estimates,5yearly,15_19,29.569
858,1950,Estimates,5yearly,20_24,73.546
858,1950,Estimates,5yearly,25_29,67.987
858,1950,Estimates,5yearly,30_34,42.252
858,1950,Estimates,5yearly,35_39,22.924
858,1950,Estimates,5yearly,40_44,7.203
858,1950,Estimates,5yearly,45_49,1.181
858,1955,Estimates,5yearly,15_19,31.033
858,1955,Estimates,5yearly,20_24,77.591
858,1955,Estimates,5yearly,25_29,75.816
858,1955,Estimates,5yearly,30_34,50.073
858,1955,Estimates,5yearly,35_39,25.329
858,1955,Estimates,5yearly,40_44,7.935
858,1955,Estimates,5yearly,45_49,1.403
858,1960,Estimates,5yearly,15_19,33.292
858,1960,Estimates,5yearly,20_24,80.148
858,1960,Estimates,5yearly,25_29,78.579
858,1960,Estimates,5yearly,30_34,54.839
858,1960,Estimates,5yearly,35_39,29.465
858,1960,Estimates,5yearly,40_44,8.677
858,1960,Estimates,5yearly,45_49,1.533
858,1965,Estimates,5yearly,15_19,33.601
858,1965,Estimates,5yearly,20_24,79.714
858,1965,Estimates,5yearly,25_29,74.832
858,1965,Estimates,5yearly,30_34,52.613
858,1965,Estimates,5yearly,35_39,29.956
858,1965,Estimates,5yearly,40_44,9.392
858,1965,Estimates,5yearly,45_49,1.54
858,1970,Estimates,5yearly,15_19,37.251
858,1970,Estimates,5yearly,20_24,85.361
858,1970,Estimates,5yearly,25_29,78.659
858,1970,Estimates,5yearly,30_34,53.526
858,1970,Estimates,5yearly,35_39,30.818
858,1970,Estimates,5yearly,40_44,10.397
858,1970,Estimates,5yearly,45_49,1.84
858,1975,Estimates,5yearly,15_19,42.431
858,1975,Estimates,5yearly,20_24,84.783
858,1975,Estimates,5yearly,25_29,73.79
858,1975,Estimates,5yearly,30_34,50.496
858,1975,Estimates,5yearly,35_39,28.389
858,1975,Estimates,5yearly,40_44,9.674
858,1975,Estimates,5yearly,45_49,0.996
858,1980,Estimates,5yearly,15_19,37.309
858,1980,Estimates,5yearly,20_24,79.838
858,1980,Estimates,5yearly,25_29,73.857
858,1980,Estimates,5yearly,30_34,47.7
858,1980,Estimates,5yearly,35_39,24.834
858,1980,Estimates,5yearly,40_44,7.621
858,1980,Estimates,5yearly,45_49,0.614
858,1985,Estimates,5yearly,15_19,40.489
858,1985,Estimates,5yearly,20_24,72.165
858,1985,Estimates,5yearly,25_29,78.297
858,1985,Estimates,5yearly,30_34,53.937
858,1985,Estimates,5yearly,35_39,26.302
858,1985,Estimates,5yearly,40_44,7.426
858,1985,Estimates,5yearly,45_49,0.43
858,1990,Estimates,5yearly,15_19,46.398
858,1990,Estimates,5yearly,20_24,74.398
858,1990,Estimates,5yearly,25_29,76.152
858,1990,Estimates,5yearly,30_34,56.608
858,1990,Estimates,5yearly,35_39,26.757
858,1990,Estimates,5yearly,40_44,7.316
858,1990,Estimates,5yearly,45_49,0.398
858,1995,Estimates,5yearly,15_19,43.754
858,1995,Estimates,5yearly,20_24,76.918
858,1995,Estimates,5yearly,25_29,73.893
858,1995,Estimates,5yearly,30_34,51.156
858,1995,Estimates,5yearly,35_39,24.537
858,1995,Estimates,5yearly,40_44,6.399
858,1995,Estimates,5yearly,45_49,0.324
858,2000,Estimates,5yearly,15_19,39.86
858,2000,Estimates,5yearly,20_24,66.635
858,2000,Estimates,5yearly,25_29,70.437
858,2000,Estimates,5yearly,30_34,52.46
858,2000,Estimates,5yearly,35_39,26.901
858,2000,Estimates,5yearly,40_44,7.97
858,2000,Estimates,5yearly,45_49,0.496
858,2005,Estimates,5yearly,15_19,39.337
858,2005,Estimates,5yearly,20_24,60.973
858,2005,Estimates,5yearly,25_29,64.901
858,2005,Estimates,5yearly,30_34,53.013
