country,year,variant,freq,age5yearinterval,noofbirthbymother
662,1950,Estimates,5yearly,15_19,3.551
662,1950,Estimates,5yearly,20_24,5.844
662,1950,Estimates,5yearly,25_29,4.882
662,1950,Estimates,5yearly,30_34,3.106
662,1950,Estimates,5yearly,35_39,1.885
662,1950,Estimates,5yearly,40_44,0.522
662,1950,Estimates,5yearly,45_49,0.109
662,1955,Estimates,5yearly,15_19,3.427
662,1955,Estimates,5yearly,20_24,6.561
662,1955,Estimates,5yearly,25_29,5.488
662,1955,Estimates,5yearly,30_34,3.532
662,1955,Estimates,5yearly,35_39,2.363
662,1955,Estimates,5yearly,40_44,0.82
662,1955,Estimates,5yearly,45_49,0.119
662,1960,Estimates,5yearly,15_19,3.6
662,1960,Estimates,5yearly,20_24,6.156
662,1960,Estimates,5yearly,25_29,4.823
662,1960,Estimates,5yearly,30_34,3.356
662,1960,Estimates,5yearly,35_39,2.355
662,1960,Estimates,5yearly,40_44,0.967
662,1960,Estimates,5yearly,45_49,0.124
662,1965,Estimates,5yearly,15_19,4.051
662,1965,Estimates,5yearly,20_24,6.188
662,1965,Estimates,5yearly,25_29,4.408
662,1965,Estimates,5yearly,30_34,2.908
662,1965,Estimates,5yearly,35_39,2.055
662,1965,Estimates,5yearly,40_44,0.903
662,1965,Estimates,5yearly,45_49,0.121
662,1970,Estimates,5yearly,15_19,4.439
662,1970,Estimates,5yearly,20_24,6.126
662,1970,Estimates,5yearly,25_29,4.15
662,1970,Estimates,5yearly,30_34,2.571
662,1970,Estimates,5yearly,35_39,1.697
662,1970,Estimates,5yearly,40_44,0.742
662,1970,Estimates,5yearly,45_49,0.103
662,1975,Estimates,5yearly,15_19,5.415
662,1975,Estimates,5yearly,20_24,6.647
662,1975,Estimates,5yearly,25_29,4.435
662,1975,Estimates,5yearly,30_34,2.627
662,1975,Estimates,5yearly,35_39,1.475
662,1975,Estimates,5yearly,40_44,0.605
662,1975,Estimates,5yearly,45_49,0.086
662,1980,Estimates,5yearly,15_19,5.482
662,1980,Estimates,5yearly,20_24,6.7
662,1980,Estimates,5yearly,25_29,4.16
662,1980,Estimates,5yearly,30_34,2.369
662,1980,Estimates,5yearly,35_39,1.234
662,1980,Estimates,5yearly,40_44,0.378
662,1980,Estimates,5yearly,45_49,0.047
662,1985,Estimates,5yearly,15_19,4.539
