variant,country,year,noofbirth
estimates,548,1950,2.495
estimates,548,1951,2.524
estimates,548,1952,2.585
estimates,548,1953,2.648
estimates,548,1954,2.712
estimates,548,1955,2.779
estimates,548,1956,2.847
estimates,548,1957,2.916
estimates,548,1958,2.986
estimates,548,1959,3.055
estimates,548,1960,3.121
estimates,548,1961,3.183
estimates,548,1962,3.24
estimates,548,1963,3.291
estimates,548,1964,3.337
estimates,548,1965,3.379
estimates,548,1966,3.419
estimates,548,1967,3.459
estimates,548,1968,3.504
estimates,548,1969,3.554
estimates,548,1970,3.612
estimates,548,1971,3.68
estimates,548,1972,3.758
estimates,548,1973,3.843
estimates,548,1974,3.935
estimates,548,1975,4.031
estimates,548,1976,4.131
estimates,548,1977,4.23
estimates,548,1978,4.327
estimates,548,1979,4.421
estimates,548,1980,4.509
estimates,548,1981,4.59
estimates,548,1982,4.667
estimates,548,1983,4.741
estimates,548,1984,4.813
estimates,548,1985,4.885
estimates,548,1986,4.962
estimates,548,1987,5.044
estimates,548,1988,5.133
estimates,548,1989,5.228
estimates,548,1990,5.328
estimates,548,1991,5.431
estimates,548,1992,5.534
estimates,548,1993,5.633
estimates,548,1994,5.726
estimates,548,1995,5.81
estimates,548,1996,5.881
estimates,548,1997,5.939
estimates,548,1998,5.986
estimates,548,1999,6.022
estimates,548,2000,6.05
estimates,548,2001,6.071
estimates,548,2002,6.089
estimates,548,2003,6.108
estimates,548,2004,6.131
estimates,548,2005,6.164
estimates,548,2006,6.209
estimates,548,2007,6.267
estimates,548,2008,6.336
estimates,548,2009,6.417
estimates,548,2010,6.506
estimates,548,2011,6.598
estimates,548,2012,6.69
estimates,548,2013,6.777
estimates,548,2014,6.858
estimates,548,2015,6.93
medium_variant,548,2015,6.93
medium_variant,548,2016,6.994
medium_variant,548,2017,7.052
medium_variant,548,2018,7.105
medium_variant,548,2019,7.155
medium_variant,548,2020,7.203
medium_variant,548,2021,7.25
medium_variant,548,2022,7.296
medium_variant,548,2023,7.342
medium_variant,548,2024,7.39
medium_variant,548,2025,7.438
medium_variant,548,2026,7.488
medium_variant,548,2027,7.538
medium_variant,548,2028,7.588
medium_variant,548,2029,7.638
medium_variant,548,2030,7.688
medium_variant,548,2031,7.738
medium_variant,548,2032,7.787
medium_variant,548,2033,7.835
medium_variant,548,2034,7.882
medium_variant,548,2035,7.928
medium_variant,548,2036,7.972
medium_variant,548,2037,8.014
medium_variant,548,2038,8.054
medium_variant,548,2039,8.092
medium_variant,548,2040,8.127
medium_variant,548,2041,8.159
medium_variant,548,2042,8.189
medium_variant,548,2043,8.215
medium_variant,548,2044,8.24
medium_variant,548,2045,8.261
medium_variant,548,2046,8.281
medium_variant,548,2047,8.298
medium_variant,548,2048,8.314
medium_variant,548,2049,8.328
medium_variant,548,2050,8.34
medium_variant,548,2051,8.35
medium_variant,548,2052,8.359
medium_variant,548,2053,8.365
medium_variant,548,2054,8.37
medium_variant,548,2055,8.374
medium_variant,548,2056,8.376
medium_variant,548,2057,8.378
medium_variant,548,2058,8.379
medium_variant,548,2059,8.38
medium_variant,548,2060,8.379
medium_variant,548,2061,8.379
medium_variant,548,2062,8.377
medium_variant,548,2063,8.374
medium_variant,548,2064,8.369
medium_variant,548,2065,8.363
medium_variant,548,2066,8.356
medium_variant,548,2067,8.348
medium_variant,548,2068,8.339
medium_variant,548,2069,8.328
medium_variant,548,2070,8.317
medium_variant,548,2071,8.305
medium_variant,548,2072,8.293
medium_variant,548,2073,8.279
medium_variant,548,2074,8.264
medium_variant,548,2075,8.249
medium_variant,548,2076,8.232
medium_variant,548,2077,8.213
medium_variant,548,2078,8.194
medium_variant,548,2079,8.173
medium_variant,548,2080,8.151
medium_variant,548,2081,8.128
medium_variant,548,2082,8.105
medium_variant,548,2083,8.081
medium_variant,548,2084,8.058
medium_variant,548,2085,8.034
medium_variant,548,2086,8.01
medium_variant,548,2087,7.985
medium_variant,548,2088,7.96
medium_variant,548,2089,7.935
medium_variant,548,2090,7.909
medium_variant,548,2091,7.884
medium_variant,548,2092,7.858
medium_variant,548,2093,7.833
medium_variant,548,2094,7.808
medium_variant,548,2095,7.783
medium_variant,548,2096,7.758
medium_variant,548,2097,7.734
medium_variant,548,2098,7.71
medium_variant,548,2099,7.687
