variant,country,year,noofbirth
estimates,296,1950,1.473
estimates,296,1951,1.508
estimates,296,1952,1.576
estimates,296,1953,1.64
estimates,296,1954,1.701
estimates,296,1955,1.757
estimates,296,1956,1.809
estimates,296,1957,1.856
estimates,296,1958,1.898
estimates,296,1959,1.934
estimates,296,1960,1.961
estimates,296,1961,1.98
estimates,296,1962,1.988
estimates,296,1963,1.986
estimates,296,1964,1.974
estimates,296,1965,1.953
estimates,296,1966,1.921
estimates,296,1967,1.882
estimates,296,1968,1.84
estimates,296,1969,1.799
estimates,296,1970,1.766
estimates,296,1971,1.746
estimates,296,1972,1.743
estimates,296,1973,1.758
estimates,296,1974,1.792
estimates,296,1975,1.841
estimates,296,1976,1.901
estimates,296,1977,1.966
estimates,296,1978,2.03
estimates,296,1979,2.09
estimates,296,1980,2.147
estimates,296,1981,2.2
estimates,296,1982,2.253
estimates,296,1983,2.308
estimates,296,1984,2.363
estimates,296,1985,2.417
estimates,296,1986,2.47
estimates,296,1987,2.52
estimates,296,1988,2.564
estimates,296,1989,2.602
estimates,296,1990,2.631
estimates,296,1991,2.649
estimates,296,1992,2.657
estimates,296,1993,2.654
estimates,296,1994,2.644
estimates,296,1995,2.629
estimates,296,1996,2.611
estimates,296,1997,2.595
estimates,296,1998,2.584
estimates,296,1999,2.579
estimates,296,2000,2.584
estimates,296,2001,2.6
estimates,296,2002,2.625
estimates,296,2003,2.657
estimates,296,2004,2.697
estimates,296,2005,2.744
estimates,296,2006,2.796
estimates,296,2007,2.852
estimates,296,2008,2.909
estimates,296,2009,2.966
estimates,296,2010,3.021
estimates,296,2011,3.07
estimates,296,2012,3.114
estimates,296,2013,3.152
estimates,296,2014,3.183
estimates,296,2015,3.207
medium_variant,296,2015,3.207
medium_variant,296,2016,3.225
medium_variant,296,2017,3.239
medium_variant,296,2018,3.249
medium_variant,296,2019,3.257
medium_variant,296,2020,3.263
medium_variant,296,2021,3.265
medium_variant,296,2022,3.265
medium_variant,296,2023,3.262
medium_variant,296,2024,3.256
medium_variant,296,2025,3.248
medium_variant,296,2026,3.238
medium_variant,296,2027,3.227
medium_variant,296,2028,3.217
medium_variant,296,2029,3.209
medium_variant,296,2030,3.204
medium_variant,296,2031,3.203
medium_variant,296,2032,3.209
medium_variant,296,2033,3.221
medium_variant,296,2034,3.239
medium_variant,296,2035,3.263
medium_variant,296,2036,3.294
medium_variant,296,2037,3.33
medium_variant,296,2038,3.369
medium_variant,296,2039,3.41
medium_variant,296,2040,3.451
medium_variant,296,2041,3.49
medium_variant,296,2042,3.526
medium_variant,296,2043,3.558
medium_variant,296,2044,3.585
medium_variant,296,2045,3.606
medium_variant,296,2046,3.621
medium_variant,296,2047,3.631
medium_variant,296,2048,3.636
medium_variant,296,2049,3.637
medium_variant,296,2050,3.634
medium_variant,296,2051,3.627
medium_variant,296,2052,3.617
medium_variant,296,2053,3.605
medium_variant,296,2054,3.59
medium_variant,296,2055,3.575
medium_variant,296,2056,3.559
medium_variant,296,2057,3.542
medium_variant,296,2058,3.526
medium_variant,296,2059,3.51
medium_variant,296,2060,3.497
medium_variant,296,2061,3.486
medium_variant,296,2062,3.477
medium_variant,296,2063,3.472
medium_variant,296,2064,3.47
medium_variant,296,2065,3.471
medium_variant,296,2066,3.475
medium_variant,296,2067,3.482
medium_variant,296,2068,3.492
medium_variant,296,2069,3.503
medium_variant,296,2070,3.516
medium_variant,296,2071,3.528
medium_variant,296,2072,3.541
medium_variant,296,2073,3.552
medium_variant,296,2074,3.562
medium_variant,296,2075,3.568
medium_variant,296,2076,3.572
medium_variant,296,2077,3.572
medium_variant,296,2078,3.569
medium_variant,296,2079,3.563
medium_variant,296,2080,3.553
medium_variant,296,2081,3.54
medium_variant,296,2082,3.524
medium_variant,296,2083,3.506
medium_variant,296,2084,3.487
medium_variant,296,2085,3.466
medium_variant,296,2086,3.444
medium_variant,296,2087,3.422
medium_variant,296,2088,3.399
medium_variant,296,2089,3.377
medium_variant,296,2090,3.356
medium_variant,296,2091,3.336
medium_variant,296,2092,3.318
medium_variant,296,2093,3.302
medium_variant,296,2094,3.287
medium_variant,296,2095,3.275
medium_variant,296,2096,3.266
medium_variant,296,2097,3.258
medium_variant,296,2098,3.253
medium_variant,296,2099,3.25
