agebroad,gender,percentagetotalpopulation,country,variant,year
0,female,4.549,12,estimates,1950
0_1,female,6.796,12,estimates,1950
0_4,female,15.778,12,estimates,1950
0_14,female,40.76,12,estimates,1950
0_17,female,47.185,12,estimates,1950
0_19,female,51.169,12,estimates,1950
0_24,female,60.016,12,estimates,1950
3_4,female,5.852,12,estimates,1950
3_5,female,8.615,12,estimates,1950
3_6,female,11.295,12,estimates,1950
4_5,female,5.629,12,estimates,1950
4_6,female,8.308,12,estimates,1950
5_14,female,24.982,12,estimates,1950
5_10,female,15.563,12,estimates,1950
5_11,female,17.992,12,estimates,1950
6_9,female,10.339,12,estimates,1950
6_10,female,12.799,12,estimates,1950
6_11,female,15.228,12,estimates,1950
6_12,female,17.618,12,estimates,1950
7_10,female,10.12,12,estimates,1950
7_12,female,14.939,12,estimates,1950
11_16,female,13.764,12,estimates,1950
11_17,female,15.844,12,estimates,1950
11_18,female,17.865,12,estimates,1950
12_14,female,6.99,12,estimates,1950
12_16,female,11.335,12,estimates,1950
12_17,female,13.415,12,estimates,1950
12_18,female,15.436,12,estimates,1950
13_17,female,11.025,12,estimates,1950
13_18,female,13.046,12,estimates,1950
13_19,female,15.009,12,estimates,1950
15_17,female,6.425,12,estimates,1950
18_23,female,11.225,12,estimates,1950
15_24,female,19.256,12,estimates,1950
15_49,female,47.254,12,estimates,1950
15_59,female,53.659,12,estimates,1950
15_64,female,55.728,12,estimates,1950
20_64,female,45.32,12,estimates,1950
20_69,female,46.762,12,estimates,1950
25_49,female,27.998,12,estimates,1950
25_64,female,36.472,12,estimates,1950
25_69,female,37.914,12,estimates,1950
15plus,female,59.24,12,estimates,1950
16plus,female,57.036,12,estimates,1950
17plus,female,54.895,12,estimates,1950
18plus,female,52.815,12,estimates,1950
20plus,female,48.831,12,estimates,1950
21plus,female,46.926,12,estimates,1950
25plus,female,39.984,12,estimates,1950
50plus,female,11.986,12,estimates,1950
60plus,female,5.581,12,estimates,1950
65plus,female,3.511,12,estimates,1950
70plus,female,2.07,12,estimates,1950
75plus,female,1.024,12,estimates,1950
80plus,female,0.544,12,estimates,1950
85plus,female,0.219,12,estimates,1950
90plus,female,0.095,12,estimates,1950
total,female,100,12,estimates,1950
0,male,4.554,12,estimates,1950
0_1,male,6.888,12,estimates,1950
0_4,male,15.85,12,estimates,1950
0_14,male,40.459,12,estimates,1950
0_17,male,47.145,12,estimates,1950
0_19,male,51.283,12,estimates,1950
0_24,male,60.069,12,estimates,1950
3_4,male,5.82,12,estimates,1950
3_5,male,8.548,12,estimates,1950
3_6,male,11.181,12,estimates,1950
4_5,male,5.569,12,estimates,1950
4_6,male,8.203,12,estimates,1950
5_14,male,24.608,12,estimates,1950
5_10,male,15.271,12,estimates,1950
5_11,male,17.649,12,estimates,1950
6_9,male,10.135,12,estimates,1950
6_10,male,12.544,12,estimates,1950
6_11,male,14.922,12,estimates,1950
6_12,male,17.272,12,estimates,1950
7_10,male,9.91,12,estimates,1950
7_12,male,14.638,12,estimates,1950
11_16,male,13.833,12,estimates,1950
11_17,male,16.024,12,estimates,1950
11_18,male,18.14,12,estimates,1950
12_14,male,6.959,12,estimates,1950
12_16,male,11.454,12,estimates,1950
12_17,male,13.646,12,estimates,1950
12_18,male,15.762,12,estimates,1950
13_17,male,11.296,12,estimates,1950
13_18,male,13.412,12,estimates,1950
13_19,male,15.434,12,estimates,1950
15_17,male,6.686,12,estimates,1950
18_23,male,11.328,12,estimates,1950
15_24,male,19.61,12,estimates,1950
15_49,male,47.267,12,estimates,1950
