agebroad,gender,percentagetotalpopulation,country,variant,year
0,female,4.042,458,estimates,1950
0_1,female,7.966,458,estimates,1950
0_4,female,17.238,458,estimates,1950
0_14,female,41.897,458,estimates,1950
0_17,female,48.03,458,estimates,1950
0_19,female,51.76,458,estimates,1950
0_24,female,60.342,458,estimates,1950
3_4,female,5.905,458,estimates,1950
3_5,female,8.575,458,estimates,1950
3_6,female,11.13,458,estimates,1950
4_5,female,5.508,458,estimates,1950
4_6,female,8.063,458,estimates,1950
5_14,female,24.659,458,estimates,1950
5_10,female,15.018,458,estimates,1950
5_11,female,17.503,458,estimates,1950
6_9,female,9.907,458,estimates,1950
6_10,female,12.347,458,estimates,1950
6_11,female,14.832,458,estimates,1950
6_12,female,17.317,458,estimates,1950
7_10,female,9.792,458,estimates,1950
7_12,female,14.762,458,estimates,1950
11_16,female,13.832,458,estimates,1950
11_17,female,15.775,458,estimates,1950
11_18,female,17.658,458,estimates,1950
12_14,female,7.157,458,estimates,1950
12_16,female,11.347,458,estimates,1950
12_17,female,13.29,458,estimates,1950
12_18,female,15.173,458,estimates,1950
13_17,female,10.805,458,estimates,1950
13_18,female,12.688,458,estimates,1950
13_19,female,14.535,458,estimates,1950
15_17,female,6.133,458,estimates,1950
18_23,female,10.697,458,estimates,1950
15_24,female,18.445,458,estimates,1950
15_49,female,45.782,458,estimates,1950
15_59,female,50.91,458,estimates,1950
15_64,female,53.156,458,estimates,1950
20_64,female,43.293,458,estimates,1950
20_69,female,44.979,458,estimates,1950
25_49,female,27.337,458,estimates,1950
25_64,female,34.711,458,estimates,1950
25_69,female,36.397,458,estimates,1950
15plus,female,58.103,458,estimates,1950
16plus,female,55.95,458,estimates,1950
17plus,female,53.912,458,estimates,1950
18plus,female,51.97,458,estimates,1950
20plus,female,48.24,458,estimates,1950
21plus,female,46.434,458,estimates,1950
25plus,female,39.658,458,estimates,1950
50plus,female,12.321,458,estimates,1950
60plus,female,7.192,458,estimates,1950
65plus,female,4.947,458,estimates,1950
70plus,female,3.261,458,estimates,1950
75plus,female,1.696,458,estimates,1950
80plus,female,0.654,458,estimates,1950
85plus,female,0.222,458,estimates,1950
90plus,female,0.055,458,estimates,1950
total,female,100,458,estimates,1950
0,male,3.999,458,estimates,1950
0_1,male,7.457,458,estimates,1950
0_4,male,16.172,458,estimates,1950
0_14,male,39.955,458,estimates,1950
0_17,male,45.626,458,estimates,1950
0_19,male,49.082,458,estimates,1950
0_24,male,57.421,458,estimates,1950
3_4,male,5.56,458,estimates,1950
3_5,male,8.092,458,estimates,1950
3_6,male,10.529,458,estimates,1950
4_5,male,5.21,458,estimates,1950
4_6,male,7.647,458,estimates,1950
5_14,male,23.783,458,estimates,1950
5_10,male,14.43,458,estimates,1950
5_11,male,16.859,458,estimates,1950
6_9,male,9.524,458,estimates,1950
6_10,male,11.898,458,estimates,1950
6_11,male,14.327,458,estimates,1950
6_12,male,16.755,458,estimates,1950
7_10,male,9.461,458,estimates,1950
7_12,male,14.318,458,estimates,1950
11_16,male,13.254,458,estimates,1950
11_17,male,15.024,458,estimates,1950
11_18,male,16.753,458,estimates,1950
12_14,male,6.923,458,estimates,1950
12_16,male,10.825,458,estimates,1950
12_17,male,12.595,458,estimates,1950
12_18,male,14.323,458,estimates,1950
13_17,male,10.167,458,estimates,1950
13_18,male,11.895,458,estimates,1950
13_19,male,13.623,458,estimates,1950
15_17,male,5.672,458,estimates,1950
18_23,male,10.229,458,estimates,1950
15_24,male,17.466,458,estimates,1950
15_49,male,46.853,458,estimates,1950
15_59,male,52.597,458,estimates,1950
15_64,male,54.886,458,estimates,1950
20_64,male,45.759,458,estimates,1950
20_69,male,47.635,458,estimates,1950
25_49,male,29.386,458,estimates,1950
25_64,male,37.42,458,estimates,1950
25_69,male,39.296,458,estimates,1950
15plus,male,60.045,458,estimates,1950
16plus,male,58.021,458,estimates,1950
17plus,male,56.144,458,estimates,1950
18plus,male,54.374,458,estimates,1950
20plus,male,50.918,458,estimates,1950
21plus,male,49.198,458,estimates,1950
25plus,male,42.579,458,estimates,1950
50plus,male,13.192,458,estimates,1950
60plus,male,7.449,458,estimates,1950
65plus,male,5.159,458,estimates,1950
70plus,male,3.282,458,estimates,1950
75plus,male,1.644,458,estimates,1950
80plus,male,0.614,458,estimates,1950
85plus,male,0.196,458,estimates,1950
90plus,male,0.045,458,estimates,1950
total,male,100,458,estimates,1950
0,female,3.932,458,estimates,1951
0_1,female,7.937,458,estimates,1951
0_4,female,17.845,458,estimates,1951
0_14,female,42.258,458,estimates,1951
0_17,female,48.504,458,estimates,1951
0_19,female,52.198,458,estimates,1951
0_24,female,60.708,458,estimates,1951
3_4,female,6.287,458,estimates,1951
3_5,female,9.07,458,estimates,1951
3_6,female,11.677,458,estimates,1951
4_5,female,5.788,458,estimates,1951
4_6,female,8.395,458,estimates,1951
5_14,female,24.414,458,estimates,1951
5_10,female,14.922,458,estimates,1951
5_11,female,17.28,458,estimates,1951
6_9,female,9.799,458,estimates,1951
6_10,female,12.139,458,estimates,1951
6_11,female,14.497,458,estimates,1951
6_12,female,16.901,458,estimates,1951
7_10,female,9.531,458,estimates,1951
7_12,female,14.293,458,estimates,1951
11_16,female,13.768,458,estimates,1951
11_17,female,15.737,458,estimates,1951
11_18,female,17.613,458,estimates,1951
12_14,female,7.134,458,estimates,1951
12_16,female,11.411,458,estimates,1951
12_17,female,13.379,458,estimates,1951
12_18,female,15.256,458,estimates,1951
13_17,female,10.976,458,estimates,1951
13_18,female,12.852,458,estimates,1951
13_19,female,14.67,458,estimates,1951
15_17,female,6.245,458,estimates,1951
18_23,female,10.591,458,estimates,1951
15_24,female,18.449,458,estimates,1951
15_49,female,45.752,458,estimates,1951
15_59,female,50.803,458,estimates,1951
15_64,female,52.914,458,estimates,1951
20_64,female,42.974,458,estimates,1951
20_69,female,44.618,458,estimates,1951
25_49,female,27.302,458,estimates,1951
25_64,female,34.464,458,estimates,1951
25_69,female,36.108,458,estimates,1951
15plus,female,57.742,458,estimates,1951
16plus,female,55.547,458,estimates,1951
17plus,female,53.465,458,estimates,1951
18plus,female,51.496,458,estimates,1951
20plus,female,47.802,458,estimates,1951
21plus,female,46.018,458,estimates,1951
25plus,female,39.292,458,estimates,1951
50plus,female,11.99,458,estimates,1951
60plus,female,6.939,458,estimates,1951
65plus,female,4.828,458,estimates,1951
70plus,female,3.184,458,estimates,1951
75plus,female,1.713,458,estimates,1951
80plus,female,0.68,458,estimates,1951
85plus,female,0.226,458,estimates,1951
90plus,female,0.058,458,estimates,1951
total,female,100,458,estimates,1951
0,male,3.913,458,estimates,1951
0_1,male,7.564,458,estimates,1951
0_4,male,16.817,458,estimates,1951
0_14,male,40.405,458,estimates,1951
0_17,male,46.294,458,estimates,1951
0_19,male,49.685,458,estimates,1951
0_24,male,57.919,458,estimates,1951
3_4,male,5.876,458,estimates,1951
3_5,male,8.496,458,estimates,1951
3_6,male,10.968,458,estimates,1951
4_5,male,5.433,458,estimates,1951
4_6,male,7.905,458,estimates,1951
5_14,male,23.588,458,estimates,1951
5_10,male,14.305,458,estimates,1951
5_11,male,16.61,458,estimates,1951
6_9,male,9.407,458,estimates,1951
6_10,male,11.686,458,estimates,1951
6_11,male,13.99,458,estimates,1951
6_12,male,16.349,458,estimates,1951
7_10,male,9.214,458,estimates,1951
7_12,male,13.877,458,estimates,1951
11_16,male,13.351,458,estimates,1951
11_17,male,15.172,458,estimates,1951
11_18,male,16.887,458,estimates,1951
12_14,male,6.979,458,estimates,1951
12_16,male,11.047,458,estimates,1951
12_17,male,12.868,458,estimates,1951
12_18,male,14.583,458,estimates,1951
13_17,male,10.508,458,estimates,1951
13_18,male,12.224,458,estimates,1951
13_19,male,13.899,458,estimates,1951
15_17,male,5.889,458,estimates,1951
18_23,male,10.036,458,estimates,1951
15_24,male,17.514,458,estimates,1951
15_49,male,46.643,458,estimates,1951
15_59,male,52.413,458,estimates,1951
15_64,male,54.557,458,estimates,1951
20_64,male,45.278,458,estimates,1951
20_69,male,47.087,458,estimates,1951
25_49,male,29.129,458,estimates,1951
25_64,male,37.043,458,estimates,1951
25_69,male,38.853,458,estimates,1951
15plus,male,59.595,458,estimates,1951
16plus,male,57.491,458,estimates,1951
17plus,male,55.527,458,estimates,1951
18plus,male,53.706,458,estimates,1951
20plus,male,50.315,458,estimates,1951
21plus,male,48.641,458,estimates,1951
25plus,male,42.081,458,estimates,1951
50plus,male,12.951,458,estimates,1951
60plus,male,7.182,458,estimates,1951
65plus,male,5.038,458,estimates,1951
70plus,male,3.228,458,estimates,1951
75plus,male,1.667,458,estimates,1951
80plus,male,0.644,458,estimates,1951
85plus,male,0.203,458,estimates,1951
90plus,male,0.049,458,estimates,1951
total,male,100,458,estimates,1951
0,female,3.878,458,estimates,1952
0_1,female,7.464,458,estimates,1952
0_4,female,18.026,458,estimates,1952
0_14,female,42.401,458,estimates,1952
0_17,female,48.802,458,estimates,1952
0_19,female,52.525,458,estimates,1952
0_24,female,60.959,458,estimates,1952
3_4,female,6.712,458,estimates,1952
3_5,female,9.662,458,estimates,1952
3_6,female,12.398,458,estimates,1952
4_5,female,6.157,458,estimates,1952
4_6,female,8.892,458,estimates,1952
